A,Spur_shortcut,B,C,D,E,label,split
-0.019821809991921974,-0.07904263845282056,-0.40342246035013735,-1.2867637769029396,-1.6480416498933776,-1.77109456757682,0,train
0.4747532459975647,0.7312939436833843,0.06703956394659805,-0.15995880752366085,0.6393565657709479,0.8522711255128463,1,train
-1.9311014161570534,-1.7441011562950282,-2.491498837240411,-3.031132043700852,-3.6648546751942908,-4.356664811466106,0,train
-0.992478278066638,-1.5181093610497554,-1.6509226456252437,-1.5353257993433334,-1.3640969224708157,-1.7693252704966476,0,train
-1.4054710825938028,-1.0598572683307912,-1.8421944485183286,-2.6745881951235697,-3.428983806533321,-3.6675378092435515,0,train
-0.23109550849022736,-0.1086380540995144,0.21532568481060005,-0.2302230413182066,-0.3165953386138538,-0.6248947028191704,0,train
-0.6888470849596248,-0.5138995390979151,-0.7769502411496876,-0.7958031329744905,-0.49099406456941963,-0.26343956069555374,0,train
1.5151057798585295,2.0888213407736265,1.834204649766616,1.53455157416176,1.389640305084474,1.779657332351476,1,train
-0.6031715465509421,-0.9354421799718835,-1.117846749988694,-0.47170383105170677,-0.6613686178404083,-1.1035783268126669,0,train
1.7136844875562847,0.8893931783270638,1.5197250068367163,1.5775772064251388,2.1140110978288758,2.272197513662763,1,train
-0.40624919079488403,0.054484905668358896,0.0004744287214035192,0.24204922144827717,0.055701571691431945,-0.37038194112509515,0,train
0.2714095207976621,0.7845979934741161,-0.4589724927732077,-0.6295830826451576,-0.391246489582016,0.06920985180215194,0,train
0.0398402000868698,0.3268567174807483,-0.3916680080173125,-0.1744625988069773,-0.44815059430009485,-1.242304092821643,0,train
0.011518318252040626,0.0756934002558793,0.6802405293472997,0.698922458718878,-0.18994291397938334,0.42527310378327554,1,train
-1.127178008332383,-0.8685937625792054,-1.3580647760723148,-1.8266437564905622,-1.8876185701311121,-2.700662035186792,0,train
0.3347129753783593,0.42682366791283666,-0.08088771081846002,-0.29199401926657204,-0.3209268140167822,-0.6649171096389012,0,train
0.3838915485647446,0.42207308709758873,0.9865037533512353,1.819022969623695,2.713339405167011,3.1348216876906707,1,train
0.23783551398709574,0.10547718023171078,0.1407258922978441,0.368226116344325,0.975978391863213,1.1274649496858875,1,train
0.6214116743600673,1.1100530571898062,0.7749066682941727,0.8147314662320312,0.7776215843715073,0.6042523058547906,1,train
-0.8192455465198243,-0.9548162378080756,-0.5297513917473465,-0.618386523774549,-0.4027408785986788,-0.9135358436398402,0,train
-0.2975792055303953,-0.8184203782787657,-0.578032879475057,-0.2759477831770462,-0.13068703781333382,-0.655061808369715,0,train
-0.6615627047052898,-0.5682746702917064,-1.566442107023637,-1.4495617249751367,-1.6016972331463666,-1.8787140056493676,0,train
-1.7041703253027702,-1.8234814411657676,-2.0198303482632336,-2.659342779117934,-4.086202405353904,-4.4313460475131325,0,train
0.36753632089104854,-0.04752474612289237,1.0341493313698369,0.7250992873058114,0.9334227465836883,1.1941596702419561,1,train
-0.6354887933396248,-0.3083050695693705,-0.5900675013402664,-0.4097798629550775,-0.5200873500619034,-0.5780409341452508,0,train
-0.07772050691944417,-0.5629561902879867,0.09126167732365895,0.37525817454529325,-0.18157499510648584,0.23558395511811683,1,train
2.249767837979912,1.6119715669473307,2.373113735264021,3.0990128573710125,4.343198713996313,5.134667717950316,1,train
0.23031052894935639,-0.04642582616515395,0.4021738265547684,1.0193034847122546,1.1397844185635955,1.4572203700855886,1,train
0.10741590014418691,-0.278006314052961,0.8203547068511371,0.6577127957378881,-0.041789339609392684,-0.6882898025260613,0,train
1.073945782233389,0.7904722736123175,1.8211533948114318,2.221468874627306,2.7299795810591228,3.571260005554538,1,train
1.2463539133011066,0.977327851830455,1.4594786057758946,1.8719018301749335,2.0258349016303225,3.450195186008586,1,train
1.8128926970985009,1.0871872170225831,2.655738915880934,3.245545370109122,3.3412528123698277,3.2828786536916996,1,train
-0.5214839732612805,-1.053913548452182,-0.7153732142087083,-1.2456409201140557,-0.9151306725716201,-1.4935918621183122,0,train
1.79593494193053,2.512080401453573,2.7723057293220927,3.8037313784063436,3.907006838725364,4.606613001156473,1,train
-0.1313577981482964,-0.027461028457265793,-0.6794148746311264,-0.41376864904089783,-0.46812103280613004,-1.181242591851433,0,train
-1.1582267930006607,-1.2135227178573644,-1.320040325786489,-1.382661009315915,-1.5666823391718685,-1.3909279903961347,0,train
-0.9288913163533531,-0.6077333071851755,-2.0298765571790574,-2.2603216860380955,-2.337793879679738,-3.1443304604194062,0,train
1.1078468780243202,1.0899305674282573,1.2127376118235054,1.4904731313682271,2.6925431900556958,3.5814426521899025,1,train
0.7625415633178573,0.7481151143557276,2.197911458530177,2.057317353733491,2.051926493943148,2.24146267057633,1,train
1.2825238485307555,0.9980091954856414,1.4617247625726542,1.5701511332377824,1.9804713120897155,2.088174192589411,1,train
-0.9218244626383227,-0.9422171702726058,-0.475258236439945,-1.0407460715691044,-1.0589122154834034,-1.439105129382707,0,train
-0.33978995341316276,-0.4954578463411932,-0.17633664795765924,0.1383219883235811,0.7299126466209395,0.19642524655354487,0,train
-1.1977171150486927,-0.3506204014853572,-0.7969041967311588,-1.3595067062802475,-1.6199276195090402,-1.7101591985679385,0,train
-1.9755857390181082,-1.9044606046605668,-2.557254908886812,-3.437765062528209,-4.216610821023257,-5.006335500784978,0,train
-0.018063475670969564,0.18100577686760805,-0.20280301755515137,0.2758599585130362,0.027493502063547393,-0.12361426087623859,0,train
1.58269462442545,1.650189193656736,1.874928853047755,2.011602222346686,2.702971475778165,3.166284383416441,1,train
1.112087125079714,0.20778834106072896,1.3801181090076142,2.04072168780707,2.4521726019866366,2.865650224171682,1,train
-0.7771852726914085,-0.21096780416140765,-0.9065794790564586,-1.469228963390477,-2.222263756673564,-2.754395523744245,0,train
1.1674697823227693,1.1544135219965261,1.6182020951067242,2.6391057677663596,3.0894627056946082,4.220769264835405,1,train
-0.5767782426282639,-1.2828490778036836,-1.0107667818657895,-0.814189286008151,-0.4897918951750776,-0.29297900733419713,0,train
0.3121118125102881,0.9190702805194153,0.6389326269088946,0.4475943053596904,0.14082575829233712,0.7633735165245046,1,train
0.8269891880975326,1.163613528274484,1.5350732128791789,0.9670024471386989,0.9196675056681357,0.7078942167432645,1,train
-0.4075856277256397,-0.2389686217103771,-0.8215008658951211,-0.5656251756272729,-1.0581826466505313,-0.9590455308444752,0,train
-0.884637432295206,-1.0727941815140325,-1.4571428591961624,-1.6756871738169563,-1.3691317271573724,-1.7103721686684896,0,train
0.6496126515026776,0.19842034155283172,1.1211153015869884,0.8278987368622632,0.5445258772989466,0.35800974167720084,1,train
-0.17720307799839538,-0.2270218022237007,-0.13163010230573147,0.48563651739780955,0.591123249011085,0.2656076842354395,1,train
-0.5518358586639175,-0.6922894972916955,-0.29275792824365887,-0.3875754312928549,-1.057833970938972,-1.1626535852446382,0,train
0.6342960889875352,1.0011372702007957,0.35152833544403606,0.605332827113116,0.48783510668356184,0.6530682686352566,1,train
-0.2149706802314874,0.07971563415271579,-0.40940782309100465,0.11030134908803296,0.4010139055765375,0.8524497820745917,1,train
0.3828658040818876,0.8127783041091217,0.6555457447836712,1.8665427236106935,3.4563499651006597,4.3903861269022775,1,train
-0.9656088638585673,-0.781504443190067,-1.4030454246722417,-2.4353257068862315,-2.6134066955316406,-3.12405421002603,0,train
0.724027224053564,0.5867530507002272,0.9958398930227018,1.8163038985399527,1.7220241955812225,2.534674208215165,1,train
-0.9466653750721706,-0.9529745702641459,-1.0964762981209857,-1.5728858652037465,-1.9070224922602883,-1.0772384650136893,0,train
-0.3856520296098386,-0.4685966577955514,-0.7763181042462686,-0.5763055731589504,-1.1444293610980012,-0.6518013143393164,0,train
-1.8716390033358696,-1.7533599484884062,-2.364403114842223,-3.4547219690640576,-4.513061091994638,-5.5888550170408875,0,train
1.1589795459602665,1.1907990848817749,1.019675262887877,0.5971832344889093,0.49020292936649856,0.7980863873186606,1,train
0.09363187524630702,0.17586576739731197,-0.37692662127279186,-0.7057653678187561,-0.4175151061556477,-0.3155832287665643,0,train
0.4627701676499536,0.41171374267225663,0.28783739804775726,0.07976246719245328,0.8002733445360173,-0.25496593557692526,0,train
-1.7025417241717429,-0.4850456669951646,-1.4142669194085045,-2.1384480764143303,-2.82035512813331,-3.292332813263547,0,train
0.1535429545953607,0.18990765632633172,0.16315878653369387,0.19544215345019647,-0.18305184196608487,-0.25149531950730203,0,train
-0.3943794828541882,-0.20944810657283092,-0.33054792496811947,-0.47779652576954973,-0.7568806050846874,-0.7477751179206644,0,train
1.197030399774897,0.9889156679416046,1.2138288162024384,1.4127450728578346,1.986330965415092,2.2054961080253785,1,train
-1.5705031920379224,-0.979363195209837,-2.051978766586841,-2.2043001435960536,-2.065658367653371,-2.680832961178632,0,train
0.3528595220090029,0.692234130692159,0.43507801015153225,0.7005701015301102,0.4069601286351341,-0.016825851910770406,0,train
1.055577236791265,0.9937563895249816,0.5291042238098684,0.4219675551908425,0.5907749744776559,0.10047944005353282,0,train
-1.1923200278477104,-0.6222579645866897,-2.038852530462448,-2.6112137512780857,-3.3125438221533905,-3.8079190908524296,0,train
0.10912383258749464,0.37316260356185404,-0.30974233604602974,-0.23404098329888642,-0.41550672029563707,-0.5255920727778697,0,train
-1.0843440417006334,-1.5331590153265493,-0.7856801054402227,-0.6343490707720123,-1.1019689763443925,-1.1210442795064117,0,train
0.043185601678194706,-0.503624030791455,0.3220283847763639,-0.09081547423366021,0.33281640651042543,0.41056001928838964,1,train
0.3331451434674249,-0.11465898334251534,-0.1194018160137969,-0.8440885278947086,-0.7363873139373169,-1.4199180140426677,0,train
1.3169498557993853,1.2381138036798254,1.2941160653280463,2.031077522986549,2.66205599276154,3.4076142829197904,1,train
0.16816169119766936,-0.17648139368833232,0.45644698852893384,0.10004100703483237,-0.38051061830188754,-0.3664777616400481,0,train
-0.6896328682143948,-1.3154769789894427,-0.9594125386682618,-1.9333788013430995,-2.8691158237162457,-3.2997697122916207,0,train
0.5758953762486562,0.24458082405879866,1.4050017711511744,1.9162135275425427,1.9205508057211083,2.517830301183019,1,train
0.0025575524501651745,-0.021265701065384,0.18225029020520522,0.2838971560722111,0.6924494918776143,1.0071045993213845,1,train
1.080166561386725,0.9261937969666045,1.1821058444480717,0.9352916488732907,0.9091944169720408,1.7161455579059393,1,train
-0.6049620464346408,-0.4965933927817714,-0.5870217283557451,-0.8363561982866885,-0.7749707561819033,-1.4258547903951602,0,train
1.3366979708295137,1.119020096650169,1.9922290198161168,2.7788648262002504,3.2313240019559806,3.9813817743292805,1,train
0.1689050655694119,0.2164634736590752,0.35339922606451957,0.3277187887949208,0.10614015871491134,-0.3179845048517435,0,train
0.24266027265900705,0.11839434999174961,0.12062896953993682,0.2823563007044917,0.6113226417385608,0.9048611510446516,1,train
1.003804126619681,0.5450993280513177,1.6407988785213892,1.7395616316990452,2.5173929185573956,2.466196914685388,1,train
-0.5297610891292721,-1.0705911118968745,-0.19439972884958717,-0.11261148871533433,0.18376244048364443,0.16955006233428238,1,train
-0.5108181849489463,-0.5040754537077119,-0.5056301135286254,-0.7606358574842663,-0.9856159016509919,-1.8036697493151994,0,train
0.5080226831364685,0.6695115329690084,1.0471439815017574,1.343149493666334,1.8543113227494903,2.5245263526934507,1,train
-0.08392199488203618,-0.35907462510926935,0.3417610222666447,0.17475475870314103,0.40100214803796047,0.14366300078820649,1,train
0.047002185482558356,-0.21929695764863325,0.3721121912316633,1.0623080321908158,1.6244761556611553,2.057892820152712,1,train
-0.404907991913975,-0.03441499184246105,-1.0000294613420815,-1.057150914115597,-0.6546420406382274,-0.8143190481319349,0,train
-0.3077206943315514,0.4442117496976283,-1.0280174343218396,-1.001729219360638,-0.01363317683433296,-0.9139362655804799,0,train
0.8625477354573495,1.3816047824433857,1.1138018158896423,0.9228723068271472,1.1652597380445406,1.5826292848685066,1,train
1.9608311803783194,1.5090490740663052,2.660100627917243,3.2419450205914737,3.8142411142682295,4.769601434774016,1,train
-1.3796848126106438,-1.5739722693219842,-1.6589959172031166,-2.11494025808355,-1.826471638695343,-2.672338215065654,0,train
1.5147025347652128,1.2248843348194112,1.4629753313997729,2.2391192261868262,2.379620919800047,2.3038195547000675,1,train
0.7389619000887426,0.7196674193841383,1.0409193122677305,1.3232226376683978,1.8846528366652193,1.6493271923033164,1,train
1.2056298927766278,1.205972213295224,1.0642182710413854,1.4805689287944563,2.0370214683429526,2.0116954691637705,1,train
0.17887401383500673,-0.6499342565930679,-0.08380027409366325,-0.049625095271852424,-0.0239767888396651,-0.2928682108638529,0,train
-0.7349621447341009,-0.13495749711343374,-0.8716218115662685,-2.103598765882296,-2.633677439996256,-3.7108150972294656,0,train
-0.2007357676071682,0.17320795602652198,0.04553957739351494,0.1259801450868553,0.0008947022959570339,0.41338243633711846,1,train
-0.9277535477293546,-1.0450484560280071,-0.8256681474679617,-0.4017147632928255,-1.1064673586488143,-1.3889245169754847,0,train
-1.6716738860086928,-1.296005054714378,-2.106087845619077,-2.8418285426615224,-3.941792635297477,-5.152079261175256,0,train
-0.0779788284290911,-0.3680650947363182,-0.09488017981269449,-0.09606474445684114,0.17503004695965685,-0.6148530886549637,0,train
0.2590676447036815,0.18792234931001442,0.9238823713247617,1.1817093258923554,1.714288609167802,1.9835881967954252,1,train
-0.2812449109239977,0.35886153721494773,-1.0576095168671764,-1.4283986644256046,-2.246067907518796,-2.8040142323995703,0,train
0.1896810296220114,-0.41007940515489366,0.3418127453533811,0.7871578014491935,0.6874509886513444,1.1507052854354556,1,train
-1.5477797679713348,-1.6412707927389694,-1.595702505062987,-1.759018006684595,-2.3540205490994315,-3.406737709539002,0,train
1.0560329586319908,0.7244766815109088,1.67562138257688,2.487883028576089,2.474726607428796,2.7300711730725706,1,train
-0.15851646572936015,-0.30012250601989654,-0.13865925005483803,-0.639147145138234,-0.23823523867918917,0.3555248472641106,1,train
0.040536102804263355,0.14337975270066858,-0.09282388479489896,-0.10763513253678952,0.25107735001677045,0.08501154102201294,1,train
0.7152469874528278,0.5813798887550652,1.4601238353921944,2.4806731211624697,2.8400181729476452,3.2881237338262803,1,train
-0.5643146452071742,0.25427436858451735,-0.7711094789838466,-1.4309253039069538,-2.103943995488545,-2.1435841591735314,0,train
2.594755183596561,1.9316943058962628,3.144264069226857,3.758124470835716,4.179181955122762,5.173061377270176,1,train
1.2485765864232947,1.4386532190695314,2.241969870560075,2.734924850629345,3.5964100277084237,3.905322670429576,1,train
1.2317923757751692,0.932212681349463,1.6381620020529082,1.9254294177325473,2.431362936296191,3.0386175829902977,1,train
0.15138516298069057,0.29144195705063614,0.10373027977790641,0.5850850388056691,0.35265761802993584,-0.1860099141201193,1,train
-0.7109925167043428,-0.7154056876832798,-1.04634121240693,-1.564798939655902,-1.7676865287179242,-2.586753167427669,0,train
0.5003729288274337,0.3003401156047425,0.9484466698697855,0.7055554323761928,0.6444996239934337,0.6149987524598315,1,train
-0.7287592719084383,-0.9282197068739269,-1.6976237318827827,-1.381008080190791,-0.9692283328961986,-0.8283642123693525,0,train
0.23330814840640762,0.07501901251988502,0.07908042976451973,0.2759680658910821,0.5110775226085431,0.5650158465800107,0,train
0.2349660667562878,-0.25211533065091135,0.2968682705926003,0.038836585199703955,0.09656427804387513,0.3231691071386781,1,train
1.235394485531693,0.831387261466664,1.5788412081288619,1.9330862110852007,2.511924071442239,3.052850522676117,1,train
0.4410245646383956,-0.597104732128038,-0.28517619700455776,-0.5137723381802404,-0.8709007763351675,-1.0602733275747838,0,train
0.14933130553133686,-0.014067854776586591,0.007940677689681902,0.025027418531733778,0.06150257673338559,0.1526723253712518,1,train
1.3873181461217723,0.8465116470485796,1.8414674020301727,2.2179077738957154,2.501963715113362,2.998276801169571,1,train
-0.11590612787421442,-0.24968983011391502,-0.5537707836763875,-0.09498862452940571,-0.07606954038017276,0.27961343375193304,1,train
-0.5318026574583837,-0.8640413605259832,-0.9738742743296382,-0.8697068585419718,-1.4460497769658849,-1.6915448827635893,0,train
-0.5103151507045721,-0.021175381190572717,-1.2621388404219387,-0.9676559839982012,-1.3754818428869162,-1.2997101866116916,0,train
1.4577835526182692,1.2149428365759383,2.253363349397219,2.939611788394968,3.248980011302299,3.9509313061183335,1,train
0.03187799334267264,-0.04738639894127743,0.5859638205309606,0.5862206806551777,0.9868488378089435,0.30852914759879657,0,train
-0.5736720653441684,0.0051473013458188666,-0.14252212157747834,0.08621296212420937,0.08829385942180074,-0.04068918354874056,0,train
-1.9574592204461556,-2.215813458038317,-2.624083814608954,-3.164140570058896,-4.018398335335954,-4.699169867352342,0,train
-1.0435293281442721,-0.8842152341033213,-1.218061445732922,-1.0758569454384863,-2.180066101175024,-2.6268580467175884,0,train
0.31265747211369316,-0.3059793071891144,0.6060885892757186,0.808573841828895,0.07228998320983271,0.20857418288873888,1,train
0.5857312721175512,0.1511597072700726,1.2577773869498152,1.1125279844533333,1.8910562042365813,2.1426578239543845,1,train
1.6640738019483565,1.1558589658076344,1.6570049715381159,1.9352640748499041,2.3946439169571563,2.4011408757795643,1,train
-0.6963099636210295,0.1329444830268609,-0.44022272195855394,-1.2999029849769679,-2.0786859201805887,-1.829294241450004,0,train
0.4982663579123427,0.1365475067392074,0.7817569627673626,1.748948192966234,2.3903927278675883,2.3888144299469753,1,train
1.2959576456121986,1.483302332262395,1.952025355920755,2.968804571704519,3.060646092787837,4.201855853979762,1,train
-2.2856700230673956,-1.82252460938957,-2.3819972656466226,-3.119147385863671,-4.173932797261682,-4.9844420414255755,0,train
2.31118968924016,2.702639255111047,2.596164669881643,2.6470296195520837,2.957010073652156,2.921643915267196,1,train
-1.135707501586188,-1.1153892710328999,-1.1910502650537411,-0.8277975517178635,-1.5490500216833145,-1.560883850933396,0,train
-1.1366292483848335,-1.5818886562462495,-1.5380960723769443,-2.2452531765330996,-2.7373085779161648,-3.9696595005505855,0,train
0.9337901219028155,0.3435541669363123,0.5708517740210959,0.9342009205197535,0.854009933780547,0.9886313314995611,1,train
0.4140804811516578,1.016702367798719,0.6000623926121756,1.6940220822474388,1.6513070934284637,1.688536985590628,1,train
1.2155129684623842,1.384645550283991,0.7928710558202902,1.0122357544915683,1.4565397356036052,1.083294125370116,1,train
0.6510567867059659,1.250259016617562,1.3869871038877815,1.9145830252026068,1.755976774508683,2.0926701770288916,1,train
0.3029809376509328,0.9769358072531186,0.674090228765301,1.3001803851119234,1.429947163667233,1.2591526719803923,1,train
-0.12556262269716045,0.058253384334010117,-0.29389948999168175,-0.16782598181129088,-0.6081419102783238,-0.4261857705438292,0,train
-0.7751050753004319,-0.6849358646363516,-0.6756634310461487,-1.143947082866688,-1.1867801530125515,-1.7906275154790763,0,train
0.5898110016929846,0.8064734365508357,0.5877600111657864,0.7558064061075063,1.0723572403279715,0.3610367456350926,0,train
-1.9215031018705904,-2.2658236078898035,-2.2153389497831775,-1.2315586155585407,-1.2104940521331904,-0.9714467387341258,0,train
-0.18392844549066795,-0.2847173616205241,-0.6148381973729098,-0.5597245510647998,-0.7590237706802084,-1.3513886876649495,0,train
0.781036526606944,0.7131124150909315,1.3616075309168494,1.8012403656988274,2.278060307256699,3.051961571959347,1,train
-1.1516870784482252,-0.6851142254527485,-1.8390527427545513,-2.1326925589999837,-2.423617273682089,-3.699084875063884,0,train
0.8419981677220165,0.032293678422264493,0.6935814443949169,0.9285064964496621,0.6086620591454339,0.71675625288095,1,train
0.9808672239847854,0.11174510713343333,2.287279581516561,2.5317945013070857,2.980498572918108,4.173613096734237,1,train
0.0773177225648374,0.5954163425555031,0.4055398876009324,0.5764699056405828,0.8937297146872724,1.2499976711312557,1,train
-0.1518390496650974,0.12860809028928497,-0.4807619964723273,-0.09499157532356844,-0.9194326614613306,-1.482331437245335,0,train
0.554648219436555,0.32566611905903464,0.9971776236099794,0.23246800333430018,0.2130397375005082,-0.647173399581348,0,train
0.6429044234605452,0.363901739535009,0.2722913003109193,0.36839917319549875,0.615799478452071,0.585470503479474,1,train
-0.24940744453356503,-0.2225845847846047,-0.3311583140458942,-0.3222039207784072,-1.1871211563656505,-1.7150024687683707,0,train
2.0621392834874026,1.168984158928907,2.1357360255658886,2.4996372292454336,3.1209827573792386,3.960451130932854,1,train
1.5242091735186916,1.020237086708339,1.5751062056167604,1.738745773541146,1.7788543547590032,2.1692155597376246,1,train
1.0070583735866354,1.3427822464849288,1.2203665708542097,1.3571571264230542,2.581479949373207,2.8320297238020413,1,train
1.400904851706544,1.7018883592301925,1.9256417758885667,2.9593188649504145,3.05175557728162,3.926411437413443,1,train
1.3112756404266694,1.8940862451664637,2.0035701143298517,2.2925833914571445,1.9117898755302463,2.2024595909537847,1,train
-1.3804723804327277,-1.0297317839616866,-1.7246448027741512,-1.9619722306194427,-2.0227545469102304,-1.6122671918702423,0,train
2.5460890757192227,2.824253204562229,2.3798938423313603,2.8931928818723813,3.3523745259322055,3.7392963660089493,1,train
-1.4441113194737296,-1.9177554404488382,-1.6045637378818594,-2.2104501074134957,-2.628408200160039,-3.1429590603668607,0,train
0.2124506359617926,-0.41240132945577623,0.3250706744215912,0.8696687362800782,0.3380564452717425,-0.360541546022285,0,train
-1.1070113583158503,-2.2684589335776066,-0.7820961888589363,-1.3830667851729537,-1.6558259306236498,-1.7877643733398507,0,train
0.6362575971196966,-0.055154655855441215,0.926968087263491,1.5580207215969866,0.8871961540591261,1.0068439403686067,1,train
0.44402064813335296,-0.4162961852617897,1.3334064804906953,2.0579097500395753,2.68677769034396,3.451333411172947,1,train
0.2455849082021826,0.4963871588367712,0.7518165657793487,1.0315321121784227,1.468074555721785,1.2937886371552842,1,train
-2.8720388573550837,-2.2744569064238718,-3.5054620282345637,-4.772185035239716,-6.053162094887066,-7.555569815630913,0,train
0.8080414430960481,0.11094129086879978,1.1892173324953172,2.0716077605316494,2.023575430446649,2.118840636261482,1,train
0.2552745196206369,-0.49334192879553984,0.33711901275079154,0.6315065248519667,1.2857231402131708,1.2557546356240397,1,train
-2.0533409417698922,-1.432505649983472,-1.6637991227496804,-1.6142657663488431,-1.6407576907983075,-2.54786934738521,0,train
1.5151854279224792,1.9256428195207356,1.4400054782159115,2.130111130863574,2.9984558549154174,3.8224445475386766,1,train
-0.14998307923642293,-0.6745710502335844,-0.22956576058129327,-0.42212636145572624,-0.7578801821400964,-1.3349461641667497,0,train
-0.7576223800933466,-0.5760172764041777,-0.6218507684612771,-0.8147084971928443,-0.8092462483669074,-1.042355071511499,0,train
0.4350878853543484,1.0129598479736173,0.10991039414634074,-0.5922827936622196,-0.37285111985218733,0.2645270660342476,1,train
-0.5359627620983807,-0.35744920772978933,-0.23663784657996761,-0.5294677037443528,-1.1500381313523063,-1.1962176469632058,0,train
0.3949482294207358,1.036544608914794,-0.15046285165509676,-0.11511330390915553,0.022880178948293278,0.057299379020860935,1,train
-0.3617366695293751,-0.28831085338651996,0.06053448662079586,0.02374836610177767,-0.0926461176587077,-0.3428727093637803,1,train
-0.8982572816840239,-0.707741560859356,-0.9064769243848559,-1.3977061643117907,-1.6251967631373927,-1.5616440244293777,0,train
-1.1437561334453734,-1.193516824580827,-1.4229076101373521,-1.9810274918209,-1.9017028018057713,-2.4216769797502478,0,train
0.8098888406110565,-0.2088298812100282,0.9843109448479787,1.3213701391752148,1.4943728327603343,3.0385243459604245,1,train
0.10360388794015638,-0.14277883918365514,-0.33655367203473674,-0.1474541862554536,-0.1408300765751455,0.16875303304488531,1,train
-0.7553299231611132,-1.1214042043485297,-0.5246340432437049,-0.414189797815652,-0.31967075182037447,-0.5259875423797962,0,train
-0.582188226164133,-0.06629531494104657,-0.35869095880388147,0.10991881287112687,0.2853454764740113,0.7621213094412347,1,train
-0.8807244353335002,-1.4136037155639651,-1.4974553387040894,-2.2073454038919924,-2.531299901261103,-2.592174301305487,0,train
2.1608602032477067,1.8828221417548145,2.764518406823973,3.871788465602573,5.210717897260535,5.894916542284492,1,train
0.38432174535663133,0.36432072147948324,0.4469925498322414,0.4356739017158867,1.0958456500557676,1.848930437960178,1,train
0.1842090640348623,0.4188456404145061,0.2378618185050117,0.5405590886181106,0.2858236086880384,0.23167462846339903,1,train
1.52861876620751,1.4062803827494026,1.3516298699350902,1.9013621306857589,2.62578329994166,3.1400199951437227,1,train
-0.6467037205710636,0.3268977744496874,-0.03611530751468173,0.16845733873481625,-0.287415268966834,0.1804518079911232,0,train
-1.095906290020348,-0.7605627459029323,-0.8635833541222284,-1.3384087098574868,-1.360587908300185,-2.388262357821965,0,train
-0.5042758906866989,-0.34993732878546446,-0.7959307970727449,-1.1603202301664999,-1.7355810963895801,-1.411003666387456,0,train
0.17313142993373012,0.24867634764907995,0.2583280208770767,0.26558282165855535,0.8451878068457919,0.9076136651555287,1,train
-0.20395984863733216,0.2491174139788223,0.5464567262613131,0.8914888567131661,0.661282648519514,0.36005164088590413,1,train
-0.3460961240586612,-0.9839780271110878,-0.3825352460653562,-0.6089885614005137,-0.5199779697894251,-0.6103382802796635,0,train
0.15153189760315355,-0.1924420837045677,0.16440469934977026,0.13662838256420903,-0.024979497517890775,0.7578574817326854,1,train
-0.44813118678661396,-0.38583149964513463,-0.31513501426206125,0.049049204466560914,-0.28936218680385767,-0.1710692786195421,1,train
-1.1079715139615625,-1.3332978220962959,-1.013761580036897,-1.2236951379933807,-1.240106154334717,-1.374189182937696,0,train
0.7379636948665033,0.721696548508273,0.8783804804321325,1.124164148359364,1.0829440757712585,1.6919422087921179,1,train
-0.28178057657447,-1.0561745612799125,-0.2757872379560856,-0.48039588900545316,-0.04155705655134967,-0.18548518297938293,0,train
-0.3106764540408878,0.5565093225025262,0.06729191536401752,0.21372327980111622,-0.09185430579818149,-0.25046652722872975,0,train
0.49991437197771893,0.5844177267850393,0.42894592515083113,-0.17522581063026688,0.9276787577591928,1.0012286166088948,1,train
