A,Spur1_shortcut,B,Spur2_shortcut,C,label,split
-0.11829362024204641,-1.0760247053154137,-1.2947212806897348,-1.2316293401947331,-0.2377180987527001,0,train
0.21311402355259912,-0.2745979522158548,0.8380340225975211,0.6374301626495918,2.3849968341559205,1,train
-0.5755867531619164,-1.1834292660697259,-1.5773287627261856,-0.5982721304112834,-2.9779326966092348,0,train
0.7274430364778034,1.1302974392075025,2.270016543787686,2.1813033851619457,3.9833532444523816,1,train
-0.15491288468632564,-0.40421822342670405,0.758265332403407,0.3321097486726469,-0.53560143324073,0,train
-0.14216086409331974,0.5636900754374189,1.1686810633033666,1.1870083899003003,3.125308034804476,1,train
0.9635287956402377,0.9900097291839148,0.3451048905062838,-0.029182251784471314,0.9874893507990572,1,train
0.48305989961435575,0.3770942817451601,0.7316204288639532,1.2216368411136482,1.0787101474128762,1,train
-1.4991728695041193,-0.7374390781328627,-3.2404720565768637,-2.4115791204335197,-5.172805091923824,0,train
0.023379235083122032,0.6289296669199058,-0.28419250682219516,0.4464380185442727,1.1970951105202545,1,train
-1.0679973963237717,-1.6013966520788627,-1.6611096676869885,-1.2273432148190788,-2.0004466336945677,0,train
0.18988839891050127,0.12658606426321933,1.4490376973695078,1.05067202773733,0.9697723317799797,1,train
0.4659009179369221,0.6689196663808763,0.37720606117529826,0.7228173082963407,0.050419950447749884,1,train
-1.385353406849554,-2.2417676951641763,-2.473213193414112,-2.275019193531604,-3.4785715020797348,0,train
1.0111467541692956,0.16992962667653022,0.36637776514848497,0.20197266788631263,0.42894404815807924,1,train
1.854162726914683,1.5514700707390714,3.543721348614698,2.786956400631571,5.401191740768571,1,train
0.4133473595670664,-0.038705384264745124,0.5631204982056041,-0.5226747569544626,-0.00987579767845892,0,train
-1.140094713222523,-0.9934474032620055,-0.10967323961477149,-0.1370304739490954,0.5876747742368567,1,train
-0.14681178902464137,-0.4304574449013775,0.18520211059663033,-0.4087437609078354,0.2638594604079471,1,train
0.3232528331278189,0.15512171490005167,0.5602900231898941,0.8901637103275652,0.37972706351845076,0,train
0.5125901031142813,0.38556683461319746,1.241204579408901,1.3874063534928422,2.354783128712842,1,train
0.5817207569849171,1.3150058891920886,1.2469983039821635,0.8909000340606774,2.1998264846421587,1,train
-0.7165189568447908,-0.018042617927625626,0.5968770807923186,0.8708094621343384,1.4995022555207984,1,train
-0.48940266084759637,-0.6678998198871713,-0.6303700361507344,-0.5402636365983263,-2.1579256473607438,0,train
0.7732915270395803,0.24048593895599746,0.9825265680911894,1.6373493014567604,1.4361183125211185,1,train
3.0426238173238027,2.747277387210944,2.965445763061154,2.6346745414755466,5.396044827638906,1,train
0.3176653866317228,-0.5614009513223451,-0.3978187233950025,0.37438167280633433,-0.8523135790962988,1,train
0.024270459720261695,0.8729335833074762,-0.5820048717057565,-0.6864390088844082,-1.7207939158438792,0,train
0.6661669543193246,0.46537425850909897,-1.2535229562996741,-0.9390960005996049,0.45894458820637407,1,train
1.7732349260056037,1.972257100459077,1.5961287885760094,1.2349607403056782,4.112905838448945,1,train
0.12417611217454187,0.8459308535807961,-0.03149010958713708,-0.09007122857556762,1.7368317627234082,1,train
-2.546158970934136,-2.7968853384943753,-2.6117789463037564,-2.043235461006522,-3.30551323124533,0,train
-0.504057374945362,-0.37182996451954,0.4945393959444936,0.6531247514542918,0.5138751434314871,0,train
-0.6861877876660744,-0.4964300811049518,-1.5683995781564097,-1.0105254066529437,-2.7442501990501613,0,train
-1.0551416479191025,-0.6119756248366868,-1.4434664704316318,-1.3163096867459454,-2.4890042979129543,0,train
-1.3865711994624874,-1.0810718975177227,-2.465604813002179,-2.3254534720897464,-3.011603910769184,0,train
-0.974035660938453,-1.3589942245933915,-1.0986250371360775,-0.6234543805071293,-0.63231687357353,0,train
2.5742760931099866,2.548447451692604,2.623237793176536,1.2734008278594748,3.6937457577689528,1,train
0.7414973647426341,0.9209694068743686,2.9553051336710983,2.8137688652484134,5.2761782578742835,1,train
0.2326607775926314,0.7896546293819483,1.2801341286565027,1.6965317403601055,0.7884092439137467,1,train
-1.324334322194756,-0.9889927957966752,-2.8818515799275177,-2.6977794196943266,-2.065779630714615,0,train
-0.4409537691730203,-0.5034314927487685,1.6831378500699679,1.700411585190971,1.1260078048062547,1,train
0.35719450950165094,0.7631556747396069,1.2457426189461367,0.8553843099846691,1.1984270603743832,1,train
-0.1957359044474242,-0.5544499483747827,-0.3888573149197059,-0.012656813362169783,0.4804890112101322,0,train
-0.20351288851213,-0.6859914438884889,0.2085323052590458,-0.13569327363193176,1.5101072534975508,1,train
1.655721160316034,1.0506122695803617,1.570677335382801,0.847537457010467,2.4665513828004304,1,train
1.3931713812656765,1.5589877607141698,2.180026955992476,1.9376383356632783,2.463595239755614,1,train
0.5272062604185551,1.5549937346727087,0.10704989847373536,0.11434018730990475,1.8989771581541455,1,train
-1.6346047727993815,-1.5330305129927266,-2.697143985890158,-2.328408114584016,-3.088961089689838,0,train
0.07819851298536701,0.008690976667574471,1.4514889603706131,1.8423029850547545,3.055812905005002,1,train
-1.1791010787944314,-0.9586711100346248,-0.7690144901965277,-0.43136170882093,-0.9055333018270975,1,train
-0.7700867380246963,-0.8358782281295325,-0.01656647775536313,0.5162705070323443,-0.2840872042378332,0,train
-0.21621881303422108,-0.24494674046666542,-1.8612617724628175,-2.1463773620876334,-3.968869546094777,0,train
0.2903670191935382,0.37838912616267784,-1.2661902575772626,-1.089844753883715,-2.1283085567254694,0,train
0.9629776773641668,0.2577940954479532,1.8949500224413816,1.353056236914373,3.7007301150799727,1,train
-2.4726434380904374,-2.4943427382224863,-3.082049715534028,-3.2624857055095315,-3.777493843701967,0,train
0.6667859382310216,0.4000762344688293,-0.4223434465151986,-0.9208337719970818,-1.4688280246288026,0,train
-0.670485991012641,-0.7376908882787263,-1.664574979346868,-1.441328440540578,-1.8822976311451807,0,train
-0.10385186929782804,-0.29802187317235407,-1.220799267191208,-0.14172541102248382,-2.676465102284465,0,train
-0.994919102267503,-1.4910477730362777,-0.8937093075382133,-0.520387631419786,-1.5131426447654146,0,train
1.538428765513303,1.3333311046843905,1.870626506876712,1.438222994628346,3.4418474015245892,1,train
-0.06976809036043145,0.22082956297344133,-1.2738130313711398,-1.2299140931739805,-1.7782341253292868,0,train
0.7871776895880772,0.7375454920208233,-1.7940911609120107,-1.2991640797829778,-2.9895792983351126,0,train
-0.89229838982417,-0.7057475001769304,0.4338172276470422,0.3741129647614685,-0.2888401114200131,0,train
0.9681376629857754,0.3210092912079129,2.7665902481751905,3.136417702008903,4.654372776124339,1,train
0.14323755546553,-0.4507347230393257,2.1056195057051754,0.5936037924134223,2.705816791214403,1,train
-0.9052687114644143,-1.2935848611864291,-1.8348977853683999,-2.2055915704721683,-1.8463181396748776,0,train
-0.25926085233445895,-0.9834524037394751,-1.1900810417041838,-0.7009814082480451,-2.4853886791165856,0,train
-0.6885394367463049,-1.1984532746553458,-0.7784901227710791,-1.0192148428768881,-1.2675777251544882,0,train
-0.8961697425237725,-1.0300939238147413,-0.030599511996821205,-0.8482190678241379,0.10605197141902123,1,train
1.3133474104395233,2.046425251440645,1.323784730768698,1.4621156397725692,-0.2437799069180091,0,train
0.20187817520136014,-0.5473962043384742,0.8605487525877784,0.975518873468828,1.574060965396896,1,train
-0.506338153343535,-0.9019018279778783,-0.08077550624855989,-0.4052452848101846,0.821065821585595,0,train
-1.6973375204128147,-0.6861688997646875,-2.040111753526642,-2.767195553658863,-2.1844702462300987,0,train
0.9361584487531106,0.7137892112500945,3.366781309768194,2.719224542293754,3.548098183345647,1,train
-0.1752093601828579,-0.7095648478533665,-0.14371945291648963,-0.08296469612681494,0.5861210990728262,1,train
-0.45330366724584364,-0.15641471483122965,1.8271920553152932,1.000608143522622,0.5390414209249879,1,train
-0.9570650995692336,-1.1179489489796897,-0.7443381022483841,-0.6299105665350442,-0.9763908397483297,0,train
1.42080357282621,0.4737234107683561,0.8001258456699409,1.396849457950982,-0.3899881386547599,0,train
1.0782714385043992,1.3562672573818944,2.453681706934395,1.3795188528593125,3.190086282235875,1,train
-0.4944078908559792,-0.3405729004582856,0.26945739238446687,0.3234847816770898,1.2873152716502996,1,train
-0.6538960929028016,-1.2987270842525702,0.9405184415975505,1.0725850409083948,2.4807984605942615,1,train
-0.542417765222565,-0.6217184707431119,0.2036114729113676,0.13106262204195562,-0.6843959191448128,0,train
-0.28793237062412913,0.04256229372520587,-1.2685728799787204,-2.0554207611538335,-2.393259339875147,0,train
-0.16255851107544503,0.24590224661031726,-1.7003518116202023,-1.2070470616992879,-2.0381901280443,0,train
-1.5886534237595524,-0.2997857372809438,-1.861984597739171,-1.4555200625594962,-2.7685007497457454,0,train
-0.840309490999188,-0.9273447997251422,-1.356573260477265,-2.5739033430512785,0.018476483964981805,1,train
-0.15143680573874616,-0.23811944971843607,-0.45695412658448686,0.28855033429306626,-0.516242839441974,1,train
0.9345799621896822,0.6688787617689971,0.4697232473685228,0.3132461253738237,2.2138381144672232,1,train
0.43346353521684006,0.28614643961400155,1.3721575394547,1.5389209891887066,1.513604003478176,1,train
0.021668231470577563,1.3851442243950827,-2.4254515234436256,-1.3241108290644727,-2.779200907235355,0,train
-0.9673883195082986,-0.5892344744204714,-1.3928863167503014,-1.203326727361984,-2.6898733082729804,0,train
0.24704142208800423,-0.612786082548646,-1.7839360270297073,-2.078271406768212,-1.8424899185998669,0,train
0.6986227591464831,1.070055453425336,0.16428649895934422,0.5719106008826238,0.03860476392092352,0,train
0.8332347324203837,0.7778283437584581,2.065298365431866,2.0986857040374223,2.3526216726359817,1,train
1.2045722698142283,0.910976945841107,1.8015556433561384,1.6619947890094975,1.6933536955989623,1,train
-0.4378743341839638,-0.12352093496523348,0.7555045064429983,0.5975034021941281,1.8189767948767268,1,train
-0.7319673008825966,-1.2183244695964037,1.0062786696592387,0.10311993262900099,0.6148648479211549,0,train
0.9674740943616568,0.43003047960747354,0.07068783229746622,0.36709559397266983,1.3185585875663086,1,train
-0.5949691160275452,0.4077056789104895,0.6845646539573833,0.5251993519593531,1.0925683709560454,0,train
0.4903765570101909,1.262848336363208,1.0982144640850768,1.8205417157688337,1.8383536907824989,1,train
-0.07882477702918798,0.4638388922358533,-0.6632808791188725,-0.2722318382135273,-0.2759182354445121,0,train
-1.6485211934859136,-1.0761579748522305,-1.0668411899069608,-0.6748737065157402,-3.2803123087790453,0,train
-0.10722117389239762,-0.97534099859962,-0.03065824472265992,0.07568176910688496,-0.8879213549276604,0,train
-0.35179147007100803,-0.8636877219459013,-1.5311054206453238,-0.6664973765948661,-1.8642313274132751,0,train
-0.49708907243812045,0.20217007017058242,0.16729301759163062,-0.16140698792896635,0.09916792113440034,0,train
-0.6104848777037136,-1.3621379550210615,1.3332744790293987,0.8199373113600746,1.5606253750457992,1,train
-1.4723369872694072,-0.900832736832526,-1.6172501299490487,-1.1936680615115784,-1.6867527730707708,0,train
-0.73935402849984,-0.4555968210293353,-1.1087376505782527,-0.5209436893246321,-2.969877103867507,0,train
-0.6834068545191548,-0.36288585046285704,-2.846949125196868,-1.909546435078136,-3.780572594665183,0,train
0.8269691820398143,-0.34113123890869346,3.3830841069744206,2.494412700566382,3.3341197277761028,1,train
-0.4327321939842454,0.03497071146537617,-1.2661578413547372,-0.6847184512056927,-1.1310101399845554,0,train
0.06802139100685722,-0.1688886078238891,0.17581821008405768,-0.11753527994044444,2.0748056413233966,1,train
1.5341010515563258,1.5367497072673555,1.968254657900526,2.0882868809771384,1.4648782853320879,1,train
-2.08091747558317,-1.875632316108891,-2.6145553541205278,-2.7088852639681695,-2.8660119474602426,0,train
0.9192793246285679,1.5008119171714271,-0.21170610037767212,0.11073072782924842,-0.9778604781048669,0,train
0.06441204913741413,0.27901945294768593,3.036968480886649,2.085075096892122,6.2138711397334685,1,train
-0.5382171368677815,-1.519270765920357,-1.7876120829976692,-0.9474705467681895,-2.971375332843148,0,train
-1.3901945104573143,-1.0830071055280484,-1.4956401687547447,-0.4302063567279456,-2.996813994546917,0,train
0.9626890305718212,1.2854326417831896,0.5653452665890314,-0.16776276062969997,0.6816616203147052,1,train
0.22654492171705773,-1.2829633601228796,-0.2507223456872331,-0.019772051189744705,-0.4617916767843099,0,train
-0.47218506685326833,-0.4676529578284023,-0.07581193279000531,-0.24871541484806298,-1.3551531347562507,0,train
-1.21721239811139,-1.3380438838548883,-1.121312052115007,-1.0283583217207046,-1.4819227552014205,0,train
0.9732299666139008,0.9506265682950635,1.8699498152363665,0.8057052444833827,0.8492374397169535,1,train
1.5176299679103415,1.3288845769440356,2.992128979640108,1.632389348410469,5.218231776844203,1,train
-0.97434870899358,0.09493841075224996,-2.6604789601226324,-3.356680105141026,-3.9643843982862594,0,train
-0.10020537874790697,-0.6617447892366839,-0.7585852507462161,-0.36498255579396105,-1.4645181949270214,1,train
0.3177456444584099,-0.14240165317612713,-0.0922076811468997,-0.41477626108364446,-0.10998984170708809,0,train
0.86820657090487,0.8880776713356442,1.8223470782975588,1.2259952363050601,2.808394459234938,1,train
-0.4155614688659241,0.3779027449187077,0.7309271548261033,1.1439488187376612,1.187140360518938,1,train
2.072256097813137,1.0782610049874157,1.5262723589152767,0.9219745164295132,1.2889341414152045,1,train
-0.05180315648604316,0.42900193463909725,-0.08099759174965,-0.1837305079227923,-0.18477416096473426,0,train
-0.3320760775620385,-0.25393683953897994,-1.3894845004156637,-1.8501578130362968,-3.8725685331238537,0,train
-0.8183370343377215,-1.323203615394539,-2.4643260779783374,-2.510802115181829,-3.6310464385260466,0,train
-1.1358186477758037,-0.9551294233189855,-2.1730566611056306,-2.0735988151190234,-2.3748568914313646,0,train
0.7309031940530519,0.7409747253994956,-1.2893242249162757,-0.43948624766417543,-1.9262978118292269,0,train
0.06994404110801158,0.2036171556621252,0.4024057724386436,0.42719373517861225,0.3981136907623468,0,train
-0.7930250377348274,-0.5111427801887014,-2.0896869775356195,-2.5004093577007103,-2.544924303208133,0,train
-1.0041717842867202,-1.044941457043527,-1.467899081693283,-1.337582705557077,-2.468877384302006,0,train
0.9976073700520172,0.8348247996472271,1.0449919260513223,0.7297262202284966,-0.50688286482925,0,train
1.1773332138818728,0.875180860831667,1.940709570519641,2.262546743123475,2.7963602871866815,1,train
0.6556277331026173,1.1614106453367399,0.6258511293469892,0.9844092475450101,1.512655548255299,1,train
0.1956025390472064,0.15292453356313815,1.161332818215148,0.10138143439106873,2.034334350790509,1,train
-0.5379046398327427,-0.45835646298704497,-0.0017140202139546146,-0.42588565709913606,-0.9687100718076052,1,train
1.0768708370925908,0.06316105424944951,0.8575216124400661,1.205101165118938,1.1538345530602057,1,train
1.35836808163154,1.058583530839782,1.0048568849493522,1.4538236708690517,2.1661778807757246,1,train
0.28274642225291086,-0.1941447774277448,1.7158023550157089,1.5728909165605771,2.4945893374377914,1,train
-0.15545622549207602,0.3310534747575577,0.14724338669978113,0.5109071584774829,0.3715574928185761,1,train
1.777738710215457,1.3306764959693216,4.770081256874161,4.1594401391210445,6.760243243496321,1,train
-0.695431297446661,-0.05829837157809947,0.23575674639082211,-0.29317358257132276,1.3373686054816885,1,train
0.5392953427296178,0.578265951695355,-0.499644414587731,-0.9959159516833638,-0.6017346620802397,0,train
2.2098521851973274,1.4795527739981225,4.709731957595748,4.196400210682336,4.2384225548683085,1,train
0.21837815916939013,1.0408228393608887,0.9870815731324429,1.3772430690103072,1.5583746575983064,1,train
-0.07922980107257661,-0.19979834119130016,-1.1360562471503497,-0.7255179473146582,-0.9007689077793701,0,train
-2.1098999817230784,-1.4211520833198938,-5.712462538020105,-4.830334301788226,-8.035799223502167,0,train
-0.8035949276349684,0.08262710228046,-0.4230921781809276,-1.3095717470112718,-1.3339170329090646,0,train
-0.03943151932096254,0.5439055984858796,0.883330238797984,1.1388514372012422,0.9654830234864501,0,train
2.004802880150225,1.2943073889357337,3.071740878909548,2.847327491308637,4.568041884737124,1,train
-1.149208374653873,0.3666189754358654,-2.755713843852554,-2.5921429973004426,-3.66371182778668,0,train
2.4080281751869954,1.637608442189175,3.379228090610039,1.9291165008228899,3.093881205658321,1,train
0.15326319760529689,0.42080108853394993,0.3269853501164313,1.0579911747228548,0.954877765521351,1,train
-0.12022811967890455,0.519568702806008,0.87233558661282,-0.27025597445995464,1.7043540190891409,1,train
0.5748326455308375,0.5783242504167592,-0.8464878719379707,-0.9200382215432452,0.12060420381316472,0,train
-1.166962357644215,-0.623235092245332,-1.8705074586329618,-2.2436616549329593,-1.6097773921901797,0,train
0.6204659628960943,0.2805650847087625,0.925953827887307,0.7269658651982905,2.153290144999382,1,train
1.7698883257099733,2.9664386634634248,2.673706573698981,2.5705014467548333,2.470905233719233,1,train
-1.86456818318444,-1.0365068954815095,-1.8877377010729255,-2.0737655217567186,-2.774204159212966,0,train
-0.8124360524952973,-0.6958203268085241,-1.3485665463169496,-1.1480563341334018,-0.9397689516983319,0,train
-1.1997920522270316,-0.3432347967205227,-2.699384570495999,-2.400801189631014,-3.953964223666366,0,train
0.25917025486336615,0.8303446280874378,-0.3373439440392071,-0.44792555298801884,0.3069027862007483,0,train
0.23089158914243074,-0.901204983383717,1.3690219396380017,1.7517206635628162,3.7427477950400005,1,train
2.0026616401379527,1.866519636573154,2.267621808771158,2.545697390760714,2.8819761363369465,1,train
-1.0241388788549026,0.16142905930166063,-0.32394144789679413,-0.36076959278543624,-1.2957234699512783,0,train
1.2818287504452395,0.5118854601890448,0.8764655803969443,0.40185086912372403,3.327735297552218,1,train
-0.4079719709057813,-0.5006305775379571,-0.7419812247246781,-0.5086437805213262,-0.7855229821898998,0,train
0.5322879339335133,-0.05637294194016046,-0.08380842670644606,-1.1209001781434216,-0.02199349657324333,0,train
-0.03984642000040822,0.288570615473102,0.334818850366076,0.16923630649813814,1.4764750646396265,1,train
0.7432204063458155,1.0755883360439933,1.3550552248973524,2.0739705736377108,3.2087495800220136,1,train
-0.8254140430656555,-0.37598691716793975,-1.1734465650000325,-0.22790759322521414,-0.1288003970856202,1,train
1.0809515579787419,-0.051547324948231776,2.0416401554903674,3.175375283806616,4.419575795048573,1,train
0.7937603702405078,1.1520102687024874,1.7581697791591995,1.655463754182953,1.622023614811225,1,train
-1.5682798508920774,-1.1947964559334223,-4.303952320654537,-4.771916693421842,-4.097213073027468,0,train
-0.41903815720421156,-0.01754917024825614,-0.2977185350586932,0.6846039024303763,-0.687685701857063,0,train
0.22671229832042408,-0.026287307381910735,1.765599586437607,1.070727102859023,1.578372537832073,1,train
-1.2014373667067968,-0.5018706952972629,-0.7791290705983145,-1.1841716083430232,-1.565096954827762,0,train
-1.2537781435475663,-0.5597751651228682,-0.5093476660204486,-0.31450705153471986,-2.6939455119936846,0,train
-0.7511578851304105,-0.6607735197069299,-1.9813684844649084,-1.604239567017087,-0.2652905801802299,0,train
0.26244353218405747,0.18814373326478434,0.7365298725652905,-0.3724211866836684,-1.4839823256256492,0,train
0.4294543617205681,0.3826562404475845,-0.18918442035283312,0.5302841618404968,0.8793166701225559,1,train
-0.9518167586871946,-1.0175002788150016,0.017554039130575294,0.06066344615298361,-0.8809857320876977,0,train
0.5004558484284539,0.6802383590002679,0.9346368934010281,0.4412857026855945,3.194384626342548,1,train
-2.0201214260073592,-2.6289259143102823,-4.2592256133329505,-3.932619933444058,-4.300645852856372,0,train
2.2093459581834995,1.8086346532735462,4.272859324590492,3.5533381707067275,4.901842651265287,1,train
-0.35907678876538196,0.5452446996358353,0.17320454540172203,-0.23123137480109796,0.4179892711271661,0,train
1.5366863759264213,0.9446605307611076,0.9869468815012592,1.1751255420700535,2.630359084595315,1,train
-0.3322844439598549,-0.4747549236019539,-0.8174051017713038,-1.0549097314165878,-1.2687044799009388,0,train
-0.251287570740825,0.7500025181402017,0.977585676267145,0.769682802154273,0.5847613772040191,1,train
0.5804768915185966,0.5741783629203828,1.615690802206023,2.8060003596408185,1.8840453881865848,1,train
0.45298181532258563,0.3588652541716271,0.8837075088677633,1.0060661424434088,1.6433213852515967,1,train
-1.4691682690153038,-1.8826889760356806,-2.1641173940883505,-2.3482406122721042,-1.2131502430266259,0,train
-0.447514456259479,-0.9353696010971666,-1.5953697091415369,-1.3761022470804638,-2.651470017709888,0,train
-0.040765383863634444,0.39825649824374326,-0.03458257276711544,-0.37725040023876294,-3.0238420174905403,0,train
-0.28162696082637445,0.007916631063588614,1.7247632763652583,1.6768594139552755,2.8240949353561646,1,train
-0.2722276730096898,-0.051162076757909125,-0.271916435924757,-0.1527034208877306,0.0958656261892446,1,train
-0.40778878335962226,0.056982379235591296,-0.37435729534199297,-0.0021126634370410846,0.9890569262171622,1,train
-0.3273634163280017,-0.45182906793943167,1.7275496623773223,0.6463918784534585,2.2302960714286657,1,train
0.5902358996247877,0.3381125960381932,-0.17256239106668292,0.35710664333189573,-0.7723270068829541,0,train
-0.03368362636212879,0.5071518223375561,-0.31050114849402755,-0.17107554670721103,-0.7615719974284512,0,train
-0.19888587615667058,-0.9345583563343478,0.5991385374229954,0.46764909556016004,-0.11234988713499139,1,train
-0.7621194096115975,-1.3587693999922266,-0.98029609582828,-0.9229013774510707,-2.4142829237767716,0,train
1.284106268038996,1.922550823889741,1.5229337845380302,1.3452623925463512,2.8697144844481874,1,train
-0.21788712822035605,0.19004591031765267,-1.7190161333203893,-1.0609713878685798,-1.450503274102917,0,train
1.6390145667072726,1.5229328475142827,4.582035385339365,3.9381779671854273,8.097631038074622,1,train
-0.19148859161456386,-0.7457282971583208,0.7348126253773345,1.1390012622671466,0.09293776851096092,1,train
-0.9346263913037306,-1.0663338941873728,-1.9230284841734568,-1.222192275942095,-2.7622010679241766,0,train
-0.17715609339198335,0.4173407276501071,-1.1393427539642087,-0.9270369003458385,-2.2757437681930233,0,train
-0.26118014321275884,-0.8338112422869658,-1.320504577602287,-0.620378841623053,-1.9986947123342684,0,train
-0.2452291533438926,-0.9112470032067784,0.3839091828152559,0.6648288785013348,-0.23064693877437203,0,train
-0.03714168455251392,0.265437657628437,0.10554220790523174,0.05837709842249308,1.3447268789763043,1,train
-0.08914506463307226,-0.18157313382758483,1.0217953730992972,1.1446313494870277,0.6293011676433984,0,train
1.2581448377453919,0.5975072303815778,1.8653764299173854,1.1270441227029346,2.537011824724931,1,train
-0.8510395622510957,-0.993781930409027,-3.406153397777487,-1.967239340253058,-4.514526583634228,0,train
-0.9840904074022372,-0.6690728686930184,-1.6562227250313546,-1.0497527698013782,-0.9198948759371881,1,train
-0.9671425753834754,-1.01070362151065,-2.182204999401099,-2.1044412819371816,-2.940713485492167,0,train
1.2755688809564651,2.4911061822320786,0.9806709474230574,0.9771857638526247,0.5328672266522526,1,train
-0.1822886989292976,-0.7859852393167744,0.4548879680659125,0.6194029675525105,-0.5184529369849802,0,train
0.20277090748381746,1.122621009190076,0.7948511443236612,0.39799221839892324,-0.586580964395498,1,train
1.4128203394548822,0.6207736341666864,-0.4914535830801776,-0.1949348426246855,-0.8200333287959376,1,train
0.14535022483756804,-0.7521036705805738,1.111610108100646,0.7178134079126387,2.3415852107146895,1,train
-1.3337186546234063,-1.3004647507803142,-1.9113931009520566,-2.5339152203859623,-2.251216445401425,0,train
0.44510079426469024,0.27139758538238745,1.6367473346282233,2.216828991672643,3.776569339907928,1,train
1.1059445162440982,1.4207291730527025,-0.12226811887495725,-0.01669757692810342,1.4058232876268628,1,train
2.178460592847291,1.1547746420521379,2.854380202576287,3.016853251352588,3.866783407441866,1,train
1.5395005913559598,1.921087108253562,2.0456862583954942,2.1499439117228603,3.5743010820513708,1,train
0.13950343210614513,0.16385531712556695,-0.5465335425071878,-0.5600200245916257,0.7238535587980254,1,train
0.18098034043994254,-0.3078718073820682,-0.0626821994489925,-0.42990882964548516,0.5752081051063833,1,train
0.15342661517404446,1.1885114936892849,-2.0276464629742708,-2.138998729503349,-3.7998513740418387,0,train
-0.3848514437752801,0.420821961070177,-0.9789567104993535,0.003205307682365488,-1.4906323370586974,0,train
1.4698569952611564,0.5929465085461927,3.14334499516149,3.0642279438673814,4.186763588452934,1,train
-0.2243260990216815,-1.1124964384986584,1.8538859688322398,1.3676892347236826,2.650247987848941,1,train
-0.3808425415613562,-0.24387345856363588,-2.287177197674743,-0.7379897711536647,-1.5783843384566565,0,train
-1.2551314244842242,-1.171138190908449,-1.212934711289125,-1.7091701000568866,-1.0143108356542685,0,train
-1.620987818060541,-2.4039293390193435,-2.394937827882132,-1.7303175676114086,-2.5597386794618275,0,train
-0.2997384451117497,-0.6652031532745997,-0.6627547758529443,-1.2461831725343524,-2.209964397536016,0,train
0.556258470283904,0.38862747696054767,1.734156685932108,1.1412057944120448,2.2692821725460326,1,train
-0.9877748108838909,-0.6910519955668784,-1.5713423006167373,-1.5425282594623173,-2.433891404891729,0,train
-0.5323650136230951,-0.5386387785748121,0.9370741000035747,0.16870779761824806,0.8636769605999639,0,train
-1.3478656494377337,-0.8556870150565961,-2.066528439714426,-1.8966346094498712,-1.8598547061267376,0,train
-1.1262467279234079,-0.7203257997879562,-1.076124601347741,-0.6210934481365247,-2.9767273757571857,0,train
-0.9156761274630485,0.3083160201841385,-0.5889334094391042,-0.35608418310961243,-0.9771807934257768,0,train
0.906148782179975,1.3990555045197148,0.18108133425811523,0.0626033294795228,-0.2937187538737617,0,train
2.2108128711210413,2.096854417522582,3.2232579497592613,2.93542645180686,4.47761005880083,1,train
1.1603644683174859,0.2724727878952774,3.7267041737594804,3.686970075298331,4.795614969046183,1,train
0.2268109466733683,-1.507294314311944,0.20833718776757473,-0.02059314420463812,0.8166218160411864,1,train
