A,B,C,label,split
7.269450170994747,9.820289527957042,7.568759173134616,1,train
4.380014715325787,1.350036966627456,6.087548268480476,0,train
12.28460588010173,6.806456041999874,5.20634890315619,1,train
2.856308379752432,10.63283372087335,1.5595574024584378,0,train
2.33509070983529,8.51995139899231,4.493117200112863,0,train
0.07838458116388569,3.18508824115672,8.296761085822247,0,train
1.3754287840516308,8.493842120686622,2.352031286634877,0,train
4.412688889062204,0.74811981892698,10.073524417136069,0,train
9.840835588757729,4.346192292327027,8.18104517404535,1,train
2.87744440632697,6.2408738260031935,8.89102142405227,0,train
1.2720354130659357,4.116516280728046,5.663069482533297,0,train
5.50099215193965,4.348491906405185,5.150224632439382,1,train
5.602472737710749,0.4802732776421784,7.784147919997204,0,train
6.383880446446319,5.619393308285315,2.3550269088189193,0,train
11.511177536762652,5.096212701964277,8.531749464933485,1,train
1.9649792062371034,6.596101672130654,1.6419545394176647,0,train
4.688013341053932,8.084694830627425,9.444576588806513,1,train
4.33635988631515,4.376174107046227,9.83475197319259,0,train
9.075441175947251,6.79873278756517,3.1225057824548337,1,train
6.02358436681903,6.869718179310452,5.1450232621992855,1,train
5.770613839563858,5.850009049402149,2.782455469933937,0,train
3.465401487398732,2.4668420006080067,6.070596655664762,0,train
1.7667083222069928,4.994832810520143,7.420549475454353,0,train
1.053931092867897,6.830856288702516,7.054962600425987,0,train
0.11480734548832805,7.351906120068783,0.5854744830177219,0,train
6.940325335855588,3.2414108089889786,7.153284962439541,0,train
0.871190407263199,10.390376232971542,8.232471303462317,0,train
3.51114801877193,5.448865132885534,5.701975164493539,0,train
8.224432208895722,8.494590123959659,4.891202860380628,1,train
8.761782435364891,7.7221979712964055,1.9814460553411066,1,train
6.181125731697245,10.628392618928025,8.905695169238934,1,train
5.654627482199399,6.458085376806692,11.99854729401034,1,train
1.075083870643608,6.4565642008012345,6.749646250465646,0,train
3.017694503067985,7.250683701700468,1.9975222373661663,0,train
9.626849116274993,6.656112456651463,4.563165989725051,1,train
7.625070278820478,8.950778961061069,1.7281881637057954,1,train
10.78280012980608,3.332998195133926,3.6507500526242045,1,train
3.185314001864069,3.479630216864031,9.52158793185348,0,train
3.338364579194991,3.2253548767436344,6.008327052364418,0,train
7.816872713720586,5.145874423658902,4.597625430686371,1,train
8.166487461831581,6.9419591066779915,2.631029871151536,1,train
5.046632228141223,7.8353478852759775,6.647989949710078,1,train
8.421233140271726,-0.20138894588846257,10.509339985991154,0,train
6.696235744138914,4.826206287830775,1.429972743062483,1,train
7.041759445070742,7.997343248833536,2.8723229431346846,1,train
3.324081052755199,7.659094592423265,7.4260511356378665,1,train
4.84598309925177,1.6515922701324937,0.3503269875335281,0,train
9.962304703960703,-1.764667868789588,6.281713312429378,0,train
1.3273549109840619,2.407634492787125,5.762443578192267,0,train
3.8471765930803206,0.8390649139394291,8.644412782230773,0,train
2.536699590526145,6.614660898328201,1.3143679398607628,0,train
8.867741390610695,4.7032400959784875,4.005749024071365,1,train
6.613276991253917,6.583850299760282,4.955106744474484,1,train
2.874789523165709,2.865471771462481,4.7187585289449565,0,train
5.208188638010761,7.914628237767581,8.071875685989436,1,train
8.022413560138988,9.994765784581546,9.793841800525884,1,train
10.737857738553327,10.372053771618635,5.343595956441571,1,train
2.664318713509149,3.9670259950026066,7.879286760432054,1,train
2.7066930407771412,7.820275448557579,3.376496461023336,0,train
5.316009202831492,9.85950794750104,10.041007991937393,1,train
5.32996088088834,3.846802716358431,2.6773322536963886,0,train
6.807515742983797,2.532762271698429,3.7030291365854553,1,train
2.7664049643490864,3.2336412999676325,4.997904629021862,0,train
7.177101589311668,3.4248355489859867,4.504791828631803,0,train
6.589271030069159,0.8046043764176651,0.17407187015442305,0,train
1.6342166777197766,5.9216585145049185,4.275494944688052,0,train
5.33092668565453,6.7960718860038245,3.3126473002198416,1,train
8.052026965195914,5.276851431892656,4.6352627828113455,1,train
3.624360942748672,8.204455756681714,4.539499642980937,0,train
8.706531708001545,1.8399745256199962,4.407955909954612,0,train
2.3938214229450994,12.256000089800871,2.1965220830027437,1,train
3.7773815855931256,4.700568915060544,0.27575531592935354,0,train
7.155702236927735,8.765057680859904,7.129420044883703,1,train
2.054634793937491,6.931279263158387,4.063150714338415,0,train
10.037438850744303,10.00294344227675,1.176696378814169,1,train
9.141637547940752,7.428588993013355,3.250822682899485,1,train
4.078804070962018,4.355019206622273,-0.1610366593237027,0,train
4.399092700680516,4.667653644145938,6.583553908777616,0,train
9.00974081695949,3.8884677057340755,8.911140569553984,1,train
4.983955078693087,4.512319595532407,-0.898296740723945,0,train
0.8368053976827801,6.7996633263743105,8.04917400684153,0,train
8.286015995845178,6.332085180240357,0.8598454875896817,1,train
3.259427868883344,4.298657039061673,4.1342160275450786,0,train
1.631782496616073,6.903263914855964,2.8827217086272827,0,train
3.620938226850205,7.515107003413584,10.405283713557383,1,train
1.0426597778865665,2.382907314362762,9.382538037218248,0,train
3.994965087575324,3.108299608308718,5.79683592778177,1,train
5.455010473059909,2.7254187145828057,6.75752396742563,0,train
6.998410998351384,1.7537966448264661,8.220400964965256,0,train
9.194517514835862,0.45415504749669455,8.434290461021257,0,train
7.046291055766977,2.463727358868089,9.661321114261083,0,train
3.390942872729945,8.53750221715362,4.857394269783044,1,train
4.196251362218294,8.376127859816638,5.853692771994028,1,train
6.862941229813646,6.428042817519827,2.8764933952207263,1,train
6.149741366330596,10.068774451850109,4.955256368762193,1,train
6.213438281242981,3.00533133960932,6.791329087178876,0,train
11.046533884407609,3.9556360287188914,-0.5303105002989124,0,train
10.48314723079268,6.491366777582602,3.651291469682206,1,train
6.1783914411372045,3.401881552295801,14.019982876568974,1,train
4.163852677920001,5.241561011869347,2.220965398429588,0,train
5.475394117578997,2.816607003457758,2.8596072568830717,0,train
1.5681396128219316,0.5002673883128967,5.549568922879603,0,train
6.809284357492223,7.640136834253338,5.631140881185306,1,train
5.115242173882534,9.458962200140355,5.266632734097934,1,train
9.565927160370954,8.808896394776166,8.661151167818177,1,train
8.115596042256582,10.001017152417973,0.8622169145124514,1,train
9.139032526997333,8.386572356148866,9.681198456522466,1,train
9.164758486207967,0.36615785336242324,7.283650148461055,0,train
3.374147207131295,4.80563877762058,9.278706516834971,0,train
3.89752556881117,5.501026791832378,5.857889042703592,1,train
3.471903083376719,8.123157677843487,4.414798486495612,0,train
4.152744363727921,7.9426810993916614,6.480617054617456,0,train
4.745188892872433,7.6094445946093865,3.781616019881149,0,train
6.368699219270152,8.39498326139046,3.5798756669745857,1,train
7.68067984183359,3.8347082229210496,3.819495967241667,0,train
3.1581577892941666,6.569013242003906,7.925881978798864,0,train
2.68142562001697,9.089737032803024,8.135911834968354,1,train
1.909727047193723,4.6187463394668065,7.1769762737219125,0,train
6.678105097949581,8.039252199705395,9.197650717458325,1,train
1.6366930243105886,8.385778896222085,7.894220756970947,1,train
8.147382050020529,3.3839777356812277,8.602575508195265,1,train
4.273281671514462,5.110246132132156,7.183159818473696,0,train
11.025154856210609,7.8218096451221815,10.662320344472338,1,train
1.5073320916473527,7.986162112919267,6.823604171446774,0,train
5.190167575034977,4.204471783261139,1.7247867912999229,0,train
11.061775503050951,8.173199531287189,5.316645550476371,1,train
7.011273630995452,0.14950772282971903,2.3539906465718388,0,train
8.74180122548102,2.2772510661655323,7.457632234298762,0,train
6.71376768736168,4.2452845570212085,6.228260021922364,1,train
11.613219490219448,1.128299077198633,4.112855458050859,0,train
2.7131165406609514,6.6955982707866575,0.26788014137268945,1,train
2.391960885500718,4.274232298176389,3.7904060386280087,0,train
7.3231693948118695,2.3262454803110213,8.711592935145514,1,train
7.0944503586205965,8.955977390966302,7.748709026583201,1,train
4.91349425348197,6.439129496005499,-1.065022242718411,0,train
3.1345427445132543,3.603611397739172,5.096140742002611,0,train
-1.042847963994904,2.6611568694826016,3.092712015408468,0,train
4.721972951392754,5.808017317313356,7.859894854009035,1,train
6.74550289552861,6.397980447551865,4.703724098507612,1,train
4.09423294822396,6.461460413203383,5.040844154200539,0,train
1.0512895487090557,11.424197003853152,6.185198511142478,0,train
7.262766629033013,10.980039823663986,4.618382211244035,1,train
10.00211736094052,9.859226738892264,7.326173469965157,1,train
4.42763644358326,0.5041903893464244,3.0813439079446616,0,train
6.979191932598574,5.792194321976001,1.450114123823824,1,train
3.5507870948559717,6.089943569702653,8.526496311262296,0,train
4.018875684834001,5.295973631824719,0.8795805461112636,0,train
9.688172232398744,1.019235080329806,3.787811138112468,0,train
7.880349274133058,9.563448641612661,8.28389519014828,1,train
1.4351993213215017,8.121540459553664,5.114464340112002,1,train
5.8372851066780385,4.881452762648328,7.581176467013481,1,train
6.7355599185380575,3.1300419653083433,4.5918713493144,0,train
6.196027769594604,4.565984862313464,9.304234933351148,1,train
9.744931789347834,7.220246669438364,9.945512215200786,1,train
3.5119781080469625,4.767886426414807,1.9523172210201423,0,train
9.466999769779857,7.887566361002494,6.672347138971956,1,train
8.059400232685968,5.576416393087269,1.4170194344878444,1,train
1.3361503984316296,5.590905104531651,4.882280181637527,0,train
5.070434886672547,2.580313011172661,5.615741858723231,0,train
7.813248890190786,0.2747261668530494,8.70881220841153,0,train
9.93258222304191,4.941848664292207,5.941290489628931,1,train
8.370269684816915,5.001583630773274,10.177016968777137,1,train
6.3175069830957185,3.527406274520826,6.959545161338301,1,train
6.862656024660532,3.1867758009229976,2.665050619211603,1,train
9.519464191016807,10.003045742371143,4.466327384905888,1,train
5.086952835826945,1.1058696189255293,6.945264437133161,0,train
5.6440066447385515,6.552125178467552,8.992463977167262,1,train
5.948065076024197,4.153677448628121,6.432987522320533,0,train
3.9728345636254634,9.29290775620022,8.932466004573103,1,train
6.21003037537971,7.423916493610833,10.095723251160354,1,train
1.9039189042313664,7.460156692246178,1.3964688442373423,0,train
1.3412034169223586,2.264922163431768,3.504494149082218,0,train
6.867824629378391,5.2727201144571865,7.307916426473335,1,train
10.137017890245549,7.218751503696305,8.29612356571999,1,train
3.9184640867815146,6.633529126087584,3.084672119393625,0,train
10.280816716011357,2.8733298619894967,6.9678417633366685,1,train
6.514318145239577,8.939575867064242,4.761282245729438,1,train
0.0879947720944445,5.03587495734928,2.1647441700870798,1,train
10.03434111531057,7.516378626967521,2.9547893942994437,1,train
5.003691618889075,7.570325636134099,3.3754473126813056,0,train
3.031127507808248,5.311904098568332,3.2105434697097284,0,train
7.008876403478496,6.355429452659052,2.6365522908905747,1,train
4.329891013675452,6.795639388440017,2.4940405511005865,1,train
1.9748717940863547,10.002165459053808,1.4582751588557674,0,train
2.5693305276804788,2.9408797330601644,3.860877844562713,0,train
6.947157727000816,8.206718990354332,9.140998853859761,1,train
8.80253987735992,6.981858515859346,1.0164807700598577,1,train
5.589293349796795,2.6949978618296266,5.745192139863222,1,train
8.980493251164765,3.7161602001085763,1.1631739862676285,1,train
3.8962104117517815,1.1137925366353802,3.766929157487307,0,train
7.261695100651167,0.4166603553929624,-0.974555146056145,0,train
11.70807760322848,7.88142904798094,4.499737941358778,1,train
3.606943832831438,8.077014219512204,11.276987577366508,0,train
3.028036574935383,11.759859378765444,3.3220670500923193,1,train
10.9278873051799,-1.5700956734843738,10.786500723122725,0,train
7.311776957723015,6.215545962236803,5.4356111483211995,1,train
6.899805882044373,2.8654706337067575,4.214311653681077,0,train
8.539525215087966,2.100726941329784,3.23872542604805,0,train
2.4012384041539905,4.2423684188228075,8.027170344445159,0,train
2.33630422846758,10.282029771343485,4.148584257415427,1,train
6.378999928214654,9.775527196895888,0.5571970817888524,1,train
2.602281689632522,8.71772038220067,4.083101132776251,1,train
3.825205034077472,5.383908207016267,8.360902838681092,1,train
2.181989748600233,8.07570822078107,-0.44997335434928454,0,train
1.2244357969356803,6.810305308961658,2.890436436901968,1,train
1.2463097264462353,4.800992759623026,1.1384839290077051,0,train
8.210637644739622,3.716974144615898,6.135673258906641,1,train
7.990557370531981,7.800721204593665,5.037517823337193,1,train
4.6768015025373755,5.970263078528847,4.5499682769810965,1,train
5.89637791093332,7.579591401778695,6.193604585326243,1,train
4.909384512544127,11.424399633144144,9.288318703981437,1,train
2.460020525689636,8.377427628622858,1.1874547967943183,0,train
8.755926480331112,9.623631300100778,0.16406496894757905,1,train
6.4168587957456475,8.58466600060681,0.9890950843293771,1,train
4.166559578039074,9.302291778343347,4.907560956299042,1,train
9.687506351799165,9.46578381653552,8.055893270519036,1,train
3.797008679426749,11.214164403827942,9.142966961735215,1,train
8.157478117230648,7.165257101347139,5.907669315316918,1,train
6.814363070514208,7.163993310116824,10.216876770172997,1,train
3.0694292868039614,6.808132231594507,2.0439260951257356,0,train
6.156353434629011,6.536081022179615,1.8434082120304647,1,train
4.908487840521287,1.1981012995516989,9.517219493316098,0,train
4.087125150083527,4.951162472111573,9.571367512540917,1,train
9.44953034639946,6.080451852077586,4.025276695374052,1,train
7.982857514535409,0.6049344342902254,2.6528806846656745,0,train
7.134498297391653,6.777998877023383,5.391513108227819,0,train
4.143056119122701,5.167636749379151,9.272771859688188,1,train
6.855196265140465,4.509557743891714,5.792414160689028,1,train
6.184448842544709,8.302135440873782,11.079314848189867,1,train
7.851113497206831,9.764469185800968,4.693791722148262,1,train
2.3516210186472644,8.368762078939136,10.423266366317318,0,train
11.22143387691693,4.51872965969208,9.70382974710233,1,train
1.1838921455798512,1.4470763428492792,2.5350880013935937,1,train
4.381839917951364,7.448954776811968,2.093574237810905,1,train
2.6577449015907053,9.539102869326513,7.230107861498942,1,train
7.883125889060881,1.5734505639296967,3.091415218763108,0,train
8.746441625936795,4.254827386554492,5.348497023419154,1,train
2.796561714836409,7.198061204506191,3.78057888449843,0,train
4.886369175011656,2.8248007625965403,7.100020617098822,0,train
2.341753845091791,5.603906406817099,2.0342577142149008,0,train
2.8450993884208633,8.238221115008173,9.955299442383003,0,train
10.968495405192776,3.7787919573558617,5.332562831773171,1,train
5.043059686825861,7.467636968458661,0.7002759347206893,1,train
1.8463146567561461,0.19498816529745822,3.8136201280445245,0,train
10.86129154231412,2.9098061748089687,7.82672728604212,1,train
5.241554517656089,3.0888500931705356,5.121290877543016,1,train
7.597594351474818,6.12128517555375,4.063822998895378,1,train
2.4594677106950593,6.610163267942576,6.311884040505175,1,train
1.8548960407505612,9.110232414808186,5.167659174025464,0,train
3.2166637926264072,9.686222929898202,1.4254159806543472,1,train
2.564371705747268,3.705248995717911,7.786742088718181,0,train
3.2031881430918108,8.445580116342486,2.6726964818807715,0,train
6.234432609490563,8.020909423301898,6.296045514189026,1,train
0.212138420572628,4.097235982568412,2.902836575305294,0,train
6.84283689540591,11.269345574767696,4.361556282084117,1,train
5.511118143926883,0.915374641748975,7.275516872719439,0,train
3.3699442757976117,12.967977920326323,6.6796631640458015,0,train
5.623302792584624,1.4500379517999755,9.256603768594703,0,train
4.120270124072672,6.92023773488391,2.9256321427577805,1,train
5.982158922924825,7.449696518245752,5.620383488062457,1,train
-0.042650013662039354,5.101329130160881,8.629884409811122,0,train
0.1223184137775728,2.0064467216132886,6.201497782408412,0,train
10.159524466473473,5.928093476861906,1.4536939940620048,1,train
5.170690562368567,8.863918561826818,7.963223674059886,1,train
7.197454666799644,1.9117290242412912,4.7863785995870645,0,train
11.036310672892183,2.8213972190323395,4.808966923459065,1,train
5.801142264644026,6.6005938900033065,7.824520538185814,1,train
5.931266820824227,2.5763757452667524,5.618590212791334,0,train
6.399710630840698,7.02154847166981,8.728057867129772,1,train
7.027359896775487,5.278460364932907,2.9325270803558667,0,train
6.7145967372511475,1.2207163625097803,7.633810273489688,0,train
8.624598002452252,1.0424382461071284,3.473583484649802,0,train
10.284610130707222,6.941005844135942,5.152347134676179,1,train
7.596965484399771,6.804624111949899,8.451619540855264,1,train
8.947702416619057,5.646967995828524,3.545890139067808,1,train
9.313113803775744,9.103276914878212,2.145355104404135,1,train
7.144670222248501,2.3243847785028344,2.1566264832209745,1,train
1.1272588638498282,-0.031520891758096026,9.141466195455632,0,train
6.4292706129579935,6.796722082584868,6.372341940401881,1,train
9.413251586513596,3.5767369458082894,3.2552358933273373,1,train
4.171949441385799,3.51334371211294,4.361821581027337,0,train
4.631968656258864,3.2538199321185144,3.446555775376285,0,train
2.5311079198724755,4.733348471235235,2.5534595777216165,0,train
7.785038542978146,1.0221660177274767,7.318632199439045,1,train
3.5109664913291403,5.207118176437736,5.576418038995749,0,train
8.849723158945753,6.089059457602339,1.7623482041412855,1,train
8.167543444090441,4.048961430599585,4.369892063552207,0,train
3.9317139964921526,11.834277046839517,7.073405573348131,1,train
7.331254705332985,8.322255038763927,6.098186756059075,1,train
6.59601551909712,6.557257424433043,4.942290084300442,1,train
7.425469790679952,9.348391150461454,1.8766368908253974,1,train
9.868050861173328,3.1022128123187147,3.4261016377342175,1,train
2.387799329372486,0.6941474395913481,2.143822167671879,0,train
10.865835168994534,-1.2100704892450609,0.5463472390245654,0,train
6.932345343057249,2.964114537367131,3.9585708886771105,0,train
9.385495269554545,5.8816533961821955,4.571789184818471,1,train
8.314632228760845,4.767470298787835,6.077394855377504,1,train
4.380126943844238,2.988853454816182,4.184947855653018,0,train
10.783165926066765,9.91353090761575,7.522400462491837,1,train
7.600201967310902,2.940719706584366,1.7626347689025335,0,train
7.824119051438698,6.700299302339454,2.5759412654820855,1,train
6.476634629562228,10.210662324313397,8.647213159496394,1,train
5.5595836061021355,9.692317588739321,5.922792970473545,0,train
7.36737797804019,5.646947026696004,3.4389203079897808,1,train
0.09010669158530726,9.025999660952674,8.616578819177144,0,train
6.844082902436815,2.964871485672594,4.528373665036762,0,train
9.205856353780932,3.3019753449882883,5.434070846486271,1,train
5.668664890783029,8.287681196811134,2.2231464065618862,1,train
5.175246095067838,9.356078892839607,5.153060157794791,1,train
0.5777222347535457,2.0794399581696066,1.5156387688462827,0,train
7.97527143024689,2.7472608550953828,3.4490119982503322,0,train
3.7746874900173117,5.9339248230866986,9.76184459898345,1,train
5.768899342812478,5.265142207367997,1.9129988272605916,0,train
4.1060844198343425,1.9912158730847194,0.7301375405674346,0,train
7.923268555153456,9.610755163152495,3.5487422081932345,1,train
4.680742440678607,1.557846546584674,5.421585798393917,0,train
9.974644644938792,8.130232072106804,4.323700273527145,1,train
8.43270458980301,2.3677586737483107,1.667999574799759,0,train
1.5445751497963929,8.050817832623215,-1.2811936705398195,0,train
3.037206661334033,1.4095525792633796,7.355629883584683,0,train
5.618283626992709,3.6543102451235727,9.399050241475537,0,train
11.809097036756546,2.376107854604032,2.5417628733212863,0,train
3.7261742111145537,1.8985643722973353,1.3417645442501962,0,train
8.659735297187956,2.615634569328986,4.699721635952126,0,train
9.629319952575262,7.1838167600078755,6.2578690303739535,1,train
9.33017039078291,8.465248893861157,0.46416325048520024,1,train
4.507693243998633,5.1877617541611025,10.403603973484863,1,train
4.584567434310261,8.63946091253861,4.646309322124492,1,train
3.811082532006716,10.867859345292445,2.748671167007477,0,train
12.412880863457357,9.67420560757322,9.827347984699788,1,train
1.9917497931625578,9.219519630642685,3.456811314210433,0,train
11.93672951392575,5.518945646578311,1.8759388451828019,1,train
4.973955129831435,3.747111898844725,2.6818639187596953,0,train
9.383642541255885,7.7013394695729716,1.1618513893782818,1,train
3.567063502499841,5.787344383175977,0.6093921673024125,0,train
8.308237339627032,3.7170559918926878,6.930386854953267,1,train
7.585805769906559,9.117405071993955,7.588122804163475,1,train
6.172335522069201,2.840924272063633,3.6837180729231243,0,train
8.179566219356216,2.464480554049275,6.998982120648224,1,train
8.801870290681489,8.006174726590263,1.4555248800394218,1,train
8.02204647987065,8.140427251267642,2.1551953938828134,1,train
