A,Spur1_shortcut,B,Spur2_shortcut,C,irrelevant_1,irrelevant_2,irrelevant_3,irrelevant_4,irrelevant_5,irrelevant_6,irrelevant_7,irrelevant_8,irrelevant_9,irrelevant_10,irrelevant_11,irrelevant_12,irrelevant_13,irrelevant_14,irrelevant_15,label,split
0.3161798146820059,0.9314211949350492,0.8368670451223625,1.111798148122621,0.7638493238072962,-2.3966320932841874,0.35807518743197364,0.3697843864539132,0.03458077604247567,2.909502722783082,-2.8129182365132044,0.13418364285899353,1.5794170628672024,2.3288081696776404,-1.9388474374065778,2.036608979841075,2.5532202464883973,-0.6191541006281884,0.03655281352511586,2.9903241694811102,1,train
-0.3579733265247846,0.2920395309746353,-0.3780355043213464,-0.5745836070004218,-0.5111792216901844,-0.8057712468436167,1.4491884874561487,-2.6716164183685156,1.3936786049479883,-2.35494575767256,0.3260848082014869,1.33640235585231,-0.9169637694019546,2.8360831818277985,2.81073177965753,-1.1693131606130784,1.271275147706532,-2.009464486708932,0.4987474713180635,1.8534742121955345,0,train
-0.9287436068353232,-1.043443455382164,-1.6179548311895935,-2.123197307222053,-2.2091128765125014,2.609929586515986,-2.283008388253787,-1.8859183093481597,-1.7729099811953608,-1.4606317229577264,-2.3809375359624285,-0.40900642227206374,1.179319563415283,-2.3144159065380103,-2.1161347761493796,2.1428303312958907,1.2800938425111354,-2.548079305063137,1.7601595125532747,2.6984564423907544,0,train
-1.0528274607881316,-1.2106095157347143,-1.2133525836076453,-1.197184009933721,-2.2444465302989416,-0.0008052529032096523,-1.4997434647787549,-1.1325777063082365,2.545266526232633,1.8237860660564833,-0.009475422470111683,2.1459640026355142,-2.138355566849027,-1.9860646904449526,-2.7711798400914374,-1.8977649207490441,-2.7013353615433555,1.5595061745834073,0.960566816783375,2.39304779081838,0,train
0.2359319351312328,0.1195728435004657,0.5950756103470484,0.9080770751933116,0.5248707811546152,-2.014651724703552,1.7080984503292187,0.23438651737495575,-2.6714396902640236,1.9746352214388925,1.7946926696229735,-1.0584518486113204,-0.6182190176788609,-0.837217053147252,2.483858099653898,-1.1888048549510648,2.332136897156012,-0.7728527256308708,1.3651944752808607,0.3745027041557021,1,train
1.7183123458837837,0.9003253003177931,1.8735643194033929,0.4966977115996582,2.0446073186670195,1.078321755512574,-2.471769337698768,-2.343940560234809,0.07473085860828776,-2.593768769288425,-0.617917284706017,-2.3451364849246863,1.4036510714269355,0.9143916642530951,0.23468769244734045,-1.7609453398021133,2.2164842164996603,0.4255239972882343,-0.9765911599732544,-1.1102347726494641,1,train
-0.005898194631741,-0.0822019049485504,0.051680346136461,0.023270674575306,0.0018739960842378,-2.5763430295951064,2.9934170568028002,2.118811659700329,1.786655847111028,0.7308499695633706,1.1610573534132493,2.1498134158100415,0.0448272203363973,-2.417682186874502,-0.9252471801578726,-1.7828240722750528,0.2535269421525377,1.8561282080241,0.585046356044765,-0.1624730752333432,0,train
-1.1922829676229914,-1.4081669559147378,-1.808683227281849,-1.5426607185202594,-2.88456951571766,2.418263758179812,1.0553029314507798,1.1064537820225515,-2.641483140716752,-0.7964247909382232,0.9484023049109236,-1.4749746243946358,2.8833226380597408,-0.3017449702678443,2.470307909138742,0.4581025780180412,-1.3202399430193272,0.7729468499195853,-1.6231412267749377,2.8447011838822176,0,train
-0.1744403025972316,-0.6409305636310596,0.0100823644268805,-0.8932194305824303,0.0371091044968779,-1.9721826173321535,-0.9137131799928098,1.5300354744818194,2.1765556414333274,2.5482136975356076,-1.7851465039378118,-0.02778110573939152,-2.1491105964776027,-1.5918744258148076,2.5116497469366172,0.14668658156929792,2.6433030374057482,2.617227909001131,1.0449766349986052,-0.7913887250483891,0,train
0.7939331904940256,0.0441563739631059,0.7621548067452426,0.2988984247500187,0.5520178087779014,-1.2452061985497482,-0.9861625222714681,-0.9051483907244018,1.7288025374249016,1.2783602040582411,-1.9648309927776384,-2.4956094857291564,-1.7637732774970185,-1.1978995989648689,1.219568268117869,0.5490542006182311,-0.32888766475603415,-0.5700692955889421,-2.452918264679318,-2.01941297567856,1,train
0.1929904508441614,-0.2765705084169746,-0.7667933634790219,-1.415827629292369,-0.9357512096134826,-0.9851364178856206,-2.2727702147245505,1.9274988357365859,1.9023709619387008,-2.909751601597242,1.82594896849625,-1.8980763418785116,0.0423594492545345,0.7769691895176236,1.738044726042067,-1.507657763924552,-0.751681336309586,2.341448348212273,0.7035039834405266,-1.5484565609059389,0,train
-1.251933561107726,-0.2446529357023296,-1.6086745345297682,-2.215210662750305,-2.0506666939382634,-1.8476798202973608,-0.2595460966763714,-2.1815842567064507,-0.5165845848237642,-2.6559727360936387,-2.853491850182877,-2.415377327247557,-1.1509835265472845,2.558702695359969,1.9883309536554303,-2.9413800041680203,0.9602911196481896,-1.70961913133812,-1.464733294371134,1.064600755452731,0,train
0.011304560059103,-0.8456214574951738,-0.2542573203515936,-0.5818516423785727,-0.6138407225451998,-0.5969067470643328,1.8912124554564151,0.40111388337915876,-0.6686873349230484,2.170464621016817,0.2657292878484119,-1.6182228602481668,-1.2496311393369306,-1.1804866438690993,1.0587802641982311,-2.9507284279639867,0.2163794390581011,-1.81036751019009,-1.273152003760261,-0.32066107842466196,0,train
0.5451847518345231,0.4907504235766228,0.3535956495336221,-0.1210760021093454,0.7945334211427273,0.5058624532785796,-0.16134915946537265,-2.298803223182298,0.7910068873001856,-0.2610141998893283,2.846327903052214,-0.6264919949260559,-1.936002110642265,-1.332221883012751,-2.838881178485939,1.536905986259678,2.003775756730639,1.2510151737030675,0.5198454914027335,-2.280873605950701,1,train
0.8381458406280173,0.6732669436394184,1.1755169774629493,0.4436461305416578,1.4361621361124013,-2.620010584194031,-1.8948995864039277,-2.5577516066678085,-1.7852266302829394,0.23479783684747102,-2.9425530253968972,1.9583044092680262,0.7982482737410812,1.3417407428495243,0.2500544955316244,1.724444227224823,0.633335850240655,-1.5829169040081987,-0.2756148567869743,-0.6895764114570184,1,train
-2.0004308208986195,-2.033029116689249,-2.912474450488605,-2.2561078318289725,-3.158282397830077,-0.15502767103477844,1.7873832705263726,2.74205574426983,2.926593900006322,-0.5883001586307723,-2.9541703459954,2.046728340307196,0.339839125623806,0.6297156890921134,1.4155542928895315,-1.1350818094222268,-1.2653876916761877,2.965366480818907,2.9077334046278867,0.2215023330867787,0,train
-0.4127557530888134,0.2034026941635469,0.0034409866177587,0.1294289289487593,-0.0670748620780188,1.440898646730869,0.4101106729455928,1.7676467062975814,1.1570581329446892,-2.2023815589673887,-0.16331339733241546,-0.29965834538866143,-1.6317335884543653,0.20697553280155323,-1.5902537283217524,2.8176462277360765,0.980580926418118,-0.8134125758413167,1.5262642424057908,-0.44402241595856906,1,train
0.5060521692137684,0.4135014268212648,0.338224671201608,-0.6299486318866351,0.5921463897735503,-0.7066640029127684,1.865666336130152,1.111410344803757,1.569406116168484,0.25743376183302624,-0.9826437438752345,1.7409500479339792,2.932300236384014,0.5997578604947513,-2.4519341456354256,2.736767236395152,1.6477867767673429,-2.778974974533248,-2.914572797325901,-1.751588961497281,1,train
1.931875281924413,1.7138983427423695,2.821375728621363,2.389125157284266,3.53878073221041,1.3621858056759157,0.25148146107404323,0.46060710895187373,-1.448048569073959,-0.7532536988686627,-2.7075205840482,-1.8833553156374356,2.647524167376572,0.3945308126683107,2.6949480348984785,0.2518300773787492,2.3753286630117176,1.9607272314387818,1.1999133209147916,-1.4950034445808884,1,train
1.1748664053289244,1.2316895901473612,1.5809408142784285,1.5184999497278866,2.097134390529958,0.19287063243285463,-2.138459701715094,-2.068397306154038,2.752462891012602,-2.807768791325995,1.502555628742802,-0.67648495057403,-1.5235811443190461,-0.2353840299494434,-2.454323340228953,0.5021664655395528,-1.4666139105904046,-0.8423603484799844,-0.25651687998920414,-1.7437586844624253,1,train
-1.101023524669111,-0.4675296454750393,-1.09301953522341,-1.424270514405907,-1.835332318373908,2.2881474952261103,0.349674704987337,2.4164532965663144,-2.9166069484736905,-1.6800818002244242,-0.9050320288463141,2.807103625894472,2.7636156696117897,0.8823923199385293,1.6020710725650906,2.8531660162221852,1.2446595163979062,-2.7905110639472683,0.2554988834863743,-2.7290727370320966,0,train
0.968211387857724,1.266105647729037,1.2967519338714613,0.2634041534963635,1.779119884671884,0.771342846264538,0.6952901190843144,2.0387335283814974,1.6001499106475512,-0.4508705204292751,-1.2282802472196732,0.6426506473803715,1.0398952482259212,2.2415653731179956,-2.984817213149058,-0.767063006915587,1.5968704111922527,0.24352475880242008,2.6014934718172746,-0.5344031475350817,1,train
-0.4365948169989878,-0.4524559240746559,-1.0751700864131002,-1.1159630967594834,-1.36975822415114,-0.6033442669802249,-0.08469513160301112,-2.5170812975654604,0.7938115305970517,1.0846879773013784,-1.7018514264755031,-1.7869506058002866,-2.3989268216413766,1.9285463097404871,2.1890017938125723,1.412703888544536,2.6070778441371236,1.476518643528321,-2.484812168512259,-2.692800508989784,0,train
-0.1244560999644976,0.4867007673182875,0.0306410964130347,0.2552038507654133,-0.1992582159108262,-0.12580353686569645,1.3131369359600364,-0.7067929632031216,0.9999715664167779,-2.7792857788910217,-2.295907143402082,-2.383458941318783,-1.2403352436721526,-2.6999081754009397,-1.7040166117590592,0.8563305240068657,-2.291660523806542,-0.6085970203965996,1.7461358496450528,0.23112887924221615,0,train
-0.331825485043053,-0.3324228167776031,-0.2192952699374162,-0.2774900162513035,0.0125632203551207,-2.3647203633132756,-0.6807843242812139,-1.459409210755937,1.1463238760305083,-2.750617761009325,-2.655941447459029,2.123654175115554,-0.07517608032050793,-0.8374021995129874,1.7351353042301134,-0.3345825756254346,2.0750705827484017,0.3903731247931783,-2.0891080596879705,-0.09340166013494189,0,train
0.3088831174727834,0.3021869941945457,0.4705015304732692,0.1795789683154759,0.4073283844538936,1.8439501313330988,-2.090673985760629,-1.2885370141891337,1.6605004234033134,2.962170221818708,-0.744113936202476,2.5885590149555453,-0.6621614983742061,2.520531786779399,0.3325899309302467,-1.1828308832292562,0.8776967308992638,1.1516694359675341,-2.703231912861358,2.208537050083452,1,train
1.6945373501819514,0.9104236394186794,2.4012056461299305,1.669049878125535,3.029723767017815,1.812212283140525,-0.21804538874044477,2.8506564352919934,0.9273116373247137,-1.5099246780282478,-1.3847385416701068,-1.665868994165773,0.26184982737901996,-2.7382686907880798,0.4322900603768878,0.543367513689182,1.9661468982472943,-0.10201543623584497,1.8013062585540311,2.507368672950581,1,train
-0.9800968370331468,-0.6884583096658095,-2.150667951462488,-1.9750258732500972,-2.3528795525626585,0.11551320677231969,-2.3038150856012636,2.0500545277711724,2.1904473725147966,1.9949194696655785,0.8157077226341076,-1.987707663784021,-1.7256773189283983,-2.3444153244431796,-1.8199449309735864,-2.613800702540359,-1.404731797193684,-0.014102012931884289,-0.45949806412026817,0.8359277430136789,0,train
0.8590487703226539,0.4326356905987633,0.699305879787762,0.7861625149085549,1.2847835236773208,1.2014445440269106,0.8372257288797325,-1.1608208331639527,-2.843265022701601,-2.2860018027496682,0.42184219017172175,-1.7368523114586407,-1.7745081811263288,1.1225809523257724,1.1319658864802462,-1.8434927870329612,-1.628689613844708,0.3496270510445578,-2.3360636972498163,2.592543012341234,1,train
0.0770447837989053,0.3119876800453423,0.1330229218456698,0.9000012240451011,-0.3565336988713453,-0.264795774710314,-2.2742319701894798,-0.5087421247317374,-0.8178717459851534,-2.7686296527258936,-0.6397588388170474,2.63290580738274,2.7840448771579354,-2.1226465144399347,-0.4588341966698253,-1.0213484877401864,-2.90257174472186,-2.1961048917457457,-0.05452287437005143,1.3208058676280965,0,train
0.8138510066456547,0.918903475042152,1.4559155428657065,0.5383616370837789,2.7171687913532225,-1.460911741288294,2.643735288847796,-1.67477945332404,2.3693334811677738,0.783525390215994,2.9305106753750976,-2.322839091505701,-2.048110598320207,-1.1631635895015562,-0.4574442356441559,-0.005703433553271742,2.0829007864601454,-0.632263848568793,1.4081858204093352,-0.3344349319539799,1,train
0.8504165308623276,2.1047739876610807,0.6071075116380046,0.5113362336452261,0.8791999496859879,1.9027175512141337,2.129067314226684,2.9974451681619234,-2.5049119457413047,-0.20374191466531344,2.130353650669038,1.2855471741884459,2.717975956939358,2.8715011924971505,2.776462632572647,0.894823488197082,-1.0056228966695635,2.6496630850756926,1.2640356623919022,-0.5878013937797042,1,train
-0.1075437178099776,-0.3026028032297871,-1.093179566472308,-1.9373898691547131,-1.7471995052073348,0.3466698764653271,-2.8656399980654896,0.46813556355582797,0.16844753669372814,-1.8139607758166394,0.8674296734308355,0.2601326681863081,-2.7576763562380915,-1.4450554807908622,2.820552342033734,0.8117766456670596,-1.900637780503307,2.2162732411728285,1.0855952686446841,1.930193507164075,0,train
0.674189369884798,-0.0318420845291229,1.1959272048757832,0.2233082796574351,1.6648017702723812,-1.0118580951195228,-2.039801383516483,-1.778681358214245,1.7772662740777185,2.2156277216574916,-0.5380571236481018,0.5139685332255752,-1.6048805864018714,1.9557608726244469,0.9395330592440221,2.0415769542368745,-0.8982806105149868,0.3403117110419853,0.5692490927968517,1.7434569687159784,1,train
1.2283266917372757,1.1242062600785654,2.4998805889392712,2.724082726874644,2.7569155066284763,2.314784906987316,0.761043541042864,-1.4982339452698732,-0.3546853424658818,0.0016163102382658057,1.0727223277435538,0.15393339626060332,-2.4099164797083077,-2.989350299594144,-1.6766823753844882,0.3339724285819199,-1.2645871460983336,-2.793483102842816,-2.670371289530577,-1.7826232239817958,1,train
-1.1167197757885068,-1.3915030136115778,-0.8306806573644553,-0.8532991831842289,-1.6308193360498402,2.8462020170692566,1.3601216731936745,-2.714998007738904,-2.5431460730798117,2.2467695451401757,0.40973112666284806,-1.0904268118664568,-1.5589307776701553,2.4240160539314863,-2.4355570257111028,-0.6557504770901774,0.0074697863786969965,-0.8659787198997766,2.816840111574262,1.1525431329670004,0,train
1.3017136573260917,1.531370839987478,1.2101572753543848,1.4210126955918714,1.660777997207626,2.664693983333675,2.6783677356881554,-0.5684312268726297,0.37290544136898296,-1.7422638409876383,2.0555433918937434,-0.20207448006542283,-1.9270254752478995,-1.8425218375204169,1.5141187117039308,-2.84216193713688,2.5704552119761357,2.1458059459381587,1.6649290478208052,-2.2381637579672424,1,train
0.3377063880141998,-0.4963657018402729,0.8539565273085505,0.8768736923504439,0.9368067338112952,0.5965847124602035,-2.45111004072331,1.6021022797017181,2.905765240885512,2.401847866770515,-0.7546675802242775,2.7575130321954555,2.46278142337167,-2.2625123663263462,-0.09693944273820954,2.0640864641320302,-1.800438079109394,-0.9762295261527938,-0.19131798956185042,-0.5713687554790785,1,train
1.539908366230187,0.8468837352125436,1.751923392451531,0.8284006406564876,2.991286421619792,2.441691044032933,-0.2262651117134613,-1.1934583204068283,-0.24934268961466044,-0.7118451124398826,-0.5026355873043227,0.5324379636733556,2.8835545473483633,-2.205543691327069,-2.962275154015858,-2.8052444874845337,2.020658912561121,1.2498678450756977,0.8805816443376742,-1.8215946592338506,1,train
-2.0651909367397336,-1.034590890148983,-2.2059239278327967,-1.488960641904533,-2.557935828487814,0.9874955610292562,0.9007990488978816,1.6849464357660633,1.9116809063592055,-1.8124548588518434,-1.821553957443741,-1.4866457989050752,1.7416863107353062,0.9834915091223713,0.3161065498158955,1.2309684834188628,-1.0558412568602698,-1.9515962024740985,-1.344104839744447,0.5930552712428805,0,train
-0.0357945374685956,0.3912837586915286,0.6996500917050821,0.9810911510375048,0.8131175219603215,2.6003255208553337,2.428657273979049,-0.676818343637912,0.957591471507014,2.976263661443407,1.70084738551386,-0.06192432065048603,1.837795826767783,2.3551738791005743,1.764172929520323,2.040820219774647,1.554045054563273,-0.8576703006258408,-2.1060336477853854,2.2701963472569666,1,train
-0.4836304337792411,-0.4041092570947711,0.1590510552803972,-0.4678265935014581,0.5995425568925239,-1.3096733821911,-0.7353222817132967,-0.11855500285372123,-2.0703874117661947,1.2969971808742216,-2.027723177806431,-1.9541825100526595,-1.7847192182372789,-2.623244765632542,-2.968438726577422,0.38269338133223596,-0.948664290403515,-0.4455806680051233,1.7447859659064757,0.4611916402372018,1,train
-0.6610425769770449,-0.9883664921389392,-0.8256714886672077,0.1259592478455552,-1.4219644040078356,-2.2574226576845557,1.2890347375890658,0.8878874628882794,-1.8825973683992951,-0.5187915814020507,-1.0630130555561057,-2.1967082851903585,-1.6754202007702046,1.7450345934294766,-2.426268884719829,-2.891897454724779,1.01031182558237,-2.1241930262957736,1.7985248870324966,0.954378184473718,0,train
-1.9292541689343663,-1.2563561741869518,-2.523003545882201,-1.0836702232603022,-3.352240652963864,-0.6481472403698965,1.7852945360740735,-1.0323009127833238,-1.707662725858206,-2.3325095268475384,-1.9282072749210237,-0.3268713409895385,-0.05298705736383802,0.3815013259500597,1.207440832611287,1.7076858008472455,-2.2259822423209012,0.6978205116498597,1.679152860113492,0.1568371628665315,0,train
-0.2496878851546005,0.5532008797825989,-0.4548883235935072,-0.7776081594964279,-1.3969249191517348,-2.3598859733471307,2.6343857445845984,-0.08776975362706807,1.4847991514917847,-1.7939660042603602,-0.9641687701052049,0.39886320242267415,1.893450967963936,-2.7892716712121333,0.7416753904607631,-2.5366994755333363,-2.681434320147825,-1.8164361893423027,1.9166632237237524,-2.264516731760481,0,train
-0.2741142796680535,-0.7638019863487217,-0.424698682897961,-1.0124667143775603,-1.272121996586381,0.8213853549534373,-1.8463951256620053,0.5805536578046742,-2.880970260269836,1.180678452405001,-0.5810919859030825,-1.7543845634852235,0.4981738060422676,-2.039235700078809,-0.18778210050850097,-0.6757085165802112,1.8520000489526578,2.7191551417046975,-1.0216120526557222,2.37219461227491,0,train
-1.1382483367960377,-0.7847664973712438,-1.9930620708895868,-2.238211886401867,-3.024600050272613,1.6061110768251814,-2.901499169628867,1.8374556120606313,2.334367582458226,1.1312423144804449,1.713947345088323,-0.792257532686756,-0.7674987366679185,-1.6121631201840758,-0.40298418434580463,-2.541632134804053,0.40457098630768673,-2.737469572811169,-1.5687228415111323,0.4533601107066536,0,train
-0.91858988817986,0.2849652305612378,-1.120116560593224,-1.1587474883887312,-2.12314942961657,-0.6227986254237172,-2.3131564377957927,1.543159973963612,-2.787753934804945,1.353010640803741,2.275242314910159,-1.552162188167394,0.9558560365595918,1.1333704336720931,1.134336892382276,-0.6850348565527646,2.079314135208883,-0.7008056105308613,2.4775416034690103,-0.7860563949576678,0,train
0.7711188856974556,0.7014641741253713,1.3586064405736629,1.0265432970144437,2.6807622261977033,-1.3042558265031692,-1.6485485227910874,-0.8033848428181145,2.0921953942879603,2.791940574734489,1.2429983757509404,2.2285168694771516,1.3395354222987605,2.94927767682989,-2.404564958874505,1.0540696471054634,-1.1755159444827366,-0.2804425400523518,-2.5803037722850166,-2.443283478412397,1,train
-0.1636379281074768,0.0109221370967782,-0.5641034967531977,-0.6110289080499797,-0.396043798355601,1.9725190027337858,1.0121276808374127,-1.2760357704348761,1.2835618099442134,1.8387458241964687,2.896322239454093,0.8885444059928682,1.318084468371135,1.1994465871281157,-0.5512751526179127,-2.7804259380683773,-0.42073937889761437,-2.616411917602884,0.021716298877261453,1.7344804676422243,0,train
1.022488943297679,1.2408239632136393,1.3657637233949576,0.7864197969012316,0.7047744155691393,0.9863916904746082,1.4309701075593202,-1.2492693737679985,-0.21283611320973783,-0.3738344216551337,0.178992939156549,1.289590066847947,1.4620211472977218,-2.012158056340083,-1.749635730329708,-0.726393135865651,-2.419835992107412,1.4757123181281322,-0.2878733010177006,-0.21296206533920792,1,train
2.147410416767224,1.3632962787171925,3.101332545141852,3.4270338294094227,4.156565730554856,1.7306379449428764,-1.33540565909186,-1.8118037332761792,0.9835347284294091,-0.6381596660103614,-2.357884660500659,2.854484900508714,-1.2337292784964446,-1.9354396047124502,-1.3658425870895023,-1.6971106320044824,2.7524264132946676,-0.07962332284490725,-2.590241200845953,-2.117367598423514,1,train
0.0055348193384645,-0.8312412803722726,0.2082941044237415,0.0815210531754017,0.4955000026082993,2.5731257741838487,1.9421923636411433,1.215289240850855,-1.1459296381655455,-2.2734692602663475,2.056157775418601,0.6025423817966891,-0.7361357313506158,0.5121326891963394,1.6529598893193496,2.5820426391133235,-2.8604734022220324,1.480746261600228,-1.5889212430364708,-1.1173105147924256,1,train
-0.0331107280784923,-0.1526787542257512,0.4887367253382759,0.3147215283490076,0.5806832836934719,-0.9758111781881029,-1.2341088171554717,2.8178994508006365,-0.07710903887502996,0.6350442131066438,-1.6139548213841144,1.920383932044447,-0.18600310430680778,0.08060944754161148,-1.144592508842742,-2.9395852664211093,-2.4475049769482062,-0.3574569627633528,-1.7946921747191762,-1.3907848768902522,1,train
-1.5975358538801796,-0.5925932939829379,-2.368856884033975,-0.5934381719440809,-2.8022464443177415,2.122345756786463,-0.9076513258705357,0.9140222331690817,-2.8687878527087216,-1.9673996941963054,-1.8930638389253067,-1.69885992004489,0.5872473967015901,-1.4887158968011294,-0.697017270655758,2.906600559915085,-0.5631489768144133,1.9069996876736623,2.264281614999184,-0.6547012398522714,0,train
-2.035621661785804,-1.2277083721177096,-3.157957007929464,-1.8848564266948404,-4.215687165563571,2.3429038564886855,2.2212353997412455,-1.4160551716414713,1.1007497696967665,-2.3323893612075794,-2.958201532230593,-0.3493418537232147,2.0728899721022747,-1.8478114557075276,-0.28210680266814103,2.7655118316670757,-1.3518595161501246,-0.2699963345976526,2.155695467247876,2.4393740261401593,0,train
-0.2758193546562863,0.1227446299540302,0.2567015707526932,0.9190430379615532,1.5318889368287807,-2.768591841068072,2.724256398648458,-0.6087166091672398,2.2245239848426097,-2.8290000839318337,-1.4031405771021044,-0.36564255090320996,-0.9867362087571059,1.4355795078834195,1.45253806931124,-1.8548983115257358,-2.2321603960801357,2.861615240588581,-0.929571843996227,1.0333273763058097,1,train
-0.7454965383639457,-0.8004228622093735,-1.358316342377246,-1.5611528639804466,-2.1550650247003302,-2.74211613753387,0.7542547816342511,-1.333112980891638,1.824599452025208,1.7527433435870043,-2.208778486845434,0.9535526973045716,-0.8236908062888368,-2.6854171763371335,-1.6121835278850942,2.79018912919479,-2.241435222499622,2.030360520004108,1.1720347607772548,-0.5280683830279307,0,train
0.6206125628523421,0.7319498694890936,0.5813082070921598,0.9295688521522874,0.9308849507639498,0.23645720650089563,1.0458004150733704,1.1989164292766623,-1.9012024715429294,-0.1983967292251858,-1.3025766286920908,2.325172319658096,-2.817731604360123,-0.6460524138342929,1.117291701821344,-2.5720772794583073,-2.1400278229361334,-0.19861290330403003,-1.8068550989871224,0.06273014787156761,1,train
0.971428412805134,0.7515749108786988,1.687222875554429,2.0855723576618956,1.9631171070637845,-0.5899582882791383,-0.16218928979434577,-0.17395991380205977,2.4469994718994528,-1.3626091682118988,1.0671263413717968,-1.6100816533427804,2.8734809546167552,0.959989497398968,-1.9892711579952376,-1.270475984339559,1.9284958940316341,1.3575692356231257,1.0866278680065193,-0.3509417210354071,1,train
-0.2560522143726726,0.1895966682960302,0.0791059805846586,-0.5940151440651923,-0.0662905045678627,-0.885838954434256,-2.1802667964138664,-1.6411658169448167,-1.1703319836865642,-2.953691662269,-2.2459790315467636,1.3850266796954416,-0.055489078943928405,2.071273816821088,0.08008715293860713,-1.625772892608424,-1.7491654957648328,-1.4262394798439149,2.9806529613275243,-2.0974372333413482,0,train
0.3246290442516895,-0.0652609601101597,0.9950442879708684,0.4409681434544757,1.3897555668539827,-1.1315103964858375,1.6286170538296756,-2.310485172288926,-2.664828089072908,0.8699902107759121,2.2952174690231555,-1.1919186235640622,-0.20502148820179,0.23919039254173535,2.8266512226978096,2.6681097625879557,0.30618651785952156,1.2258086826221475,-2.964287313947919,-0.786598458555769,1,train
