A,B,C,irrelevant_1,irrelevant_2,irrelevant_3,irrelevant_4,irrelevant_5,irrelevant_6,irrelevant_7,irrelevant_8,irrelevant_9,irrelevant_10,irrelevant_11,irrelevant_12,irrelevant_13,irrelevant_14,irrelevant_15,label,split
9.690405917593266,4.469131418679872,1.9886063029116985,3.3820065562208503,2.9096168510603904,5.262222935193963,7.3371993822919706,0.6032970805920534,2.1020074095006214,9.47745793267335,7.119301965945,3.8224525793610242,5.185273811630697,1.3147231930400205,3.3630557972792086,2.306331897081736,4.609682167156287,7.610062856828554,1,train
9.97940899770999,2.7934309587019364,3.932461249448581,0.3287697133885026,2.234578103026299,7.8037086241866,0.4789385717273509,6.599331678389668,1.7039693660553734,9.947707697557883,5.366789779365197,8.337861200556684,8.00770674233478,0.7955207104573059,9.501121434469798,8.236789749888842,1.2796904907546636,4.685841876353557,1,train
3.7510295784644807,6.957631213992288,7.337647554121792,8.477408383599878,1.979211063923878,9.635732252937345,6.448475220009385,9.20524544013963,7.45410001536508,1.452759920306338,8.99431424551943,7.209104623611962,0.9967144454606713,3.8223043828200454,5.224393303993677,5.240871757664553,6.886908636866868,4.076174788560589,1,train
4.55060153292348,5.934682138112009,2.3356871116276583,5.5683646298783165,5.5653342378440875,0.9325685438439135,1.9940784219242447,8.67828772925325,9.306258308287239,5.953083677968865,0.3480978451365113,2.783060997233362,9.327340613107602,9.18051897771963,7.588817934820059,0.8767262887203187,9.32327952803407,2.442605887911639,0,train
4.351875107647493,2.196152896508952,7.929119062889847,8.49956625375077,6.786835090735331,0.5786193368977899,2.512144500061816,1.060431194461019,7.474010062468609,6.641548842882157,5.282280468430191,4.810357751879093,8.627693675026222,4.645180131617331,1.9990571039511706,2.2948205989285277,1.7992528830086951,3.6474978468287667,0,train
1.1038036670970943,2.7556830303237367,7.84945986597433,2.8664261396119404,4.87750042928996,2.3482509609835525,4.968638493526361,5.104137069043846,0.7167764819072975,5.582383407378673,1.6908602124914385,5.081108801784749,6.196455600064815,8.92821534296658,9.297619377725235,0.1410373823169353,2.4752459687197756,2.885356231007634,0,train
7.0585361884265305,6.094874523782554,5.543136255225749,9.003256545324552,5.065663584114755,7.507499529668924,9.257623353037982,6.965054268685292,4.726579738665934,1.0487848898334706,8.993409166258147,9.812956855745128,8.400989779286299,8.053746702548136,6.982719216558041,5.194885078310357,2.301467065986318,2.1236997407155354,1,train
9.226469936649892,8.331465949093856,7.705395072271749,5.62408866496496,2.0340719636093842,9.535303666468947,7.375183996273518,1.7831411873170977,9.234345153397038,5.224427586633932,4.793341850791439,6.857850237659726,3.770174547647814,8.21089217931296,6.611130059073248,5.654642419397069,7.940633145634203,2.728939139749438,1,train
2.157495213653378,5.355818353288313,6.070591535982271,7.396150072216962,9.581321161490632,8.662979326044253,7.034668748896861,4.635274072544911,3.8825178008556316,7.9980380704044665,0.26482974960830186,2.6861093699077774,5.899692125736792,3.8186102454082738,9.68342022374735,3.933187161592487,8.17789493436553,8.23665102248316,0,train
8.500791839478646,7.34094022662125,5.3261014197156165,7.170148752768254,8.319848555941611,4.683626575924479,1.7775736417030175,0.5642257714232934,3.019063378576019,9.872683531166931,9.696874631885642,1.6472177852444858,6.297435544715897,7.431039601236899,6.288543406670448,9.815460188282811,8.471801688307657,8.431426623975952,1,train
7.880740962631582,9.728433210205822,1.546251894445139,9.701180475395466,9.99435891536332,4.557366885089325,3.8849554058784994,8.087782006866833,3.160110448312441,5.301448297945914,4.279407539805023,5.711820917743621,8.534314315655427,2.743407582506544,1.1362118789373599,7.592923963432712,9.101733465763889,6.691242433474658,1,train
6.1427226842044815,1.1683817855665095,5.215960840195453,5.9895173135883315,6.24415065163487,2.130418270934742,6.352263690882507,8.129341690222125,0.9911798288738471,0.9703683778802707,9.80281431892945,0.6019173754312956,8.480793969770918,6.534321355259934,9.402696456478886,4.229389414521218,1.7914430710890805,0.29549032558468524,0,train
8.438249584510409,2.915901516666034,4.740805460498348,4.518689205692237,4.7601133139824325,1.3464225123078777,8.0240237587348,0.578857818844527,3.360264379485054,0.8939110088235536,3.502756400450121,5.1964188355828425,2.8470555173820653,8.721544768440161,5.31619603360145,2.765281499289125,7.809654008188064,2.1671834440671747,0,train
2.5428184501621143,5.717681577842084,2.731163542832338,7.383670361130777,3.556258869380826,2.188982348813661,0.713128003818364,5.925778010417982,1.2506071496865012,9.40917602418277,4.066691596855537,9.503086062080989,2.764512656284097,0.6276469217120384,6.842199721448802,1.1683888471364334,5.357315191492653,1.236033150619421,0,train
7.326053361630297,9.860796312061009,8.013528009129049,7.265462433719376,3.523364040976732,9.919136445719447,9.234271115025694,1.8798550715752738,3.4287014645567995,8.991292030919016,8.183119608979188,0.317481209390551,0.9783386413930328,7.740148522589076,3.0140008077956013,7.374825296177838,4.940531653728274,6.592321478662687,1,train
5.4223459241289795,1.159165515698685,4.393740945486022,0.18105618601981344,4.108764694828665,3.3731852083256166,3.5521923339584127,7.0076746330626225,9.774765629684714,0.5839473743681733,2.9109818919647212,4.143175537670359,3.6100215183492534,3.666003246155495,2.2664767480493753,9.239926644916448,9.362124763442331,4.278840709168222,0,train
4.480340453481324,9.396874909516429,3.125094062339584,4.293317131463139,8.92844002321354,5.141123802923931,0.772161647835734,0.09027442953839282,0.8971336113498429,3.922715430007786,8.927939128176106,1.9328350669008498,5.88799796502721,4.721195762904392,6.364394665756771,9.031219899928905,2.9465191170286884,2.4503698072783786,1,train
7.510044946635599,7.1158160284746454,7.167081246914855,5.280357616875923,8.777806872466575,2.303882417379526,2.4939066323318593,1.6624306357783392,7.453676347136713,7.330966564611542,4.218271988252107,4.581522332980743,3.347248284738904,9.165897686102328,4.640783741275118,7.61578894213983,5.8756575691904755,9.003624264622372,1,train
9.446987053878338,4.945059909099313,2.4359611689274256,4.513216494794191,7.224051511305117,4.220158076485952,8.738996349540372,4.578194303888441,6.593392435324887,6.47759500383282,8.067847943944578,7.801141572050975,4.972257695538275,4.595534026046019,1.5448722270834392,4.1097319883341035,4.432215288785471,7.831751765976848,0,train
1.568053882697539,5.8735019605032965,1.26245709259367,9.88074094714287,4.24381612807465,4.969109822924413,9.253187148390834,5.123518601310187,5.34839139837727,7.913581815672846,9.868204126296556,0.8328943457149307,3.0757548879092056,5.794156875967806,2.7195515162803243,2.8034283819175396,7.1607606478043975,0.31933182944982375,1,train
2.746460953333046,9.182184962259733,2.2081217613937367,5.037260905739015,3.3891455580123586,2.6772721484329076,0.07502259415698598,9.835864373357024,3.532399186576601,7.53744801283199,7.957598061924279,7.7138405686263445,0.8270935246367017,9.314105457429244,2.403473260539728,1.468741742906955,1.3619521830040693,7.19208331742898,0,train
3.7996098832328937,6.932822686406157,7.759034438523507,1.5710946230621836,5.611869555145173,8.284691693893544,3.361897209397947,2.8276429336837605,1.6275325820345832,7.274091437877507,6.762623640086353,6.0070960475336115,4.727792176228323,9.816245296662661,2.4600266898167034,0.2453715772208498,0.6975084426992284,9.15603029971958,1,train
6.4742946715557075,6.864852138970673,4.860047455291117,3.2085298732358436,6.2680762748871075,6.114140547812593,5.9315877134401775,3.4869245732247656,3.915691731805463,9.770419714632498,4.778687925713773,2.7784530120589457,8.676418064889642,0.08163006078114154,6.22252032862015,8.76240782980062,2.393412111270795,2.8322399795848163,1,train
1.9907516808333685,4.6434971434176395,2.3169188629057964,8.74461669538291,4.671439903026442,3.5937620590936503,1.5084289791044458,7.056899727068403,0.7456318676788509,9.482572875568723,4.640607104737182,2.496416558773684,5.658487812497087,6.222946854663113,6.70404940075808,6.960153377374352,1.5409135846650046,3.2391448825226696,0,train
3.0561807192781885,7.951674203934282,9.973928658921508,7.648455596645904,2.0745796468095854,0.8557277211704839,7.632708350760165,1.222633055963851,6.887174173853474,5.638141980806459,2.5951457119433305,5.082536232090556,4.0823053131738085,9.5003978561302,7.82119132427632,2.960174525388848,2.4520469279044876,6.604382214266652,1,train
2.374121695675882,2.8018369432623067,5.385004563605117,6.408764706966865,7.038950531297743,7.237919174257579,3.5222265913354756,7.225561104592626,8.589382767129361,0.31973621713512257,0.479164781853888,6.9089471604598165,9.490514992076314,6.268446807653434,0.9502206176407468,7.619402344255679,8.551967955778922,1.0328697417904065,0,train
9.688662334177168,8.699567955180335,7.112817787197727,9.49551458086059,9.029790496024283,0.9159227777305845,2.2608882911131656,9.494238782805471,5.974662574262836,0.46300919862366174,7.287411664856098,1.9922907551589697,4.118570185210587,6.542100645190482,2.4192699549020444,1.8877182417561722,7.251641757659581,1.6746195201819591,1,train
2.5393535427186,8.823558052805184,4.998842055694402,7.6228364994288516,2.5196361403452974,6.5456320424338985,5.258507219552132,8.672663554053823,1.1082071919539693,9.206964569020824,8.584139008238193,8.786766735165507,2.7641883476407534,9.872969413925764,3.807776802502402,6.3439512568379275,3.2479766001482666,9.775874218005379,0,train
1.9082505524947428,7.497363840593345,7.474606438890991,8.307680423470421,7.582333866866192,6.77459817265813,3.0367181864539172,4.771290959078015,9.30850238383113,0.17509768765691214,8.803841452634707,6.294462256890344,4.394132027125506,7.687568141929001,0.38182711925103474,7.327109402009661,8.145076085442044,7.2980571081004895,0,train
4.267689996978779,2.473011625206121,1.7449923705189287,3.2903340469916795,3.7325028444320543,6.406762502224552,2.486567934739293,2.2494635561253453,3.0865090441336704,1.4615852867270684,4.526923179134622,2.5247329683727338,1.4436632160033258,0.2236111738148272,4.857565641235372,6.561530954267728,8.788090506444599,6.401576267644311,0,train
7.574425920059562,4.846680507906044,6.360046267804693,9.49885895477428,0.907243209952121,4.308568296649444,2.5684567219105734,2.6536667608284157,7.326558695806718,4.827843742297633,8.524057766534362,4.631199237806269,8.94977221088238,8.66914516317558,6.4423606256443,4.952588736204115,0.8836624130208626,3.62580086080753,1,train
5.822170267568444,1.1313609159819376,7.397577983046655,3.4717598836162256,8.844497806477069,9.294276549323989,0.1941026118443423,5.60332604467546,6.8636133459719435,9.260027651211978,5.796348167456905,8.454643713724478,3.403018187780428,2.687236533525147,6.801846995039774,1.3770439894815056,9.299742364394461,9.879043358110293,0,train
6.949971206159213,1.1421361697652526,9.577852602769926,3.330475780662722,0.9074800981356601,6.210194702913934,7.5905276145573755,7.161298232266883,6.268389804794223,7.803452735016237,0.9794965673527978,1.19051674851268,1.3640942383631194,0.54331435696782,5.164225369357142,7.2103812301086725,8.891175692067804,2.2790889932259017,0,train
8.228615082912805,3.6125532310855673,9.59720780910486,5.381647634020346,2.747974235191073,4.234092943796305,7.106315457997713,8.841470833990183,0.06250162457847042,1.1628716315306564,2.0844399322638485,1.405168029543915,7.447692429108662,5.945358675977723,1.2835944406436295,3.050132512258925,0.3604976185174469,9.06410597268499,1,train
8.635095979035277,5.460749593299308,6.372888005745663,7.572062688088578,8.459336435192725,4.786985329577384,6.9465968277608106,1.5337692141435066,3.2742629409672364,0.5500813918163716,0.48646536288864395,1.2909637513893202,0.5799981909980145,2.4414459505229646,7.415617143843024,4.123906913840102,0.8073966491995543,6.3731987278430715,1,train
2.522796813903081,8.224713701949051,8.721827482964201,2.78568482170149,3.4306034823796736,9.308313197901791,3.8024810008993204,7.570918676705942,6.461205949152199,0.08736536396992234,5.741287376156022,5.1753818987848055,2.1613767191527744,0.8686843530328214,6.0438637810598195,1.1411827551957332,2.8793460599761267,5.894110351746678,0,train
4.944884780419557,1.3023854222502853,8.816625457769858,7.7024207597281045,7.789349940098164,0.5747973069188339,8.395788839358731,0.4516623333241421,5.056761640168364,8.103208066140844,6.657900426785272,6.3594944566736045,3.6763939520844002,3.7219626116629865,8.85740850421396,8.32473133088402,7.609799757402044,8.157565885157233,0,train
8.728733544286388,2.8663601582115725,6.063213576865577,3.2297531165373283,6.300943387182105,3.766715202873221,6.59218478080998,9.912057141189242,3.1150705246244814,6.6419764909297205,6.012283435282562,0.13090168060919227,0.3945917425057188,1.1643211177447943,2.4863237098937905,9.672221025377674,5.333490903204471,3.099351992661447,1,train
9.192684678308124,2.988022311391884,9.917560736302551,8.428989475095992,0.43905152081938903,3.4985545998304426,2.6243502445539058,2.9257475521018494,5.94144767639748,6.837555134526835,8.642258178130733,8.250136795783476,3.1102994966221553,0.02131563223017552,6.519242444941543,7.4562928255214524,9.98774411176999,5.608807041563506,1,train
9.99233086454884,6.556179221343209,8.64165552738299,1.6631520001550848,9.974904463309258,5.69963132180868,6.878825367831126,4.608246321210809,9.44273371208179,3.887446387423974,0.4304978075149424,8.425021105442202,4.572610060033546,8.443188677368248,3.6852999142237,7.649614293592791,6.973070328368387,9.747943854243053,1,train
2.541417863069176,1.159530364258698,8.622882636965135,7.628032453448764,9.976379859958868,1.7787669353994962,0.4067684992497289,4.439433235402759,5.760452734650566,2.561877500345285,7.515283443017527,3.5278066724103905,8.109518813372294,9.218379885843039,0.7967473431415217,7.229433425225704,1.8545362608204796,6.356530008592191,0,train
4.652604867293902,9.24729197764577,5.311534215766994,5.0259601812783075,4.852852309925842,9.284828812742239,4.8463113125166055,1.952539563211353,2.770807805300425,2.0348479599175673,1.2453387551408124,7.949910156518073,0.7112931588883442,0.9453843115564053,4.856163768730041,7.105173898152087,8.498211237263508,7.13941393045376,1,train
9.114204282929196,4.895979046507371,1.4607324300127915,7.929619652012835,1.2589863883394081,2.9430382494309693,8.074199386911111,8.021403325024904,7.93882467688448,0.3589279485003294,8.450487037804544,1.3718469487205442,2.6317253503780913,0.7792105480961287,6.376661168979374,2.793082602309258,6.860195075135191,8.62583811131882,1,train
9.982567208863069,5.971902818555213,5.81435983036119,5.0029807617501385,9.540432337942267,1.9590391797753537,9.908824646387417,9.032112325520561,2.005760576029801,4.53426657031592,0.5014339764084452,8.569902083903202,8.545127957915046,1.4530677750402243,1.975476973254262,8.29527203894402,6.388727440240376,3.425370175293497,1,train
9.79037189332913,3.201310540679059,2.5517017396689865,3.8412879223194176,7.46699997003657,9.611922713681423,1.2773436038453212,7.836074177502006,6.457173153814534,8.854992862320346,3.534296855962925,5.343655347428259,1.027220607945265,1.0732550861975754,3.92532648748388,4.092761135233426,6.5993999535740535,5.38372220006999,1,train
9.745174550167247,5.718563203333913,5.151623419654509,2.9673979882295054,8.803994083953686,2.3154444916324723,5.597307268883625,4.063247188720122,0.277345332627269,5.891163593604469,8.7347742335586,0.4819621849747069,1.6906795372044003,4.67339267004637,5.849176139316741,8.209037949819118,8.304865972116055,0.47436667249948883,1,train
2.409716286501358,5.987096479189029,3.8752902824829936,2.7494976842069194,2.321355676446081,6.821001582582773,9.042052977652371,7.284703801190082,5.443724813419175,5.923547275327231,8.949178023213895,2.8111300104494417,1.9599613404197813,7.607593960891,3.517482846778562,8.779675851215563,1.7135021635736436,9.157666479193427,0,train
1.0692191799778337,9.618321563895671,4.994673800524397,5.449747243596974,4.344690402101655,2.4222842662818964,8.392789665548626,2.0041011605128514,2.0572422178842977,6.760020097090488,5.824540498636011,0.8658534230441428,8.313849795527863,7.358537439002175,6.862607020128353,1.2440465035151693,3.233357737941472,8.833479553162487,0,train
1.483777038347077,4.520125535051145,9.56431759765533,7.175782976928275,5.052863908690187,4.986778255116012,8.073233745286002,5.8356136779933845,3.6209646494715777,2.3064931596691873,4.671903131116311,5.825686829727747,6.212225224744145,3.8199715675525914,5.424722980663649,1.8525645015260483,7.818219951371866,3.5513055613256816,0,train
3.2825463651098845,5.485736021737284,3.2275043801558825,3.509250971108109,8.992509902523414,4.839855039687534,2.931774199880479,7.4707239279582325,1.1292179320714646,2.4913938969576863,5.976521577102742,4.105213900562394,6.670116849666674,6.463379079613096,4.302238784586282,5.113253186087038,3.1784456579442644,3.309915921756291,0,train
2.0722190929503697,4.856891807365053,3.2087864213076704,8.950130436867017,9.927980619601495,8.616819398174233,2.886191893363257,6.777680669777217,3.460970673855106,6.362040566156879,2.4275083017455934,2.9674239428879803,6.680127771070387,1.7859901215320495,2.024800053993998,5.016466722268165,1.755440356172635,0.881340683918177,0,train
1.2179340094645392,1.427608863774226,3.2825572592548804,5.554512998095998,8.606376451085795,4.039123705182911,6.066768644641907,1.3464097355553872,3.889420237258725,3.5483179782064567,9.33981312550333,5.8960743998041,9.661082690790819,3.4651790272247593,7.717567666053162,2.080253458177962,1.284805841258575,3.2328768862967348,0,train
3.469254903139456,9.987873053759316,6.392338440176711,6.2159514848773,3.5537161795978367,6.323860826565566,3.953247519402611,2.24228149444625,1.5551257279734854,2.7218162806339774,7.841286158325103,7.646186674707441,0.5686455563434301,4.528063336840714,9.319138851161586,4.654971673112059,1.9895977266829368,7.699818834107189,1,train
8.861246817967347,3.180871412125703,5.811344567636169,1.2539962721868847,2.2867496830190213,5.683617996238764,0.057001411438051264,7.914707494723214,6.214676750146424,9.94164990855326,5.781501936368563,8.450252223359605,4.5707371758364035,7.490932936198887,7.5298250721767035,4.534632415451996,8.324069550496043,2.8116061672773887,1,train
4.325802553978261,3.681373027157135,3.000388160775316,1.5573710053312118,6.073711848314735,8.176928566793721,3.487437085549857,8.476955000356654,9.080039290015256,3.234329153930764,0.6904336293716118,6.9498293723768745,0.27055368703862936,9.589081976421397,6.769543495758122,0.045092451542046996,8.503995788222952,3.3061462536384423,0,train
3.844871419659431,4.521116820139002,3.8836471136490474,0.5820697489889115,7.56868006287374,7.845838084263769,9.003082747460166,1.4710030201071722,0.5368741571467572,1.2143329920869839,0.43871936676750933,8.384122135016131,1.5734455923936508,1.246605333522095,7.084591845096407,9.267792493631514,2.0867183810089474,1.9000850901801314,0,train
8.375780491793707,1.8289589027911552,7.100342259821067,3.8568870009754086,0.2872584599299699,5.122005158620939,0.4440140089126954,3.661796818542664,8.441289002070295,6.467734963857886,2.4649756572972903,6.491395856341172,5.87064832254918,5.394380324147724,4.972947836756649,4.5681949333774945,0.0645849536019627,1.384651132330208,0,train
6.220732929061882,6.687523403265185,4.217467194625885,2.2442785459591663,6.494486963120327,1.6022885656357033,9.233350824632861,0.939604204409924,4.148525611659897,4.594260680514257,1.7682619013262058,3.333555997458748,9.383245115300875,8.606979833851979,0.2186146202168715,2.870711162538231,7.661022551670996,8.75160679541563,1,train
5.329820068212158,3.274740814644801,5.7510967109073015,9.817556293891988,4.77006773201904,8.780808904893776,0.6509694666229127,2.947900281811009,1.1732479985096689,6.5317188067381435,4.4400980017522675,3.206840640215316,9.436749019404644,0.4238806702629794,3.1495961778743164,6.243725137288854,3.216518844578309,9.330238545370875,0,train
2.191581909509783,1.6261790032133492,6.03698648866284,2.52526309563494,3.4652471684648334,8.527522222953243,1.6121384541231876,1.6012115338435018,6.5735625241946245,8.007773892297482,8.661301362105657,3.291143683978502,6.063711067201847,0.99159207140876,7.625483964924494,4.318090567076709,4.472422725641247,1.9101291784981467,0,train
7.600587440949365,3.0686103547569465,7.2315348303605,3.5058268737296974,6.446005649778222,0.17426622266850988,5.4371387812367225,6.529592965764776,7.466769904717218,3.907583941485717,2.8759573668114644,9.351991303625187,5.832599220437817,6.707365712370265,2.1239219666678864,1.1713023798332955,1.8399971777499569,6.074879296995518,1,train
5.363396846187443,9.946187509922725,1.1962844583423071,8.957819463394955,2.4877263976314055,6.188499673582383,8.610691293157377,6.612296292099762,6.701614808645501,0.2059282748341007,9.682087186321528,4.952770548017743,9.825457107609632,0.8498994517792602,5.098067262403866,3.7519397868024154,6.771933557218476,1.6148045419187684,1,train
2.7294598505204744,1.944982494725242,4.010342374081707,8.517672957391362,4.924973149398814,4.7332877940046405,1.1440872204623098,6.685353385974536,3.3492452967963606,5.53775231533856,8.585523683674976,4.621175260218483,0.3376628618093691,2.0238333049107107,7.751261816742852,9.02398492070034,5.224957400144641,7.5344039802993565,0,train
