A,B,C,D,label,split
8.944183436859053,7.2434321466779625,8.006053369213882,4.722702701449579,1,train
4.16803012699827,7.576220041163824,10.043987223050234,7.843016811711551,1,train
6.621994172591124,8.372398293044702,7.637721823482167,10.338746020980214,1,train
8.206358178724674,1.4420077074754727,5.792595567367385,4.539028497766096,1,train
7.035574407376254,0.9699209917526521,0.7361592615180188,3.535820517547633,0,train
7.767841732528016,9.810087752627759,7.941405857114122,4.523540950558423,1,train
4.149506694421681,4.254584399238217,7.684532982303791,11.571154084843998,0,train
5.279003317941973,6.0074258744597,0.4548184132549351,2.8564313498873384,0,train
9.624368801962802,5.432543801089464,7.6379015814427955,4.028761562517269,1,train
4.642956900182127,2.4802854908963807,3.4405518406261706,2.421428026832552,0,train
8.155181827006682,10.4430082462335,3.234808457397349,7.741650045266767,1,train
9.095410154020755,5.04606023711043,4.008091558293266,2.949786081867367,1,train
3.883379918372245,5.581982031944446,5.311036307376344,5.056435565446374,1,train
1.0132596984140272,0.7681107966146519,-1.0322279442172229,6.627021686054263,0,train
6.05913142603555,11.057480987468,5.44867393338875,7.695381732208252,1,train
5.440853302634833,3.7203197055305557,3.3482293715861955,7.810886027676646,0,train
2.8000232285266007,4.9464010533943235,7.221337527584765,6.559744925858013,1,train
5.069192600372055,1.5474651546339908,4.239467619020616,-1.25196855396308,0,train
4.46195277912019,7.4218398431842,8.52695073543163,4.4408300590074425,1,train
3.0411434340655825,5.413963258493136,2.198975964652791,10.717309554573381,0,train
9.151511018276707,6.216200436804723,6.457713177248077,8.723436843795572,1,train
4.73351930327785,8.61323108691511,7.289529900404739,7.010092121881927,1,train
2.250597730674772,3.653550646851513,1.6849646918563976,6.902699488302973,0,train
10.527614929340775,6.961094797329031,10.208407042244835,8.700471222846065,1,train
7.703140268363616,0.43383233581488545,2.3315208367140787,10.03187897499812,0,train
5.058273210510094,6.689755654603209,2.0133659792309566,5.7611468561704395,0,train
2.251350852739713,7.3027510529983015,-0.9755609050362213,5.2839325240747925,0,train
6.258944450335393,8.215527676361539,8.972449924851329,9.468417796628307,1,train
3.991213565492063,2.104063722106341,2.819286100511464,3.5395895951802134,0,train
3.023204777696294,3.411143353993622,2.7544164269117033,9.063824467885352,0,train
10.818579637206273,6.7978034509356275,1.196379691010609,2.1481112812183616,0,train
3.7745717006365713,7.405476400186609,4.919076054419158,6.661654008374621,0,train
8.32220333050518,10.87022924175894,6.250366284472594,4.157825435242697,1,train
0.6921802153862302,3.6662827520896877,6.958674198846594,2.1239932847262697,0,train
5.661708183896927,11.302648592880857,2.839750250576153,7.660521235105694,0,train
3.196962290216121,6.077498461801774,2.3838465607323656,3.4975610684829226,0,train
3.4899037686281114,10.617858966134644,1.4646234073428737,9.66381970831205,0,train
11.309594579491824,11.920811226775225,3.982035805156694,3.372445167490665,1,train
7.410752549138282,9.41833360182583,7.622524087989871,9.422192311459266,1,train
8.367481955269284,7.04626964146063,8.111719081642399,5.660780525574727,1,train
8.783945324785615,3.6523917211886188,6.367090377443268,6.926298347954613,1,train
9.583405862845495,6.5826109452114405,-0.5138030680985359,9.952252238170207,0,train
7.997077188259715,8.94112912370617,4.507192359845578,8.972419820993949,1,train
7.936190164525389,7.664638470940856,6.54014478559395,3.0815540968593016,1,train
6.9956680299184315,4.721107118772808,4.9810830957030205,-0.1541170663724516,0,train
3.323467907290537,11.57199894773174,3.82798694029316,1.4032011362333672,1,train
9.293590747907556,7.14999474324447,0.43472209143501894,0.2591010677930071,0,train
3.330718666976141,6.513864696335929,7.97744037697231,2.293841225598852,0,train
7.190090200740704,6.198191944990993,10.054346782257134,6.356080186305234,1,train
7.747614463275084,3.123630526743018,2.718363874120004,6.2586192103086455,0,train
4.367661699891961,8.467846926488592,5.6833106653522805,3.731173341796833,1,train
5.697362697364522,3.47822820914887,2.7319287999926836,1.7729464186034,1,train
9.429865557548723,5.441282617427079,7.841971851816985,1.7821966347559692,1,train
9.211166097005503,8.716197913071312,2.45581654081019,6.808751175348733,1,train
7.328986262006417,6.904406344567645,9.68770187931599,2.6277977061676574,1,train
11.383359217050529,2.147736853836905,7.013688861492925,2.582829562612253,1,train
8.291880442741908,6.5824697665428875,5.781461710218386,3.326529344054438,1,train
8.681845326883337,4.601482914700458,7.744651966866283,4.266631346508742,1,train
5.973688896542189,6.660755737053382,5.102428450666094,7.772961913096735,1,train
5.009727296767293,9.955469814539278,4.6495216313920364,5.7193881865503835,1,train
5.3215378622311,3.119709619020749,6.3880101803161535,7.618312724269012,1,train
5.884522452761191,9.679770050091783,10.499504817612438,7.097154030951398,1,train
8.230381131546963,7.7984607635155925,2.4534471332162,7.331388222812219,1,train
5.01644694413449,3.902426381024357,3.963227057404143,0.05036821640521838,0,train
0.7914570479597756,1.491521663899257,4.8282031650349735,4.618469486469633,0,train
5.025686154335517,4.326048681701211,6.9005134156152,5.807338660406041,0,train
7.3480422379461166,5.644945281691093,2.488135086176879,9.082515587059317,1,train
1.7347745595972743,5.347233861902627,4.110524879602776,8.630522098089513,0,train
7.775846592449792,4.130320501213237,6.433639521178572,1.1752668592821631,1,train
5.844347640558965,0.6982539529260672,5.932288453841812,4.14164783244765,0,train
8.830822898030487,2.1554219706488236,0.3250644145650077,5.6166855093556585,0,train
11.769622065333392,8.998518013082593,12.044911711659932,2.076777484416283,1,train
3.5603869625449347,12.181303340513107,8.893226031556571,5.864605144653167,1,train
8.679411137656343,6.289318539983655,3.306182596804147,9.408055750977773,1,train
6.211559612542571,2.460621285916601,7.464026396401392,4.89614358594071,1,train
6.526124153406377,4.785420579931976,6.578257162003645,7.191965649226012,1,train
4.84188587062725,-0.18775429093265483,2.4842614857034695,9.976160010741513,0,train
8.114557477874003,3.377686139466479,2.1612468585320372,6.156841171274699,0,train
12.465754466624816,2.909683193158246,8.139674278243891,9.9062453899791,1,train
5.554174694084508,2.9205895567944857,6.217290441808874,6.175817605823626,1,train
1.6964765587014612,9.578071890154487,4.968790341880826,6.646364633501928,1,train
6.400031305172842,11.775952410341205,3.650685568721392,6.566262752497403,1,train
2.2376328275304167,10.876766461567664,3.2041627966700013,9.606035452447559,1,train
7.6141547979806745,0.029348042615130465,5.771433736723735,1.5781903871815284,0,train
5.8276866799998785,7.312360810368053,4.467882655037629,0.7899255253357509,1,train
9.878479510590996,5.267021245569595,4.521960857118873,6.548288208160908,1,train
10.874426810211784,-0.04433269896992775,7.706729246944937,4.379991005808512,1,train
1.5035700200468396,7.24030448042719,5.7483858818085825,4.467538391004472,0,train
6.859794766916407,6.078446028523856,7.406271234758812,6.50867964656052,1,train
2.7375703582960313,5.037406045296113,2.3227458391911853,6.017991468942971,0,train
5.796726843739168,2.2323948935445985,1.4228997766737221,8.270324928832661,0,train
0.29349886310313456,7.779680361987662,4.33467691240527,5.659591225749615,0,train
9.524981904973679,5.9094596294215185,4.4091349458276845,4.5049483142734505,1,train
4.754134012695768,7.331970688870678,0.21408035664487435,10.678690134989742,0,train
8.191259236286378,6.006414101252446,10.910278035993313,0.12625065751229192,1,train
11.587454065576555,3.166461898537679,11.057350205602667,3.0077464925360125,1,train
3.6423834627750944,10.28129060764919,6.097821677488541,5.164635209400258,1,train
6.440378340043962,7.028390038990095,5.452717319167606,6.268816322102296,1,train
0.10221893253714387,7.151654840862106,3.643022946138933,4.389810376530015,0,train
7.184130108355815,6.886214961776839,8.394053309643544,8.404582697885669,1,train
3.244794220880439,1.543950034863769,2.5625210214535348,6.016442285399182,0,train
0.9720581192464732,7.457838711337251,4.265701757034153,9.52329466431958,0,train
3.3572910748425557,7.421185203904705,6.577978913318755,7.558462713904874,1,train
6.794295683293463,4.5850969493100155,4.153644910611212,2.277496725044805,1,train
7.718454753753425,4.121622299164048,3.355612950438198,6.905735928724203,1,train
6.974535291684516,9.019093467006927,7.066432587677735,1.6420251392222316,1,train
5.20607780444028,4.6889068795867,6.574504718823996,2.132039522722852,0,train
3.069101177040463,3.5690904160442676,3.9545607270866,2.814462658938492,0,train
7.964054974976473,2.6664510236222165,6.297011211822895,2.633536105985512,0,train
2.773884900628537,1.9990506527949554,3.3978139145380784,1.9616243088924727,0,train
4.608755057419825,5.208079027592033,2.22930080422627,0.08041243767483452,0,train
-0.5440330996691083,10.71742868929898,4.099471166820885,9.600884060522406,0,train
3.041271676849001,4.997155623395792,8.192430138665738,7.061156705293962,0,train
7.857410839298791,7.399156426190931,2.8953544914204357,8.098407285652401,1,train
4.317179989658774,2.7590408325743985,8.076997788494614,5.290142595035184,1,train
8.115627746893434,2.841114536504185,1.010783901139589,2.80829000598491,0,train
3.87863147329557,7.388978030054714,8.717531562631248,4.91365208133819,1,train
5.044186057636474,1.9276838210348821,7.05545118849038,1.5140126272776135,0,train
1.3420414816134802,9.011933130902369,6.093644353330611,4.976741212943234,1,train
7.569616758934331,5.300223994359705,6.791884177284469,5.676641300888884,1,train
9.602885393649116,6.321189534882366,5.78408037702764,1.291282688013222,1,train
3.1127712760818835,7.353173797685869,3.4981898977405383,-1.158072186437604,0,train
5.671515720499481,5.061473657657574,3.1375930969599364,5.193545329001058,0,train
7.09924598137693,7.922279859622581,9.038240230526235,7.719830715208568,1,train
7.858056241969044,5.648731491879297,9.331292512507623,3.1205239661142703,1,train
5.911463216055324,6.267497116326843,2.3128551574694103,9.013481596319386,1,train
6.723957995077531,6.943980976560193,0.6280196672880678,2.334754985925806,0,train
6.647924997934352,5.053781478442268,8.065756657134004,9.692620396554563,1,train
2.0579804116161977,8.38887096233761,5.488675660019721,9.823252093259969,0,train
3.521159094861045,3.5238151579396693,5.731967910651741,6.1761873439196995,0,train
5.265954747312064,7.909706472986433,1.1071869103674574,8.755134670327863,0,train
8.178031995677632,3.009978802491416,9.836209443831494,4.552384490838855,1,train
7.08438383065954,2.219599007415636,4.107595812704378,9.148532204169424,0,train
1.1024613491685862,7.247254978817784,8.268671731988942,6.754354244263634,1,train
3.1437409972377544,9.295170544143753,-1.3373627876680576,3.1862596520506825,0,train
8.763985478300189,3.3028220466335863,5.804023481594801,5.121703490317745,0,train
7.0251122646871265,2.228775489569335,8.652712505600466,4.2856809719519315,1,train
5.446486436157633,10.747298791760864,2.9474741868409384,3.4955115052188312,0,train
4.188424481230049,1.8777339920028737,4.752247766299332,2.4845319047628656,0,train
10.552708396515454,2.052233059161729,-0.4290093681888778,2.685438391773071,0,train
4.315883383384341,1.7116539482779087,7.148650860631146,5.895298695880159,0,train
10.746421550419644,1.7610590508951047,0.45209538899155677,2.4741082091505042,0,train
3.4330523830784863,3.021397901279188,5.4001448280495135,4.3351875817931305,0,train
2.6777111112563965,2.851102791167954,7.3274841296642315,4.912243638304441,0,train
6.187862949002301,6.817346895142361,2.7226921332793497,6.998449555489331,0,train
3.6920948305211203,2.9209928903285887,1.3815658691346075,7.411473428612992,0,train
7.608090458224831,1.2061651942008247,-1.3425473626978786,1.8430981634812968,0,train
4.956702946142763,12.166417764972547,1.5537819649314586,1.381800186088049,1,train
2.0357922694962847,8.635083999485051,5.112772797478219,6.77799467795833,0,train
7.485101969542993,8.665594440373322,7.70981864287222,7.721862959436936,1,train
1.1059077886069963,4.4560008550262395,5.1852202985625,6.3294171691482575,0,train
3.6780730480088772,5.494879415189116,0.6330737287122612,6.494063821038473,0,train
9.502441291025653,3.440825169936892,5.076403685306968,4.325540740237447,0,train
9.602954210964311,4.322535160395953,2.9232856228949666,2.2883791005542546,0,train
9.66180512343911,3.174696676617063,6.816830712190222,6.638819902436158,1,train
4.371341142929054,2.2160288865895756,3.0612797674121976,0.5871239758717693,0,train
10.310708446668118,-1.943780359425272,0.8288927323523817,4.976867048498624,0,train
2.499377153538833,7.655151619477441,8.180315106711085,1.3203613478470388,0,train
1.9274499638434854,5.848117142550066,3.907789021431525,8.481763177458072,0,train
1.9732749597863235,4.183218329105111,2.5578916268384853,6.400264916117779,0,train
0.2661383207486828,7.867405510349151,9.51958920320019,7.81288307976321,0,train
6.120167072625193,6.9260798904874825,6.771172713245164,2.5415670749993975,1,train
8.167946189304887,10.159629457503586,8.084662354749392,2.5911632219510254,1,train
1.416557312107813,0.8924427616973891,10.36301686312925,2.287345533913231,0,train
5.497144650062742,7.765152739688999,2.5130712392495123,2.025630783155452,0,train
4.5026619571101865,4.742978324214657,2.4726692230104184,3.082234551166415,0,train
1.6167351085225359,2.0724188092393576,3.0218387946204226,9.294575076069806,0,train
9.478329976522572,8.78824338236027,2.6322949214631794,8.665937473422973,1,train
7.35595639947426,9.97690952788814,7.579581131541149,4.77593279006633,1,train
4.790313004223796,-0.22410016826841606,5.860567211229282,10.400806511329316,0,train
3.422374935407058,1.89360739979516,10.964705420299095,7.630795896821405,0,train
5.8948128152946495,6.613931295582412,7.395645558174856,5.646399876320734,0,train
2.7097036013096485,6.961969227367179,1.814425410583496,3.6875904238558626,0,train
5.022562826630493,5.727806214650558,5.300618737747973,7.346339942798,0,train
2.178781246989162,4.083372503749458,1.0607545724701453,9.561076852079205,0,train
2.7536855816609647,6.9952911708389385,9.946801198783472,3.8930336468520483,1,train
5.068850092465244,5.582567394977797,4.161204205661974,1.5509594044508517,1,train
2.267053462762554,2.535411868663352,1.7648876047778022,1.8289207465894977,0,train
5.021949972185068,1.1474040243583812,1.7898830057984982,10.500057079709416,0,train
9.297819006874137,3.8211052541371893,8.637143833165846,7.711533589748423,1,train
5.748492838855265,7.923145188594012,6.260232167888422,6.330810817017146,1,train
7.837969014529007,4.1527172228260305,4.956376408448484,10.067140453630484,0,train
8.874441855207362,1.8161918114204796,6.304561767146193,-0.5422870421597912,0,train
8.361237021883827,1.7551802552731706,5.989538907294171,10.395420123441438,1,train
5.133300011895481,5.441113651976867,5.719573207375559,9.15687726226641,1,train
10.212192887526177,3.605950352548547,6.316699973276465,7.1180813471679585,1,train
0.6311302078306551,4.043417737398627,7.790607103447589,5.840918028458492,0,train
5.331665946356438,8.064143043451978,4.582775459275821,5.436318414131068,1,train
4.203597558960524,3.2990961594784243,6.893169348944761,8.290147768599091,0,train
6.121711791560216,11.039564216704782,7.744733663177608,5.331590409969612,1,train
0.29890356082294756,2.2515993694797936,6.071546667794019,7.343695636829711,0,train
3.8953000830755817,5.600145045140128,5.03569696397025,3.084838446454076,1,train
9.363880521831007,5.05582228110728,5.047274442314291,2.8638910423412804,1,train
3.74409994129206,7.613228241063189,2.984507216563919,7.223264127773096,0,train
7.488799112898631,8.043829997859266,5.024934654350636,5.820667339418311,1,train
10.069307831051333,6.148230885190316,5.199933573614834,9.538436799105773,1,train
9.833362563226563,10.628004292843467,0.6927595216075262,7.006266626480228,1,train
3.9704364875873432,4.994354799613933,10.503442406761165,7.843830441778043,1,train
1.7488748427544396,4.282409903550672,7.368494493455356,-1.7207905796989982,0,train
2.364988197956423,3.3748224953211032,7.4137131920644626,4.852840449212923,0,train
5.79968852041636,6.630444201847341,7.777460213623677,-0.5075909566348118,1,train
5.080509546729168,1.7091147931914823,2.8729432986107124,1.3617194349174953,0,train
5.238935040000843,8.973074067509598,3.9044178262881526,7.367269928389458,1,train
8.365133008784165,6.265034893339496,6.556429581908765,7.896526817791294,1,train
4.352134836288346,8.5122442785373,4.327649668118617,5.510623604683695,1,train
2.363352187298202,6.4096204473420455,7.995472474050055,3.408455047736976,0,train
4.981715173482381,3.7018876385825648,3.582681152832661,0.7536699628245789,1,train
8.037960979576745,5.035932507486623,4.538898261753383,8.699887737485886,0,train
1.6022475092302815,8.20389938261793,5.698546260325598,6.596226497682041,0,train
1.5003036277666595,5.6382279584517505,4.783357672510855,4.9070210714602815,0,train
8.225780301232401,5.4027062995632695,2.3130357301272713,7.962111472747358,1,train
5.832191116025159,6.0262620372554085,7.01223444700568,10.566801997323948,1,train
5.557493104825065,3.190266612567726,8.986335274576902,7.185869768644827,1,train
7.034003700711546,3.505665829729162,3.369370469764261,9.772176527514857,0,train
12.469356909462029,7.055162377224846,10.231660612907064,1.5932431800301121,1,train
9.645620256091723,5.95915666584607,11.591072660654415,1.951180184663883,1,train
9.393787602669654,5.985903066892412,1.1122659430503807,4.8786652134613835,0,train
4.124992384706739,3.305615206641832,2.618454990186097,4.966003425601811,0,train
7.228788263318558,10.178488079069316,-1.84320668648112,9.252418548575777,0,train
5.542099907405358,4.07272786556874,2.0807471743749577,7.22915630743006,0,train
7.695940712586073,5.286841742770755,8.830595239829314,4.883684594072937,1,train
7.298121141337483,5.865224877018099,2.0312337878223286,9.000618193608283,0,train
7.120766655490229,7.229665779589669,7.813197273021172,0.38387773435431405,1,train
4.158048443606502,-0.2770606837571068,1.3952783251000793,7.4522138825004935,0,train
5.261815986859769,4.492267068732423,0.7036705061218447,3.9389482155378537,0,train
3.6482634803728287,10.09171140181045,6.294571602656925,8.083720986761007,1,train
9.781288899757937,8.584133105102424,5.926140580118815,7.298030481019074,0,train
11.705681801841862,7.270869448733995,2.862125204728116,1.2767096688904056,1,train
8.430410677936445,2.85177019321745,1.3663075175108887,8.33379034574181,0,train
1.6573755587093544,4.236206682464881,2.6769047517982654,9.559168887331383,0,train
10.055716994966089,-0.20961128306706756,1.716168927971831,7.381067904741812,0,train
3.38118176181006,7.680499919614748,9.481921586818785,1.8165405083772375,1,train
3.0818876190841435,6.901493528492624,4.256626153510476,8.059822331910548,0,train
7.233251274201099,9.401907383818223,5.0980970657122295,2.9472005710140183,1,train
4.142540220443336,4.810595324690127,5.285693396850723,5.756095389086639,1,train
7.175714191432532,8.250392545592748,-0.7836505166335734,9.491287136348243,0,train
2.2597233420891016,1.9806461547088423,2.6697080026537945,3.528190503484553,0,train
6.690646237065072,1.512662927379624,4.622507052489691,6.408889120561456,0,train
10.569506948291636,7.754414424614221,5.867677930687487,7.425938887113872,1,train
3.885122495866073,8.66213177945117,8.948401800429906,2.7868934137925714,1,train
0.3889163031759366,2.7275261483958055,5.557706601825538,8.859070475108975,0,train
6.301799123631347,8.716650270342589,4.486389192402992,10.366656218957177,1,train
8.702728353668137,5.821176863420754,4.175141994867935,6.236635465953564,0,train
5.7492704896769435,8.001305986838707,1.4187201051421874,2.9652557629909415,0,train
4.14912140327612,5.414657450279002,0.49209757423643097,6.415665222014562,0,train
4.423872038543213,5.593906774945925,6.902964698673789,6.794639784795801,1,train
5.86292558431602,7.188496896172255,4.971462824672334,7.580447260851113,1,train
6.740087796847986,7.182795206791969,9.402913096231057,5.326390690566116,1,train
5.690909251208817,3.5714649677696455,2.439577473806252,2.1450634116279352,0,train
6.519254684675675,8.775899353125126,-1.9211128656049603,3.5772330824916296,0,train
9.768841636658985,7.755445252252965,6.4036033426225245,4.4842435958919395,1,train
9.857102545241306,2.8662576243687883,4.078075830993584,3.0576712420245844,0,train
1.7649465682739565,3.011705221212174,9.437963729877087,8.479089491166878,0,train
3.764192210950617,3.200580465744426,8.15648096885482,9.393374727573239,0,train
10.298759393055546,11.03727162902997,4.487277951328134,10.446124480327533,1,train
5.738441903288679,6.842483982118499,1.232141461630772,7.200553540228653,0,train
7.4894485820407475,3.3371446857868827,8.933185069303224,6.7870105357206265,1,train
9.430625172204802,0.5708846267218057,3.6214992361931837,7.778228702238413,0,train
0.356544457706369,7.556496878220318,1.3698791359101357,3.9841020361004804,0,train
1.9783261980067455,9.450501683298741,6.672506166353196,6.373599651216377,1,train
7.211904736464357,8.393925360917809,1.5558397624019271,1.4578287007568793,1,train
8.098460525518266,1.7563411169111873,4.623852273325847,2.8186542490594357,0,train
7.450339216979246,4.785934068086793,7.502708868178955,6.863071311756408,1,train
7.208415090437679,0.418452320391812,3.4394771628618535,7.756662664937429,0,train
3.7697217432108285,6.2282372136496775,1.9526401929919106,10.078536659314302,0,train
6.836205853833955,7.565449960499247,7.417059556759746,5.902881682524674,1,train
1.9241271698690956,-0.5389798431943154,4.234244892317863,7.212758277488374,0,train
0.5475558425015266,3.0036726030962093,3.6248359826736434,5.4825792332476,0,train
5.388446089937966,-0.5701332562335248,5.011554166159305,7.496904138030072,0,train
9.438695197563217,-2.5651699302055335,-0.09072808061526927,7.041260408941909,0,train
7.201876264253031,10.08022003375458,4.375541196834064,8.829016548847068,1,train
11.77722160809837,3.8946291934378205,6.944713261634287,1.6436277924610818,1,train
7.851488940854132,2.6298490098297984,9.696508665420447,2.0767596006274793,1,train
10.018473746990114,1.181036481839669,8.84295962759297,3.2180823191430044,1,train
6.486164242029928,6.299395523364767,7.148672825581297,6.701210492795819,1,train
2.5319217908762104,8.736107103060434,8.886938763839352,7.333878939237592,1,train
2.890102489100149,4.598967917961066,6.646663150470929,8.01917681915444,0,train
6.9412221560694745,6.085461430421793,1.6051799835482692,1.5677999433919645,0,train
8.709410786415559,5.495858162239026,7.6592388033308385,7.634164745097464,1,train
5.659231906844181,9.23414800038274,4.863536449939672,9.800619926295816,1,train
9.299689569191266,4.372089233950428,7.768038609328149,1.8185450024639171,1,train
3.7022367894400854,10.655968331366177,3.159303561226186,2.7337095112837777,1,train
6.5690415055942,3.3226189403811905,7.84054476640113,6.535716880442859,1,train
1.7994724236470994,8.093047988776918,7.130882206849846,0.44210064782947023,0,train
3.6787329104319006,7.595848329529987,7.066068327261844,3.568508029878174,1,train
5.160501338474914,5.111336097476481,7.296863991378472,9.270120306416644,1,train
8.068606838801525,8.209315389237952,2.9354727693611724,5.982254530545465,1,train
5.060013542349275,4.827594397419756,10.642024307270031,8.954392807382792,1,train
4.8433000488512565,-1.4891491531596033,7.785483551499176,3.6920779797644823,0,train
7.750372793636295,7.177347460034645,1.41508079808332,5.524085746256655,0,train
1.4933347289773986,0.6250977023012749,1.52390470274828,1.3618180366603834,0,train
3.7562334645653177,5.174865064458731,4.098070842915797,10.863412585873636,0,train
4.918699288531085,6.572954908568996,4.533152195709509,3.6149413213725063,0,train
5.909729046850753,3.316775101627865,4.885161716375763,1.3696561867352934,0,train
8.594297187582075,4.117674056089621,6.466034525692558,5.50408745258641,1,train
7.132262472357965,8.009325078970877,11.641222570515948,3.070299566388291,1,train
6.921643525702225,4.7321053906609265,5.892117905670608,7.3600041001577345,1,train
8.642338051155791,4.322498750343042,4.3090183963168585,7.141691055482342,1,train
11.265933211442718,9.129675275514458,5.279724317472073,5.78798821458938,1,train
10.08533167052407,10.058972099771285,9.444572270524725,0.942441210862062,1,train
7.181256296163246,0.8921043290742281,9.575480563140605,11.2964241979869,1,train
7.922235016303491,2.262743053059204,9.542048651633948,6.14432946359678,1,train
7.093938574569451,0.3513303698921826,6.087318018359986,7.057651507748616,0,train
6.175899449718179,4.102705535284563,8.186205459520476,3.3512842256457738,1,train
11.853378779800302,10.344303825929718,5.187095330755547,5.379079998810413,1,train
8.043999790950746,1.2352024711078573,3.5934412713533543,1.184672048885314,0,train
7.349523384100502,1.8923235183631903,-0.6743237668251345,7.721654988315526,0,train
6.484451398289681,7.282450301393889,7.499730912786967,7.291006719921017,1,train
3.2176504774691645,3.5159659882989494,5.306774099960506,8.247218392180772,0,train
5.713597632998683,8.73861941082885,5.433515679023513,3.049404724510528,1,train
2.622991643069327,8.057019361655394,6.927377554321816,5.994429803402818,1,train
1.893661822684058,5.456166785815039,6.681193790495296,2.328455841848096,1,train
9.004193314613905,8.798591612744978,3.4543860478925668,11.716936647377622,1,train
5.9736901542018,7.124156359895992,3.17480950516293,8.827405926046055,1,train
8.663852676710155,1.7998849740997418,1.2781571006312045,1.8058695709469919,0,train
5.09094845825317,1.2686897398426544,3.0768599412014153,9.025373999010629,1,train
7.3524014365388775,8.214227703806213,4.944126371120228,4.2947065087893055,1,train
9.100634885854245,8.276659233369028,5.2488967093587,4.740773563140659,1,train
8.09010443131052,4.517136732763568,7.046054293567465,6.320842970551112,1,train
10.166335186433379,1.8810942117504572,2.9768466546374928,2.708551811297587,0,train
1.736905342852555,8.237317734585346,-1.096097945262303,5.8987706628081105,0,train
