A,Spur_shortcut,B,irrelevant_1,irrelevant_2,irrelevant_3,irrelevant_4,irrelevant_5,irrelevant_6,irrelevant_7,irrelevant_8,irrelevant_9,irrelevant_10,irrelevant_11,irrelevant_12,irrelevant_13,irrelevant_14,irrelevant_15,label,split
-0.0177876284501448,-0.183774072366615,0.6211662716556131,1.3591249582934495,-0.8041097887580209,-0.7643963995681671,-1.371825230154174,0.591831183119139,2.258635409478681,1.345400813882655,-0.5099682295338452,1.7598322722606432,-2.945740202519179,1.7981229076379817,0.11827302853723842,1.8525432583402064,-0.07548839468479418,2.876114748496645,1,train
-0.6014296982866804,-0.5969182064739618,-1.7584263807060916,0.41567620077313694,-1.391378307513411,-2.628349751610389,2.1954010343234973,1.0154435445119823,1.8221812701653892,-0.27338375020763617,1.9315459432262285,-2.28475102391766,1.0248128907098026,0.7348036927785566,2.7586159474002816,0.5451077275778902,-1.3299021881184205,1.5435560780248203,0,train
-0.6776350243759894,-0.3437359356841398,-1.0490583281586587,-2.2144582435314897,1.7728806089788698,-1.0963281024200622,0.7672487651206117,2.0400415066607174,0.04729312931553742,-0.4075807442487469,-2.372383520976019,0.04869560414481344,1.0651435519502928,-1.2129279398021635,-0.6860017451071458,-2.031290646672111,-2.25941736566555,0.3612257541690196,0,train
-0.2272153325161866,0.0311152388106026,-0.2880028516418721,1.3669604238935653,0.03545706548240957,1.3920561914439158,0.025942514385909554,2.387271311050454,-0.31275177035971735,-2.782800783924058,0.9054135997759936,0.07190968320677382,1.3422958683321842,2.387396652509363,-1.591709083034549,2.6807152628573645,-0.7031831431073474,0.34324308643449974,0,train
-0.9935554043352895,-1.4674614917180326,-2.2419847403953765,-2.403828336018259,-1.981821570493752,-1.8377311823096811,0.17158137472763135,1.249810839817382,-2.183883305301924,2.467657214603525,-0.2379261880257224,2.4095480444118778,0.17680399432987537,1.8708097588591526,1.0891187110168572,-1.7630909887767274,0.1700949836328669,-2.626697053292294,0,train
-1.458902886878424,-1.3881366627626806,-2.1753306696227765,-1.7377287681260731,-2.641501622942621,-2.3472607643883876,-1.733803868107767,0.400875088061625,2.7116324807680368,-0.885723916508554,1.950378292115715,-0.475790476903293,-2.5357893357370678,2.5081739644511725,-1.3354464437145164,1.5547712957166377,-1.1061516895317456,-2.1460902637525354,0,train
0.0637573834173358,-0.1511309448156094,-1.300594526619366,-0.014044819473313153,-2.820573667820103,1.8765183700740817,-1.1821561636281093,-1.8447401454288392,-1.0801658021404608,-1.0256163564152931,2.637612157906098,-1.5289782940344951,-2.7813926695322975,-1.277043408182679,-1.5221039127761806,-2.4549333910294195,2.1662661113344512,-2.4168698547102228,0,train
0.774517824411565,0.366067489966852,1.0327372381731474,0.4282058939960933,2.5835234644532643,-2.72894398068484,-2.3067642108722763,-0.7174070767609122,1.6573126203013087,-0.9972354580471026,1.586819533406931,-0.5072557529234973,1.661400825160303,2.9999992487472564,1.265102566181194,-2.894807953679512,-1.1935189819351941,-2.6584441937200216,1,train
-0.2411317084795,-0.7230864655303859,-0.7813336183003252,-0.06808395734799966,-0.8872941400729113,2.137714610575511,-2.230670561523473,-1.1700845822989558,-1.3024152412866905,1.2317689665503335,2.623525679460763,-0.5278132532278483,-1.0494146956658585,0.7472115873573719,2.2800216288467356,-0.9479840557265307,2.031969719133138,-1.2404229223681842,0,train
0.7400468968032174,0.4169742461001345,1.4435488796209173,-0.4306582516622577,-0.3066006228325724,-1.307724490060237,-1.4278418029324695,2.884010077855908,-2.737693734041158,-1.7275964013318128,-2.4644247767616294,0.9544202748653081,0.33244413366994796,1.124199974267438,-1.8026733765221943,2.0300132867526557,-0.8973184461488675,0.6900040313025564,1,train
-0.3999656033959913,-0.4550499493384132,-0.7319046123152427,-1.8256726840332649,-2.759834034894979,-2.628468500117128,2.229676912269337,2.869901263422948,-1.267312144453296,-2.9819274517244043,1.992100534275425,0.4548768379589041,-2.885720749876722,-1.9703601084355757,-0.16096269804921404,2.956667159348029,2.8054938289400893,-1.922141154626812,0,train
-0.9953597301049024,-0.3407862621175705,-1.3345967551631532,1.5019008840759223,-1.7004482714297486,-1.4489642742810918,2.5097931117374297,2.0736355829747906,1.1652132281779453,1.4791753074959788,-0.5289039066167944,-1.637199689625979,-1.4599203396865434,0.7319434278584287,0.38932712915526535,2.2888145556178063,-0.4528096448159007,-0.8569986325177634,0,train
-1.5222306549620348,-1.556355289843533,-2.14213855638045,0.42947256226658803,-2.5407745261058876,-1.865101090193683,-1.0067725690292628,-2.6511935171672203,-2.5431013760229524,-2.441182074378509,-0.6123639681267508,-1.8477140851076685,-1.9104382683497492,-1.8804825235846812,2.266473024354392,-2.7424714590504955,1.3226599757066626,-0.344614290468799,0,train
-0.8202514609608639,-0.9733838872973792,-0.0407725829098242,-0.7149776419730867,-1.4949080180638135,-0.7766535722257926,-2.5557546803490094,-1.5768209661911554,2.9710342469349627,-1.5876228555463159,-0.4700776101127253,-0.8464206594459986,-2.322287412504946,1.4256768904678863,0.4316654992099589,2.676862998653094,-0.6051700391494095,-2.2002889223678697,0,train
1.4532823877095238,0.6751720161520919,2.058571840298363,0.9963073834106371,1.7599610984811611,2.014457480821913,2.8195219673375163,-0.11804828810259282,1.045050507869736,-2.8138615506414215,1.4687996805102654,2.3541919487972787,0.6849321575850087,1.0680334834605332,-0.48125063475695895,-0.5787560947995756,-1.2320383747389754,-1.420503628243236,1,train
-0.2283907233683482,-0.2482821686148433,-0.2866104927291233,-0.9163482629728252,-2.592185176278158,-2.9089850522766696,1.0615212886603103,-0.7956905594265473,-0.7056475033079355,0.2795500023164872,-0.864031301782971,0.9061223132271521,-2.736986940223601,1.7980194511318364,2.090149140168666,-2.789754578337174,0.326725983675789,-0.031469414786291505,0,train
-1.8163856337142967,-0.8756746240556845,-2.911029954541057,-1.273365827578815,-1.0502013677840316,-0.6930480191436856,2.167189739610019,0.7366419902065706,-0.18557041075018854,-1.883987583989755,0.562046785636138,-0.28771350265620277,0.40338372689698243,-0.9340676373240027,-1.6449546471059064,0.7081298363581721,-1.9287109819522403,2.5730007717482803,0,train
-0.0012727994939994,-0.4559561300449959,0.1492565836075184,-1.373064822385191,-0.7340011831561875,1.8514490891139497,-2.3973195826156273,-1.2797090426757052,-1.0659213569056245,-0.6842345685412454,-0.7909486649637176,-2.5072737465421113,2.5240346926397246,-0.9659859339100187,1.6840163728355084,0.6024786467897763,2.393088400845111,-1.4994783728786862,1,train
-0.3869311178686248,-0.5513472778197454,-0.0396736612385461,1.220759430256674,-1.517403500823717,-2.00963883424781,-0.16908778700779115,-1.6887893630848572,2.905175181719388,-2.752669807557531,2.083153810023367,-2.0068526994041838,-1.020829704391913,-0.43178786847490724,1.5331202260675318,2.251377245061742,1.7998340472300136,-2.2951829044868024,1,train
-0.474802142016079,-1.2584315104459365,-0.5888641087271885,-1.118055589516181,-2.480154474603104,-2.0364814691237214,1.5559964244924118,0.4255102376326967,-0.6590374448209733,-0.8813943382000873,1.640147302846016,2.1820674949332326,-2.5990585067481238,0.04501929135731264,-1.8617741612745589,-1.0841702580886095,0.7106940681395801,1.6986042027127266,0,train
-0.6405763516186039,-0.9585428182918996,-0.8463998953544107,2.7879754899936655,-0.18380564040647962,0.9040046437892009,-0.4810296039438273,0.9687291359309551,-1.3129635197890825,-0.5518930629268286,0.9700859549693452,-1.1127421867616147,-0.4638430859953424,-2.2114585227979453,-0.7480872118802591,-0.32265502145193903,0.21079117706427608,-0.5207321681922885,0,train
-0.8452315515716969,-1.2201723355697005,-0.8056142260308181,-1.1880083488141684,-1.4205084833193504,-2.4825572425973617,1.394382329347437,1.7535873186553876,1.3168532128727237,0.6106900208361195,0.23319889072695554,-0.06477563233826977,-1.9201587893597667,-0.5071539283752282,0.8354582300647486,-1.3498280288745592,-1.567539698708206,-2.8224194992365876,0,train
-0.370893906310755,-0.2359411932152984,-0.1945910364537827,2.532281088589449,2.772700914243017,0.6874952796883327,2.1760371983806017,-0.5151448231982589,0.4385105242154508,-2.6102243490231283,-2.9200835700073036,0.47025638579953566,-0.6464909980961824,0.6588787500871967,-0.11383581075299176,-1.9662040071105586,-1.0930964303497854,-1.07907424257694,1,train
-1.8146951583497537,-1.4648772656710782,-3.356934449801088,1.3036282547820583,1.8750427360664697,-0.9148352416312737,-2.0648115259489748,-2.8805772541342565,-0.41076548979728655,1.5757440951957258,0.37994616522638514,2.537517865298247,1.9589432597972412,-2.818167564669598,2.510297738217636,2.545809002497696,1.617046928358086,1.0378149159388037,0,train
-1.14618966759686,-1.2220037699637811,-2.1913941987620964,-1.6330735136723775,-2.430196162260943,2.326082583756561,-2.307493121197792,-0.268457377874985,-2.7935094113985492,0.33152161400009517,-0.4719139149720599,-0.9575422563287912,0.9255985546630092,-0.6442470641962645,0.5495772990549177,-2.844851314584644,2.636549150818732,1.2852382609332107,0,train
-0.3294005137730105,-0.6093601279501751,-0.4131456395603656,0.6602830507691477,1.953453392657552,-2.0437145009543976,-2.4106225819862805,2.7723999823544885,-2.41247463224229,1.620514507133238,0.3898962161402788,0.6573950056540281,1.0343006137336306,0.7686434425418311,-0.8082245886420021,1.012225596683869,1.096548359027481,1.3421055142569998,0,train
0.7642497477368985,0.5456205664626674,1.6081200419519062,-2.5369117051644214,2.4337142741556494,-2.7780278403393455,-1.2963512997461721,2.1273020907495197,1.6608161278027362,-1.4395222421669036,-0.39075971449009095,-0.4249179609928482,-2.7967902763581374,2.0010894287067367,-1.8824892658605092,2.366595388341956,0.2926517371600652,1.8617460648809785,1,train
0.457356829643688,0.5032488866784137,0.5219669941795063,-2.95576887108287,0.503505129758224,-2.2373236411342936,-1.7024242248368935,0.6432620051451095,1.6763307103260148,-0.46169665011156047,1.3211977112472604,-1.4769837333469866,0.5261528442184658,2.606552612956156,0.19830518485921345,0.97729940564969,2.501907960023256,-2.137849209217846,1,train
1.8520485049746784,1.676057453409482,2.333783557053607,-1.216093995981275,-0.42365990290195343,2.6660639427681705,-2.73840810498974,1.018982745298087,-1.4877796124076836,0.9341701560878248,-1.118793099419046,-0.5994604860900192,0.32830441947761035,-1.5719722587380445,1.7966125330605394,1.161989946482732,1.915957542115546,-1.3443798970531486,1,train
1.2095203061265694,0.5714218954349836,1.2591024705083833,-1.4333533714068734,2.1372797003569746,2.0190756100593994,-0.39113970859156977,-1.7939933895664923,-2.223493770034528,1.4375217886265799,1.4478078618680936,2.7398181440317266,-0.34509914407427833,-2.5919485610160757,-1.1305116132074111,-1.170331622670017,1.5858883335356226,-2.308370143211804,1,train
-1.8608381600900272,-1.639667080091658,-3.332183178940418,1.7129520658821389,-1.1523548266299837,-1.8134602738026684,-2.3490715578750674,-1.4863935538635649,-2.31325224580955,0.2400026582067909,-2.7859512393621078,0.5797621175235983,-1.1945541481779458,-0.05757639589466135,-0.3779519875706754,2.95539972423936,2.4138308518259586,0.7248159592052408,0,train
0.5261493499316761,0.0260211773815479,0.874790436078638,-2.4713669090385704,-0.8978404157740518,-2.7946867894343024,0.5816129914177695,1.027972764887738,-2.32696559312658,-0.5853677354973099,0.32943449514111456,-1.781558063968058,-0.5037844885534166,-0.535842265965655,-1.3531822309231503,-1.1285444262034503,1.4885114870574165,0.222761655888301,1,train
0.9791397255497322,1.3406606313082088,1.8252422350083095,0.3919836854623646,-2.115077914376344,-1.177633515070643,-2.1510050865235906,-1.8675456223188416,0.30695475955469287,1.225856719475514,-1.7103083711676799,2.826098764371446,0.6042220226797692,-1.3495990138640503,-1.8128344466192112,2.95679430063296,1.241966699281567,-1.8429123148930069,1,train
0.2261785143131217,0.1439602369896746,1.2299806240812508,1.0781243323348142,1.5831411847561263,-2.0899715329444555,1.9563462963375153,0.9934423914389003,-2.5406078693321046,-2.578894415364188,2.0031285256203573,-2.2824915046611745,0.35020719985868465,1.9806437357959719,-0.6342602405078195,0.9268540891685952,-0.3666678830423209,-2.2995596878154574,1,train
-1.8550035156675777,-1.5753548519641192,-3.0995241951423687,2.4393700963672824,-0.4478015944248541,0.11807307630630115,-2.824406524814541,0.8933330220248741,-1.8984210058920765,-1.3092687539481005,1.1725167985343257,1.168062565098801,-0.8212096866947305,0.8317401658602794,0.6567417362191597,-0.49373146566577186,1.2913481985470692,1.4995323795959106,0,train
-0.3646640952313045,-0.0787665141412617,-0.7844883906440434,-2.6145027925008355,0.30173174935486125,2.7576910958209977,-2.808003385176074,1.1894631159854117,2.882456599218492,-1.5494082900646233,-0.23335503859959816,2.9236120945330515,-2.2766474005941344,1.601551094094287,-1.5771790371630598,-1.8098078336947547,0.9730802674846757,2.5228429270604593,0,train
-0.8187606907152368,-1.614621837840022,-1.050455852893931,2.8275472010055527,-0.34030650413108354,2.249582997301952,-0.03167559691227262,-0.637419951674048,-1.7326246928932665,-0.5212240482617951,-1.3438915761094967,-1.8349806686014571,2.700038171434283,1.3057772924361561,1.380866533989469,1.6392635692559359,-0.669648501955544,-2.067418277863017,0,train
0.3691442984604848,1.4602575051991111,1.367292127265702,1.8245426452089337,0.005948478459631312,1.1449967902817693,-2.7021615522234836,-2.021023376389466,2.7947025252494724,2.8009577172693216,1.4759087073525556,-2.7677506105814462,2.243574014626424,0.19065781934935733,1.7791822416353131,-1.6075931741716822,1.332111369717785,1.8681757144625417,1,train
1.1522075824411404,1.0031052216824417,2.4888922867397634,-2.046227615214815,0.15610468419898615,1.6279838252950378,1.306065240358004,-0.19770750476231314,0.08997464630083796,0.3323496287000749,-0.2774344037910421,1.289479621918832,1.4268065274412376,0.6865386608786175,-0.6999350441652425,-2.4589517393721882,1.361026982348738,-2.817132432826208,1,train
0.644401206589389,0.1948172769181208,0.4557985894767513,-0.662456427250695,-1.7691846588348714,-1.7889457417232553,-0.38806000206087443,1.8327456612528261,2.1561137775691455,-0.5666612685739605,-2.893840887910789,-2.697464661145008,0.33491269053581396,2.9637392430522747,-1.1236833155424213,2.903211256286479,0.21118018696336005,-1.728235507412533,1,train
-1.035992563118334,-1.349220527065054,-1.5592335564720536,-0.539803383322055,-2.9691409292127964,1.9551645704993066,-2.3584149861762365,2.610944242868629,2.75892655204254,-1.5670131980247237,0.45378347524366536,2.7282564988226294,0.4009417632962784,1.004151603135013,2.8832287186372745,-0.9238376240182851,-2.348058101381418,-2.4795912483904434,0,train
0.7886499471348856,1.276892563218936,1.743415944109209,-1.5528939591280941,-2.4045497086190135,1.2923016120476296,-2.9959541249364112,0.5193561106606672,1.4367392771204923,-1.5216201552117679,1.7762701791451567,-1.5368062193791996,2.705127517389547,2.5433746549890657,1.063927192607364,0.870230441907696,-0.9487466811484122,-0.6343428035488368,1,train
0.0067363326785416,0.6460980597438202,-1.239395824880408,-1.3965469090671987,2.8716061099020607,0.23404844490865284,0.8137331400244217,-1.4212719296551062,-1.0632553896587364,0.6011978361094237,2.8311714128266914,-2.370343066300472,2.737529578328455,1.0354218878950556,1.8083918392237373,-2.5718485040283676,-0.15987402995472877,2.917585521885367,0,train
0.9901417093192606,1.605651905285188,1.279270617878024,-2.498718864413301,1.08885399177117,0.12622453848167536,-0.9721079499270968,-1.446718308356285,2.4039969429063768,2.2720034151842476,2.328837269692043,-1.939970661302239,-2.410036947499652,-2.1891848637774487,1.3518569093433088,-2.8629166381488886,-1.264287443856236,2.57173845325405,1,train
-0.3014510599198362,-0.2265271711656041,-1.222581226753359,2.0637099288524015,-0.4607649969064116,2.621785280237971,1.6953496086359656,0.07272080191465546,-1.209769490356858,-0.05274846277162659,2.8848902873280173,2.129731956404445,2.61232680243,0.2969001493430259,-0.7408920006031281,-2.265614102345687,-2.0954516615554666,0.3466889699556952,0,train
0.1933593194739787,-0.0470467211275133,-0.5379059488227326,-0.27258340655055546,-2.741242072539036,0.9195523053729835,-2.5179735169408914,1.4572611054184905,2.6948661721482865,0.5602559577383646,2.1471396508118,-1.434162423375735,-0.052914619871488267,-2.12374358952111,2.6607046127532437,-0.562037478158051,0.8846333130400863,1.8348568362916302,0,train
-0.072280763297309,0.601882130135245,0.3275437942149338,-0.16934377930131483,-2.868857598089746,2.5958320897210854,1.1070701587552108,-2.3365031311488957,0.6754513581029207,2.4439002560523004,-0.48428332178115996,2.4409289595172545,0.6424129902553319,1.7188338447472473,0.8160864250554736,0.5016904432681795,-0.41779029845809745,2.661688890952635,1,train
-0.2351988216616916,-0.0106977176601975,0.5291244373232837,-0.7800033614097992,2.9775728121631992,-1.727661980238182,0.10315810772979117,-0.27972090918625026,2.0461197339873003,-2.422043523181168,-1.5103287948517046,-1.2948460882211827,-0.02780021725691273,1.8396273993073269,-0.44707978359168266,-2.9825860992427407,-0.5508649447752982,1.423241373090041,1,train
1.492875487064984,1.0299080328376853,2.4742298892896444,1.5399145013226543,0.32482274822103174,-2.1643286543494686,-1.0793750100571466,-0.2574624384279802,-0.598191289425194,-2.9508385316286265,-2.170606304367666,1.135288460399998,-1.1214280933457401,0.5226552743820945,1.7693416320564632,2.710915600039657,-0.6786202177159633,1.5188283903979771,1,train
0.8748479426275378,0.360797852714825,0.8299534379353246,2.5406566094117444,2.8339999078667466,2.903984315863745,-0.797449597241414,1.3494771104733405,1.012679460249871,-0.09458569905235348,2.8499419508942125,1.0405009240381247,1.3177410215343635,-0.5240889049855018,2.295467140752963,-0.2936622761907832,-0.723072089460183,-2.5287150802886478,1,train
0.4023414816827503,0.667184459653587,0.8553344397964378,1.9535023191148702,0.3342852605693898,1.7795376493936372,-1.177471916791628,2.3683590284842535,-1.9698451544335804,-2.6121865901059547,-1.359675683346424,-2.7962894221010286,-1.9505170699086016,-1.0390721674119372,-1.9365010809711065,0.05574108364233332,1.966166802291322,-2.015712142077137,1,train
-1.4077786356213866,-0.8547708993082039,-1.9557210190803989,-2.1585221109381783,1.1105392305315283,-0.30596900925087334,-2.5768957255825837,-1.8889293256758741,1.185006088367864,1.3028509655003784,-1.3425488470148736,0.4905623112177122,-0.7893593856647148,2.5757545272766444,-1.1593598810285912,0.15016901350723044,0.7767853164900305,-0.5179161977527107,0,train
-0.7198788542090583,-1.3579946915214134,-1.3316721241566356,1.8151326532903669,-1.3643972062896172,0.13114890204678153,-1.4194335998208845,-1.0273893794276179,2.131313151475384,1.3753605945006155,-1.9778804661647,-2.9551694649533897,-0.10566074007899284,-0.48692592861484485,2.080727278636726,-1.6336899523068684,-1.9678024206613738,-2.8711785275194552,0,train
-0.0103881259360227,-0.018190021727205,0.0330315969560972,-1.6811212389528924,1.740376447608627,-2.1021640104779458,-2.8403467082781995,-2.291818978232671,0.4802974256530561,-2.1094833698099666,-1.198126544498865,1.9759135814363191,1.0952973208107428,2.33971773027433,-2.025060807242731,2.900230175212312,0.5144135449851008,1.0229049831750445,1,train
0.554252271777445,0.929552259723721,1.3558829599739206,1.7556618698353255,-0.7581364730216493,-0.7924338342215511,2.119189377944232,1.9666366786603842,-2.353229236009348,-2.3653103556092683,-1.0094069936511696,2.400196070111737,2.4903551383563913,-2.752324491699615,-1.3691264255235058,2.2739383705888683,0.7671679219615386,-2.0105621270316254,1,train
-1.7454815442231222,-2.149735061962501,-3.2282788167906773,2.876630284689104,-1.2107849393555477,-0.598843455295456,1.217272969991497,2.325306944789582,0.18702983528334194,-2.0755320540121547,-2.9150412921559026,-1.9217584300372421,-0.035598535216233795,0.2966356860875976,-0.9666203047002919,1.738062343663923,-0.7586244733342016,-0.43765062544148603,0,train
0.7926325421779424,1.0953854174835838,0.5405668658513827,0.2958229195900959,-0.7247589032136641,-1.3407299513518915,2.5772800751622587,-2.102623844743701,-1.9210239027911353,-1.8932005101938245,0.6085071776800506,-0.9640420866717674,-2.7279790081736737,-2.8805434037992397,-1.6836144388681529,-1.9391053958258764,-1.8470123527552877,2.106473965461796,1,train
-1.164747895966017,-0.936870392309494,-1.86060396270871,-1.0774397188162386,1.110716152694616,2.0536342693321323,-2.9170638046402173,1.424088558669029,-0.9925905262354224,-2.8498522209072172,-1.6154165821690945,-1.0398354308930442,2.990513992072006,-0.7371071101797724,2.4593831543473765,-2.534264695286574,2.417718851979272,-1.8950636461918993,0,train
-1.260721810993116,-1.3586031568214227,-2.758030150344571,1.8925999328893317,-2.9131873577183707,1.6004200121248662,-1.155722926650494,2.5092070012373284,0.1842628755632736,-1.8278895579188088,1.4771844403144432,-0.6956255371383526,1.9414220886617217,0.22258715300486043,-0.9155356948018354,1.7402954110578785,-0.8543814589842165,-2.5697958595153496,0,train
0.9983061445313208,1.3528082658132596,1.7884039147946726,1.4471694700960156,-0.9474869152262784,-0.20649448110174884,-1.4321138853452944,-1.2148728035221996,1.4699472485940073,2.7674142710316287,1.7095852466630668,-1.452631906948015,-1.661301905781598,-0.7124684733691209,-1.273165471458505,2.797915369052193,2.4865912657069518,2.0316172816551443,1,train
-0.6572216163948612,-0.3948764051702602,-0.5047573342927161,0.25211214412075456,-0.5086612660698353,-1.6224391343197153,0.7812974383649065,-1.6388968490121367,0.5569516617456267,0.9465105417833912,0.6500764905085374,1.1956789441278284,-1.4240055804051404,1.722369984604068,0.9230514472977129,0.6448848810315744,1.1815184506282836,0.5087028267083733,0,train
0.2817501595696129,-0.5161491018404426,0.137051056556148,0.9190744627161924,-0.5929090494364841,-1.1576087412752594,2.2538187081983523,-0.938649702930825,-1.511068215056884,2.547336949383456,0.017741837546107586,1.4943704380500533,-2.975981362811889,-0.5096555842706614,1.0735020857123925,-0.46020864755208635,-1.0112444982994537,-0.9882396454354097,1,train
0.936721384548742,0.7739906629468015,0.6596515137006176,-2.1504656413334478,2.8071134549508088,-2.266733399420615,2.374501390562296,-1.5826698268334116,2.2791006945325836,-2.9153600181307358,-2.8423957256881542,0.4290959357898989,-2.577244246113403,-1.116368589097685,1.4231161349789094,2.393742454967272,-2.3456933320197244,1.0495724837432958,1,train
0.5403138804709511,0.8956186150357341,0.5371254878062836,1.591448985898187,1.9162847823908173,-1.1528322469900472,0.6988948802417982,0.5951326162725392,-0.6145682052614556,-0.558269893591848,-2.215174408224235,0.108785987808381,-1.2765682857042924,1.6792013735466413,2.620230958016794,-0.4304964806094649,-1.7353328833189012,-2.484922490561286,1,train
-1.1653808958701493,-1.3530809809017288,-1.9766159658391775,2.8581698266306157,-0.1945113518734638,-2.801850801678595,-1.738519437807079,2.6432959641709783,1.4316875609789603,-2.488042746687842,1.9436080384799987,1.8571592934529975,-2.0250093357721166,1.9545987698624367,2.7874797207274638,-1.9919776650447045,-2.4831378364341834,2.925767190330083,0,train
-0.6660050780960804,-0.3718213518793067,-1.124337717328994,-1.270612005210527,-2.8550696912073112,-1.747097152674997,0.023906425174466506,-2.4380173227063118,2.796481304315554,2.641999432400075,1.9842788087267884,-2.918677779782125,0.746235266277129,0.8578132809753383,-2.8817762775674156,0.6423977268217496,2.423095229340067,-1.8242551266363187,0,train
-0.6955509409701761,-0.491190831814575,-0.5133369502433816,0.04243913016832357,1.6856102395071884,0.7468110991231889,2.082415323853997,-1.9951640990040527,0.4292879059368191,0.9401561955795508,-1.9563338458852315,-2.598841539382115,1.358015919649499,1.925823559518352,-1.601247190262851,-2.0913625208742905,-2.509834051031122,2.7608280013153976,0,train
0.3017404177681119,0.1148329588841772,-0.2406717623869151,-1.0084519054709682,-2.109098248360146,-1.485809314636234,-2.824154824300181,0.7802730013851182,-1.8118358730866455,-0.30548650232441643,0.5424888522703668,0.04783669001526336,1.2505337512965318,-1.2508849776846491,1.2691520704577683,1.0690419741334019,-1.8136164083925088,-0.9235964505015457,1,train
0.24640218301492,0.4980639937518721,0.6724048544076986,-1.7981855345295337,-1.7906791530826716,1.976020811459077,-2.910022703761225,1.1094080778084932,1.7671692032828448,-1.5896723992703803,2.0740735696028825,1.9647363898171923,-1.949052985948406,-1.6936252150141546,1.7935031482795547,-2.628176503397806,-2.954138815826123,0.6837153833127243,1,train
1.0235169608762629,0.8825101372401766,1.4093511037619102,0.12804658402605718,-0.5566492020089691,-0.6645340324604312,-2.941710944539358,-0.010751706460303545,2.1261411308610256,2.2196987786007942,-2.8989597888123546,-1.885698057247859,-0.7033337723478228,-0.8018127181641075,0.39165364105257927,2.8208030772614396,-2.659911472552927,1.1999100000247693,1,train
