A,B,C,label,split
7.510044946635599,3.7117291432121347,9.360258850370677,1,train
9.446987053878338,3.986590034331485,9.813907162170873,1,train
1.568053882697539,4.794736949923621,6.143248945230372,0,train
2.746460953333046,7.20036762783991,1.95257590589704,0,train
3.7996098832328933,4.794106138320552,4.500262822618431,0,train
6.4742946715557075,5.392297420691492,8.053305975482658,1,train
1.9907516808333683,6.204883624453323,2.2708137354984714,0,train
3.0561807192781885,2.649154331990356,2.2539810504425724,0,train
2.374121695675882,1.6843432441902493,9.361700316437163,0,train
9.688662334177167,5.239147408023734,5.637643675833219,1,train
2.5393535427186,2.686760522348833,8.080367268866718,0,train
1.9082505524947428,1.719925439109519,5.732691768144042,0,train
4.267689996978779,5.1572842000638435,8.177715608283982,0,train
7.574425920059562,4.258943446577298,3.750639499569077,1,train
5.822170267568444,8.812797001671857,7.153530899007055,1,train
6.949971206159213,6.185245410753423,9.812241367787504,1,train
8.228615082912807,9.447942439471914,4.1448980642984115,1,train
8.635095979035277,9.659981190893582,8.540615942803894,1,train
2.522796813903081,6.1442257403721685,3.2998194540113692,0,train
4.944884780419557,2.4175888805473797,1.413104145494425,0,train
8.728733544286388,2.26346864738221,6.608656536588352,0,train
9.192684678308124,9.560643590822096,7.782277208884084,1,train
9.992330864548839,9.662854303335212,6.990008734580671,1,train
2.541417863069176,5.966461917514972,2.840902012588007,0,train
4.652604867293902,2.818067704685413,3.388371258087746,0,train
9.114204282929197,5.0268617325339635,2.8397820707366845,1,train
9.982567208863067,2.3850885076173327,9.457617732654018,1,train
9.79037189332913,2.042599946708031,9.876035213900211,0,train
9.745174550167249,4.346827373305655,2.9951807182817705,1,train
2.409716286501358,1.6834130579611841,5.6726243802283225,0,train
1.0692191799778337,3.7696967185875936,2.017096692843347,0,train
1.483777038347077,7.680624568665249,8.65235118764016,0,train
3.2825463651098845,5.093095563439669,3.6903946059976795,0,train
2.0722190929503697,3.3801069198131657,8.840207512982513,0,train
1.2179340094645392,6.044361435797105,6.779668351468509,0,train
3.469254903139456,4.09183317844195,9.1816826212158,0,train
8.861246817967348,8.155979925485848,2.874618912445689,1,train
4.325802553978262,1.9253068561921398,6.020959399344405,0,train
3.844871419659431,8.506162456955032,5.031961271842118,1,train
8.375780491793707,9.182590233015048,6.380953394496227,1,train
6.220732929061882,3.8378373792455207,6.009597932569757,0,train
5.329820068212158,9.343745748993022,1.4515765852365248,1,train
2.191581909509783,2.967407671098091,1.270099559039117,0,train
7.600587440949365,1.6871626964446849,7.575151987888353,0,train
5.363396846187443,8.930661610108011,9.064720355468726,1,train
2.7294598505204744,3.093516280642066,3.178931550696673,0,train
8.98254755541356,5.405471254721638,9.810228683545226,1,train
8.909348955952513,5.360769834501403,8.511061918587963,1,train
4.667253880015137,5.201595733242438,1.39443541982108,0,train
7.954505943202291,3.792513950936419,1.3704355595001139,1,train
3.8729777683916042,1.0822855278596435,8.894893116753915,0,train
1.7654928958930292,1.4674821201934058,8.435587456849838,0,train
6.7131278063229995,4.242651532503135,6.516462344239648,1,train
4.936318081279893,8.943678710469495,9.643308263630681,1,train
5.342228268454032,1.2036831118728488,7.957882426770046,0,train
8.475572184598683,8.084473324761532,4.8414711360868665,1,train
4.170431646167874,8.053549848469983,2.4549349789009116,1,train
4.083028355883602,9.76139671535002,6.041849115668642,1,train
9.921404727675029,2.1830921254041638,4.880015953436608,0,train
5.823873124896036,6.294431976700032,7.476008832651287,1,train
5.818439308979113,7.394422734583387,9.746254551540142,1,train
7.989055109810252,6.683021205733556,2.7143979768045243,1,train
3.7276271293153433,2.9560404061896586,4.828658311292993,0,train
8.830059982611843,4.9623712151486945,4.404522435977567,1,train
8.02411865010791,9.626300194206083,8.761560494947263,1,train
9.8272792327733,7.172158418388746,7.743466751092201,1,train
2.063709537250813,3.0807052635825336,2.5774059788204706,0,train
4.309452298320952,4.538616640364154,3.3470329942986883,0,train
2.7221736475763105,1.4097210665592583,4.759789789553021,0,train
9.150892571640615,7.683000863586328,9.44697102436239,1,train
4.737512860445852,6.1625646338778495,6.251289302778229,1,train
5.981967445656466,1.4156375102272811,6.330508566485014,0,train
8.938356109282719,9.608436675117572,9.178293879723265,1,train
5.5403984514924565,6.29202201135765,8.511367448707684,1,train
2.1206797199599774,8.805371945548556,2.5143108458349137,0,train
4.647034241681417,8.370418306398124,9.48236265352313,1,train
4.697915217407659,5.132902401662245,6.195718645553545,1,train
4.254044376033853,2.3550388084001765,8.003032237490867,0,train
1.448652446243802,6.002923354224185,4.139331586259706,0,train
7.351569967453349,2.203650196577598,8.788276286792076,0,train
2.8598582802881563,2.3897498314769043,8.609990322676374,0,train
5.056393137176552,9.839761213181418,7.381283431070504,1,train
5.388427373431214,5.561748493732903,2.9987660133503002,1,train
6.597255700548507,3.0375470375262057,2.77928967692011,0,train
8.030396130023275,6.625820258155277,9.901323913199573,1,train
5.742044113166256,1.5073311808965648,5.23436648703134,0,train
2.281190115752003,2.6761246978898043,5.067674575249461,0,train
8.393814586422277,7.086489254927211,5.042820690665055,1,train
7.688146497101731,5.6205004614142755,6.4226418317000755,1,train
2.6673518778462353,3.7943582063041834,1.0585195646943182,0,train
2.7952077574737713,7.409444388071137,7.20592216045128,0,train
9.796703051209812,5.634544290125143,8.942144402306035,1,train
4.193522496281623,5.4814717966963125,3.7782947836475635,0,train
6.372335387874379,3.0134113722428753,6.023823435043868,0,train
2.4973600166981833,3.438438329303956,3.0893601387599454,0,train
3.919409216828841,2.630733601127595,2.3238559311780227,0,train
4.346656019505671,4.179530627674122,2.705980616713081,0,train
9.070141895728026,5.126530223850495,1.9767669117447106,1,train
9.31781283198048,1.560583939865662,7.849779495160573,0,train
4.812237486027867,6.236933883612723,7.12999022175614,1,train
7.020226723606603,8.638295863696172,3.580959017437223,1,train
2.478892742306287,8.778080746344713,3.168392278394437,0,train
8.877921889852367,7.071425110308511,5.020413608091095,1,train
1.220079047163694,4.61479908331142,3.475136951117195,0,train
3.7254424638170267,3.243899651621486,6.334748666102483,0,train
2.0581979815241196,9.634701529145147,6.398173962935023,0,train
1.4303101713775326,8.688519272251991,6.199992333602679,0,train
4.745771707218582,6.928039757091556,1.120277968835384,1,train
8.076233648202802,2.457956888380811,6.945300010642988,0,train
2.3054015177274767,6.673740260724259,1.9402293826652683,0,train
1.3662780112412207,7.689240505398464,6.071011097994042,0,train
6.097508881972701,5.703755657212967,5.79743522817995,1,train
5.977991626048569,6.40054458524631,2.9233218001569696,1,train
4.166751056782143,2.399082470419313,3.469450164910205,0,train
9.649484560250732,6.572474100305139,8.485917297305171,1,train
2.1026123533792638,5.510842007323083,3.6767660751569275,0,train
6.425664572878565,6.915175644456518,1.0156412530913153,1,train
5.148290663000106,9.05262846328278,9.293067510449147,1,train
9.712307931658748,6.791553238774595,3.7312787718579603,1,train
6.190373245305424,8.878462165342308,6.585837242171352,1,train
6.710309279072737,8.661399368674008,1.6292045639747954,1,train
3.044289127552369,3.9781467635710204,8.423859089542708,0,train
1.2499568251107642,8.20369841570303,8.114410833238598,0,train
1.9730124051778395,8.241144621811053,8.515551665369264,0,train
2.944170210596464,4.788017690952226,6.074915195264645,0,train
7.282258215626856,1.0973153380306095,4.659533420950142,1,train
1.0709202044427377,7.105719499473213,6.891739116244757,0,train
2.5131452788479587,9.270837614659346,7.94893867718595,1,train
8.512231873754907,5.727243464832622,2.513555754031297,1,train
8.53189255861891,2.7292092252473905,9.366629850056372,1,train
5.327628246121503,9.265383646050052,3.7785417649020037,1,train
7.19522530851028,7.289672962076794,9.177204672589365,1,train
2.222001948122807,9.345754602236186,6.058641099475959,0,train
1.9320079068846137,7.9284009565767635,4.9062723485046735,0,train
9.892830404114438,2.5983441029511782,5.962629421672599,1,train
6.552108365534348,6.5973549352577585,3.1235096455518248,1,train
8.451258614953755,3.6996726576573122,6.829356522162274,1,train
5.012655404869014,3.5345506154328845,9.333216129932211,0,train
2.74011254939414,4.887429268471115,9.51779299207818,0,train
6.5508484773032105,1.2580097149610703,6.766530351318532,0,train
7.9038811469970724,4.671608373386757,8.976785707533688,1,train
6.498528644791641,1.0978200701596483,9.646981552296461,0,train
7.444980359088999,3.1589090091720142,5.369011765469738,0,train
6.812801633648068,8.958600649376997,4.698075135011051,1,train
7.738265743340297,5.597606112431604,7.474559215841145,1,train
3.491862872043096,1.3295599073581736,5.451041741294537,0,train
4.834119770329664,8.945703160013121,7.4455683108115815,1,train
9.985530076383583,4.578276226778117,1.4136910714000521,1,train
2.7497722598673384,6.292544675649423,6.65987525324828,0,train
3.2954830130683828,7.30837919036729,7.984046558069852,1,train
2.066216295984923,6.284903045765283,2.4359826946393506,0,train
9.359563677555995,7.763428254199407,3.6948741237546825,1,train
7.243699188308662,5.629347212635739,6.6172343911602605,1,train
4.509051440388341,2.425796277598451,9.957309594187425,1,train
3.4952215745909725,3.9628682654408873,7.494575641057853,0,train
6.229251922701445,2.5677229899326672,7.144504527853212,0,train
9.892749444268762,4.698055833346752,2.9993345057154523,1,train
5.798507893492037,3.6495435935568556,3.4364112433722993,0,train
3.0873480414174614,6.641130428244035,4.899958200342461,0,train
5.588055797435636,1.1661586254951615,6.156331408222416,0,train
4.746225414699924,9.289517645374307,2.7384081415615356,1,train
3.7671491565193165,3.378596582310065,4.43059126998602,0,train
2.4629333461355483,7.802568200129152,3.776620387618849,0,train
6.38804608782182,1.3580454416533694,6.474860110064358,0,train
4.373922828832448,6.223983416346508,8.122189235315552,1,train
1.8065853871956987,5.033635856464321,1.7137746535706966,0,train
4.768524726273456,6.8194854562485805,1.8500027777071062,1,train
9.445673436814657,3.608489863345601,8.15795168090176,1,train
2.092736687219055,2.117786961992686,3.5049631487137343,0,train
9.225227427248143,3.504835160015087,4.661458123894302,1,train
4.395614131618986,6.761299568319263,1.4816236296813163,1,train
3.8776334471701546,5.9052995342487975,5.992818704021401,0,train
5.303128876424063,1.8622208135264193,8.054545612300718,0,train
2.081074879486793,5.6603322736771275,2.291427157208394,0,train
9.79267826088289,5.935860288459339,7.75669299105091,1,train
9.09862786920997,3.3286703426230706,4.942457717936622,1,train
3.383010995028087,5.402223158436021,8.051462550123023,0,train
2.9894068276311248,8.798242746915527,4.841676523658242,1,train
9.079190884425358,1.0415557859452562,5.182793798149081,0,train
4.278829970993569,7.365635703430968,2.9050988969162495,1,train
1.0530240709066574,5.359567382683077,9.184144021978774,0,train
9.922772931001814,3.760930326093742,5.557099962536593,1,train
1.1962737399921148,4.366485061565841,2.4696393062807624,0,train
1.7889609749577122,2.6372182704279945,1.1309955584018527,0,train
3.5826839221054696,1.2993359364198283,7.0549865965408305,0,train
1.239724698928532,7.843950887040424,4.760427292829676,0,train
7.130269052701718,9.689434227000728,2.2112097753437356,0,train
4.093819847136558,4.5947165648482855,4.803399081969628,0,train
8.359379048709702,5.652974097975447,6.5601391402649645,1,train
9.683736039483145,7.662487724169601,7.537834500191415,1,train
5.502810639389354,4.997849714654957,3.904145933244268,1,train
3.240588568730851,6.035487270355484,1.3149168271446503,0,train
2.981980627972124,8.668045389694871,3.5325804041571915,0,train
6.137440692137798,5.709595322700476,6.917098949560506,1,train
4.243250472889395,3.4660823269762933,9.599778728742573,0,train
6.265684656129224,5.505840805011997,5.359163585767593,1,train
9.030972771454024,9.444894226250629,6.373842706539432,1,train
8.440652587601777,5.3817391133490595,9.713959236785103,1,train
7.6596498008867195,9.994909099910437,4.832003462850661,1,train
2.0995050250140794,2.5764507670146175,1.642510706348922,0,train
6.772453344481341,5.364593353660026,8.990338374447703,1,train
2.0688631608603365,9.954681129666074,9.789862995933156,0,train
7.793428594097389,1.382382208700954,9.72299494621063,0,train
3.7873728095325068,4.5794127736534485,7.412077243278279,0,train
9.145660031431339,3.453998419752878,9.58557883455649,1,train
8.221242637774441,1.1722485196189036,9.553877334605536,0,train
7.494475264295629,2.701858235360111,7.599818123286949,0,train
9.590568141715414,4.007013113192938,6.686563293849151,1,train
3.607699380044888,9.237848975471266,1.4877391150552675,1,train
4.549739572763747,8.83622679422512,1.8695281864957582,1,train
1.9473335102520912,4.673502807187349,3.3265171241390794,0,train
3.085296095541288,4.06099984822141,2.538056445126024,0,train
3.936584031287511,8.957760779366044,9.002479347501577,1,train
7.395076317811392,1.0978149410406668,4.478098756603941,0,train
6.304191340374439,7.094271496130852,5.55523849664995,1,train
2.104120658587908,9.226640738815455,7.769128989870544,0,train
4.314171571271018,8.006821226444465,7.2268152792114515,1,train
2.239038617549337,7.748470230218472,5.5301021920567415,0,train
6.660961757923867,6.039133927022662,9.731029797540536,1,train
3.2418554984755485,3.34818894320162,7.570968445348242,0,train
8.333748143522422,1.876224071967538,6.27503192240183,0,train
4.205428692779373,6.092149327522603,6.273450018089883,1,train
9.367287664836322,1.749058900675291,9.204489513882091,0,train
2.3072649069897984,3.209668229856329,8.71691258021637,0,train
2.4524019586624988,2.8532499322885094,9.5883369162185,1,train
9.555350307955703,8.342329622076956,6.170691393266869,1,train
5.286813283332998,4.145558297773087,9.62207119687044,1,train
6.601434972854253,6.02694353100993,2.9453697795172245,1,train
7.258146034858591,9.215720425063273,3.5095703924170367,1,train
9.6750375617855,6.244379297569876,1.1424711173612367,1,train
6.334911364819061,8.556847720653893,5.219928695066073,1,train
3.3861906070670176,3.148604883834178,3.320958329439801,0,train
8.45304409262339,2.1866500434775897,1.3901400011307743,0,train
6.07139564367181,4.7868145245303655,3.0232463029435883,1,train
4.063223717735683,6.382938161662148,9.928503610973678,1,train
5.176952556174104,5.027821922298222,9.915016051647617,1,train
1.0940984795783653,6.758834939120542,2.1579876969191405,0,train
4.205572048728012,7.16283699176498,1.3066394558636805,1,train
7.294239669170929,9.804158060071577,4.791186328004985,1,train
2.6801922815967636,5.947053115641163,3.2177163058350415,0,train
1.015659584244292,6.488171907630035,6.145810483029196,0,train
9.358346591312731,1.2354339045583522,9.862416409448583,1,train
9.686958040112504,2.6844393984267967,7.820232607981284,1,train
4.902397284806052,5.88418764470706,5.237538213920542,1,train
6.362542902664751,4.340729924620483,5.434072816105875,1,train
1.8042467869329666,4.543519048691277,8.02576699888647,0,train
5.189761716097723,4.449574911529822,2.88537992377157,0,train
9.328528086934615,8.158379396568028,6.596300480893005,1,train
6.88694342825897,7.186342646527296,7.936166336578351,1,train
3.7581027533472335,2.8620617646582582,5.241071722088473,0,train
5.1563121029575285,6.848381518446425,4.397487857790759,1,train
5.946206836562213,4.293629819790004,8.709915190945573,1,train
7.1660278992068545,3.3995313697166853,3.395808582116439,0,train
8.840298242090718,7.7219982186451315,4.628213780489907,1,train
4.514134411723552,2.549794136218173,9.819718221295064,0,train
6.215441770159804,5.342900935948113,6.1049049567974905,1,train
7.654082849305388,5.868404436011357,6.141575484327563,1,train
1.6025887872026003,7.070309045761334,7.993910969876224,0,train
3.1885592645863743,1.581747584667836,8.111393146164517,0,train
4.835178090138143,8.48764543318225,2.386365739340219,1,train
8.12856272206329,8.730828236171963,4.383914245616776,1,train
9.364826432411014,5.669405126319214,3.7665675035997026,1,train
5.223486171652521,7.8228213051248465,1.5061895203009055,1,train
9.405895164990747,5.384989148564321,3.565728407190243,1,train
7.708492296045469,8.185733791696364,1.2089198815384683,1,train
5.541961117128686,6.091460395249264,3.3287036340169003,1,train
7.908895614198352,6.653521286783111,4.857258351457359,1,train
5.083165760673177,1.4423022763992162,9.372220326911537,0,train
5.133912532157901,4.953745308465361,3.5290115715145047,0,train
7.572400194726156,3.6170138873722175,3.651565513615492,1,train
1.8085415532801297,7.85513923332673,8.950327004592676,0,train
1.93747890887373,6.677016496582232,6.200604824039365,0,train
8.976553433921454,8.584574767610214,1.6786841147236335,1,train
9.862568917226849,6.276012760794462,3.9865366201670356,1,train
1.6329627926797834,1.2379082463337876,4.106161980142346,0,train
9.656675513286105,2.685440112993533,7.055806981432395,1,train
7.226724169348974,7.151943461212266,8.098169797607248,1,train
1.258052857418349,5.891854359604857,5.372963611230263,0,train
8.12336187034656,9.688104025521511,3.218603445611737,1,train
2.2396032220451643,4.491400550486084,3.3960947359855806,0,train
3.6791269187336826,1.8304430238621325,8.858701248879372,0,train
7.17864678192527,6.544738489336921,5.613809584982299,1,train
4.580929601453642,3.2011612157536513,6.991442901691347,0,train
2.787742670415697,5.623751120721277,2.614471085923759,0,train
3.770800152083979,6.785316736583714,5.925488886826847,1,train
5.9498616361413745,3.8037287841305165,5.790269777093876,0,train
7.775641486732239,2.8981261884414242,6.701545423310132,0,train
5.954211184408628,5.4282988172335624,1.471242370514667,1,train
8.228994590735008,9.298527817266681,3.325332948289912,1,train
1.4032011677473433,4.9853799356311175,6.839493462907947,0,train
7.951055076057738,3.7769462000861114,5.5881325375709165,1,train
9.33739678988515,7.287266420729454,6.124352507370551,1,train
2.4848863995462365,2.231908334464669,9.760852098398505,0,train
4.94111250928669,5.819458770325804,2.712292335118219,1,train
9.888504924972388,7.3806391806975915,8.656494428874982,1,train
7.791241029506118,5.8831008030942495,9.701763809028707,1,train
7.668940825362832,6.160783812633608,2.603549088236425,1,train
9.223241375713227,3.4884731315677135,1.1495516761310536,1,train
1.8530923184835633,6.318286415041567,1.9173602856621557,0,train
2.9793486490130503,5.29720157305355,3.948147915868611,0,train
5.767340078896669,8.458937273087965,4.822185874980386,1,train
4.701828967270491,5.526957727468397,5.048441610486073,1,train
5.536843486882551,7.750250083164127,3.7271509727692997,1,train
2.7218078859879156,5.506799380913973,4.25934341338513,0,train
1.452055420612088,3.7951894780984414,2.9836024528535514,0,train
1.069780349401875,4.059788479226998,9.543565220801124,0,train
6.727799968036072,9.546745870550993,5.476900509889191,1,train
8.287477703675876,7.320373319328474,3.046061836393598,1,train
4.739625859860736,6.362800471072196,7.277012627876515,1,train
5.40149436658323,1.8994027401898648,2.624343505523701,0,train
2.392629088721709,4.1715153064526795,1.7579310056023048,0,train
2.468633744453556,1.7583596642386943,1.2973197392438887,0,train
8.446747379919886,4.43137321794944,5.791087959911977,1,train
5.546158812975734,9.322881809966029,3.7871264334844508,1,train
5.67006572080623,5.25106978200207,4.083720815408577,1,train
8.055088394583645,7.30410837982527,3.3618961099997486,1,train
4.1477410637708365,5.7814588928439825,2.729182825373669,0,train
8.81690831463535,2.7578709727229107,8.73437179504179,1,train
4.968257979329467,4.273519312950491,8.749882061539816,0,train
3.652850913067761,4.3210089911535015,1.454334394364465,0,train
8.570963864211079,6.382579216840948,2.38430563271165,1,train
6.144766466740091,7.802607733600545,2.947344198005099,1,train
5.207661144429936,9.182989063758892,2.07536325887916,1,train
6.702849480775865,5.331333458147061,6.408561475653757,1,train
5.196379231369362,6.555989019717002,6.205490609661183,1,train
7.128758123556881,6.004469929319485,6.824304611360315,1,train
4.459184279369062,9.624641823670931,8.273504149101893,1,train
4.473974609761112,6.066072050749492,8.60558950865498,0,train
5.652080181909718,7.978225337200807,2.309646457741401,1,train
7.472368380611083,7.217616759114453,4.759541134986321,1,train
1.2267483349074568,3.7629604960026413,5.560314696233238,0,train
9.567639324765851,4.105936401487838,3.3448826461958507,1,train
1.8455013449595383,2.6729119821422875,3.4471668151040715,0,train
4.543544295448516,1.8549907917747204,6.051374486263368,0,train
2.3975082512904775,6.970410797194362,4.316900199690439,0,train
8.290664260962892,7.457000541582316,8.69005997778916,1,train
6.954010574734512,2.9912075871347246,3.871286217547594,0,train
2.8296600295213703,3.2210181066860875,1.176826293164183,1,train
6.072830948836523,2.6296155013131703,5.202683626200689,0,train
1.1404231786905554,8.876319570841936,6.062594360834887,0,train
2.1370426872622086,1.2760988418647337,6.333279305257038,0,train
8.09963943447446,7.321887174403934,5.069091384709899,1,train
4.797277271305255,4.869150324758041,8.899399489537982,1,train
2.14066428187145,5.832120770618736,3.160903654580603,0,train
9.819734392013515,2.5046005998086907,5.506897200022394,0,train
4.864944741838701,7.183301517983417,5.462479338587239,1,train
5.484711716168143,9.614444411016427,2.869664411853369,1,train
3.9407489736179295,5.9818361260388375,2.8613008905707975,0,train
2.4206890866924473,2.9656999717160577,1.0056787069494446,0,train
3.3778911298295995,9.581951270676248,5.7893544270531825,1,train
3.131144544708869,6.653592453760887,6.171949821164847,0,train
3.8730583791869515,7.292633962201937,2.9284677577557554,1,train
7.522804091003342,8.120657437301276,5.470817944263946,1,train
1.4523046221173153,6.150614952921997,4.387763780949997,0,train
6.965396983149544,7.9743931871156315,5.602477226564289,1,train
7.244298945228275,4.235614779198642,5.541014259982392,1,train
1.845985897117553,2.02277232046608,2.2813787351812813,0,train
3.6104694938450237,8.609768183403842,2.163895839127841,1,train
6.7806406409015025,6.351002851634364,4.2057233063220805,1,train
5.752457511348562,4.322192161916645,4.570767724030139,0,train
1.5433139749206928,8.501176695396815,6.874890877171123,0,train
1.2705970882306985,8.134639078899298,3.8250693681610715,0,train
9.672863375231968,9.04105698354777,1.3872706042448752,1,train
4.3663135768944406,6.123131607728286,7.522353003169069,1,train
7.198098890756512,6.890850984062949,6.7325496512574885,1,train
9.705847840963468,7.720194042405774,5.188531067593777,1,train
5.462115387600422,6.861063797920314,9.449050559695504,1,train
8.149462429301296,1.8270754855393183,7.729910182912355,0,train
5.085469295875111,2.093259585747737,7.974365492193538,0,train
6.488611208474529,2.0549025434958805,8.92606086879583,0,train
5.062278259988358,7.91217913652885,9.336878169934918,1,train
9.04038157388592,3.3049357952541007,3.7521597906721484,1,train
8.52704591536969,5.929508129091729,1.5576933736342304,1,train
5.667971769158971,9.362264829278235,5.823633614005236,1,train
6.962736332476067,8.415351972732498,9.394591267975077,1,train
8.569452373005822,7.660768001090181,6.515286674477907,1,train
8.708500829609768,2.803891382951905,8.655700134110244,1,train
1.9197856401428184,3.3980740843415718,4.963164662791186,0,train
5.959101640874324,3.2946529797900093,7.655012183099481,0,train
7.907285313067376,1.3497591977720012,4.652204110323475,0,train
3.860872376538417,7.413275217814099,6.979675336493174,1,train
3.5392237523371914,1.5911993888799756,2.9826426727712274,0,train
3.0223993677974095,8.09195477136908,9.492187414004276,1,train
7.5853055875176985,6.832212382825902,3.337600048679467,1,train
4.292229304700225,5.746562305199923,3.8212290515782312,0,train
9.55667831618232,4.1086656141986335,1.0963633695234,1,train
4.382825404016714,4.7334460388242166,4.340054981802832,0,train
3.1914504692240415,3.272016658970675,1.3606542078419825,0,train
7.410024175546745,5.618017874224452,1.0179109111143663,1,train
4.727416375794558,7.532695129728452,6.479095741336051,1,train
7.904457004891801,4.098726576345625,4.93451918245336,1,train
8.70061572138361,2.0026730398055204,2.112923922168278,0,train
3.027135620236686,8.304733354219827,2.447298440336486,0,train
9.841174014869262,5.002250939197506,3.413972113767586,1,train
5.53011235109695,1.5732352709541435,1.934776994718675,0,train
9.75451140618088,3.844834151339546,5.975747699107698,1,train
8.70862894979869,1.571795929096052,1.8364991925893461,0,train
1.9469486156067546,2.8196712811215883,5.397915855584917,0,train
7.824782930118265,8.298386871359071,5.40652147629139,1,train
7.210170856708095,1.8273647741392725,6.713662454984674,0,train
6.710902594339148,5.716411699782899,8.87185953424388,1,train
5.195523745429216,3.6086408963438656,2.0569097295849104,0,train
2.1246390596877625,6.105931439856675,8.284797975213936,0,train
6.714130596568029,4.242874984680304,5.466270087400243,1,train
1.3119645256878738,7.904321469590842,2.100775882935185,0,train
3.1991169670938193,3.9583196969626977,8.700237893224923,0,train
9.421591408774816,6.246631168947484,5.805612853316687,1,train
6.893119763402354,7.9858707122789765,4.54843073124555,1,train
3.4661706882610663,3.596783712958751,9.864838189068273,0,train
1.4115938425974357,7.585052770967883,9.671282992461196,0,train
6.690175987973003,4.3064269604559495,3.309525808040195,1,train
4.739990934431853,9.471145824682731,2.6169403378885505,1,train
4.808520494903915,6.3070138614705265,7.698077944335864,1,train
4.700902361199907,9.323176714975878,8.548266415019524,1,train
6.697631350905964,8.371084437087095,2.1297125849405125,1,train
5.722219224264123,2.591944357516507,8.401953089419337,0,train
8.783289836500792,4.455881465281143,3.9266101555008213,1,train
8.23791975814272,4.325631016755712,2.4569782183406796,1,train
3.11944668512194,5.434932356126962,1.2579774017381578,0,train
4.045659075282036,1.732893601547939,7.186555394460457,0,train
5.156810044560078,7.105746714631007,2.0708360597193893,1,train
9.316569299446979,4.498774980131572,7.121044871185253,1,train
3.5527980602088705,4.04711654558027,5.909223470755219,0,train
9.42337126648273,6.488981625003207,5.805426737260187,1,train
9.398906241710842,9.345112077280008,1.7389057691686973,1,train
9.542457930124392,8.521680393852247,3.994520359726757,1,train
3.5602116990802553,1.7790020728298013,3.022857291671076,0,train
4.07129448319538,7.8728415227149116,6.663413847280864,1,train
2.83680944409002,8.344954747828034,3.310251867678471,0,train
9.12215333336131,7.596281546469096,6.710325603693581,1,train
1.523349498259792,1.0685856757743262,8.539552187071678,0,train
9.337004812027565,1.9918512965876891,3.2734336485526128,0,train
6.859226018735115,9.124762909697136,2.452707999648696,1,train
8.027032257362062,3.5874981950810265,4.206216679242833,1,train
4.852105616149642,3.6879182277925935,3.0512530273140053,0,train
9.415341348123233,2.8722217616420345,2.887156104823021,0,train
8.12381265697945,6.573554227726958,1.3068658261639463,1,train
5.0236889912552085,5.35205981583367,6.908486743575748,1,train
9.443206174570703,5.99869972008641,1.8380387092377555,1,train
8.839705938160677,8.22118863669299,6.0739060126333815,1,train
5.7122010615972,1.1427264522388798,4.807133075470119,0,train
5.601301529681647,8.301856973674276,8.15261673800751,1,train
