A,Spur_shortcut,B,label,split
-0.37089390631075503,-0.23594119321529844,-0.19459103645378273,1,train
-1.8146951583497537,-1.4648772656710782,-3.356934449801088,0,train
-1.1461896675968601,-1.2220037699637813,-2.1913941987620964,0,train
-0.32940051377301055,-0.6093601279501751,-0.41314563956036565,0,train
0.7642497477368985,0.5456205664626674,1.6081200419519062,1,train
0.457356829643688,0.5032488866784137,0.5219669941795063,1,train
1.8520485049746784,1.676057453409482,2.333783557053607,1,train
1.2095203061265694,0.5714218954349836,1.2591024705083833,1,train
-1.8608381600900274,-1.639667080091658,-3.332183178940418,0,train
0.5261493499316761,0.02602117738154791,0.874790436078638,1,train
0.9791397255497322,1.3406606313082088,1.8252422350083097,1,train
0.22617851431312172,0.1439602369896746,1.2299806240812508,1,train
-1.8550035156675777,-1.5753548519641192,-3.0995241951423687,0,train
-0.36466409523130455,-0.07876651414126176,-0.7844883906440434,0,train
-0.8187606907152368,-1.614621837840022,-1.050455852893931,0,train
0.3691442984604848,1.4602575051991113,1.367292127265702,1,train
1.1522075824411404,1.0031052216824417,2.4888922867397634,1,train
0.644401206589389,0.19481727691812084,0.45579858947675134,1,train
-1.035992563118334,-1.3492205270650541,-1.5592335564720536,0,train
0.7886499471348856,1.276892563218936,1.743415944109209,1,train
0.006736332678541623,0.6460980597438202,-1.239395824880408,0,train
0.9901417093192606,1.605651905285188,1.279270617878024,1,train
-0.3014510599198362,-0.2265271711656041,-1.2225812267533587,0,train
0.19335931947397872,-0.047046721127513375,-0.5379059488227326,0,train
-0.072280763297309,0.601882130135245,0.32754379421493385,1,train
-0.23519882166169162,-0.010697717660197587,0.5291244373232837,1,train
1.492875487064984,1.0299080328376853,2.4742298892896444,1,train
0.8748479426275378,0.360797852714825,0.8299534379353246,1,train
0.40234148168275036,0.667184459653587,0.8553344397964378,1,train
-1.4077786356213866,-0.8547708993082039,-1.9557210190803989,0,train
-0.7198788542090583,-1.3579946915214134,-1.3316721241566356,0,train
-0.01038812593602272,-0.01819002172720509,0.03303159695609729,1,train
0.554252271777445,0.929552259723721,1.3558829599739206,1,train
-1.7454815442231222,-2.149735061962501,-3.2282788167906773,0,train
0.7926325421779424,1.0953854174835838,0.5405668658513827,1,train
-1.1647478959660167,-0.9368703923094941,-1.86060396270871,0,train
-1.260721810993116,-1.3586031568214227,-2.758030150344571,0,train
0.9983061445313209,1.3528082658132596,1.7884039147946726,1,train
-0.6572216163948612,-0.39487640517026024,-0.5047573342927161,0,train
0.2817501595696129,-0.5161491018404426,0.13705105655614802,1,train
0.9367213845487421,0.7739906629468015,0.6596515137006176,1,train
0.5403138804709511,0.8956186150357341,0.5371254878062836,1,train
-1.1653808958701493,-1.3530809809017288,-1.9766159658391778,0,train
-0.6660050780960804,-0.37182135187930676,-1.124337717328994,0,train
-0.6955509409701761,-0.491190831814575,-0.5133369502433816,0,train
0.30174041776811195,0.11483295888417724,-0.24067176238691512,1,train
0.24640218301492003,0.49806399375187216,0.6724048544076986,1,train
1.0235169608762629,0.8825101372401766,1.4093511037619102,1,train
0.4260769123650248,-0.5739916129061889,0.8332656093971401,1,train
0.8779694644082862,0.31297379429391614,1.1927687837054584,1,train
-0.27329023189565865,-0.5408678864787622,-0.4322642590573862,0,train
-0.3981446518986353,0.45809926364554937,-1.2060092902014858,0,train
-1.618489370124804,-1.7381018547098732,-2.6762859528837866,0,train
-0.7361233585779684,-0.3382006037021898,-1.0095240529257061,0,train
-1.7678087994037637,-0.9208449930655191,-3.336448022959687,0,train
-0.9030150405706834,-0.9745615231737818,-2.1464060363482202,0,train
1.438122951379939,1.3171454327967835,2.1035593396276386,1,train
0.17812835467568514,-0.1814204214406653,0.12426371775637085,1,train
0.0009850497646059337,-0.00517299316451937,0.8381690645239809,1,train
-0.1620378936081398,-0.270366470271158,-0.4834054305155169,0,train
-0.5534806631723688,-0.8975661195524571,0.10442215256137877,1,train
-0.1322833110052489,0.25773834022545467,-0.15908143686289578,0,train
0.9764274576537797,0.8440891761743089,2.1226171940847305,1,train
-1.1030064697277953,-0.5816950893665989,-1.5637724370279897,0,train
-0.6956280339126847,-0.9314259037585495,-0.8450040606387612,0,train
-0.9717032451339659,-1.0394294305177445,-1.098321487175006,0,train
-0.3917310070351291,-0.5660871377245671,-0.5783933399408325,0,train
2.583534898325383,2.222053430603009,4.108586681155854,1,train
1.8477073067449157,1.415811852696355,2.482959613987842,1,train
1.9534392840794963,1.8928081168504591,2.0174118152595537,1,train
-1.3474940395798032,-0.4651098694071617,-2.370577085610806,0,train
-1.4423162865628043,-1.7460489819819962,-2.025295824256729,0,train
0.9162194924048591,1.6643918627109708,1.1929900951895727,1,train
-0.9533384365942513,-0.493260195177041,-0.9604781126409163,0,train
0.28953183740165267,-0.32272440233122185,1.0254850237881892,1,train
-1.409106705161991,-1.299641326741538,-2.2527679545574473,0,train
1.1266584965801276,1.687931503942469,1.7382582559244635,1,train
-0.14007095348748186,-0.2500701191324768,-0.7805289361626971,0,train
-0.4110735693946835,-0.2134423214949152,-0.6763251488731938,0,train
2.8423396859427776,2.806706548837776,4.024196724879451,1,train
0.17107478252426436,-0.07323574362060073,1.0786421928743226,1,train
-1.088919471854883,-0.8622878728865485,-1.1681315517167021,0,train
-0.9454267840830187,-0.9155234068329545,-1.010909687018395,0,train
1.2123771146609073,0.8003974229988426,3.5754272840630845,1,train
-0.9881859067919703,-0.9438405591152889,-1.2772835808347558,0,train
1.5246173152837512,1.7390559536629628,1.6617582361609786,1,train
-1.2671266097251757,-1.1284222636269714,-1.569353591086454,0,train
0.12323986038557819,-0.07875950351784937,0.5217682841262976,1,train
-1.2840678248974926,-1.254208594599847,-1.372502045387148,0,train
0.9434851848282411,-0.060826670510941594,1.557421485199155,1,train
1.0870741678834805,1.4916949604900558,1.0931007769721157,1,train
0.3497963481584811,-0.297547058157601,1.0441196989052468,1,train
-0.40931204469257604,-0.5037196407641672,-0.46671452696407734,0,train
-0.792285404296037,-0.6935454404223991,-0.9211074151702907,0,train
-0.35861169533814147,-0.13399071453551356,-0.2958046636487108,0,train
-1.4608429270518137,-0.8425744008209066,-2.462839209694198,0,train
-0.96720455923666,-0.7321037550597167,-2.181151244678972,0,train
1.1283914060400955,1.6213765045192416,1.3261224860276977,1,train
-0.6703203998350136,-0.4793634601614728,-1.5238413035968077,0,train
-0.16082239861827138,-0.17761780804360794,-0.5954079697725958,0,train
1.2740630856632367,0.8917246965467235,1.8569190360379058,1,train
0.21934561328999144,-0.425066435080637,0.6817649744391872,1,train
-0.08319956491806951,0.3006736102822384,-0.005470283552464525,0,train
0.970063536367379,0.8965389415817158,1.4029445638872602,1,train
0.3781422534211539,-0.394079674203476,0.018166022073210386,1,train
0.2996861253194565,0.2819379434830472,0.5793588168679417,1,train
0.11244407360508861,0.1452239762226159,-0.15058809620298136,0,train
1.3733231866846471,0.6632028390248896,2.5663559764301667,1,train
1.618773406003831,1.2217663675067383,2.2442380500833483,1,train
-2.46663084056051,-2.500252561888774,-2.958047725226804,0,train
1.89146947736093,2.04581170599224,3.5145914401861607,1,train
0.7304302173055796,0.4335863896290581,0.9310214368783429,1,train
-0.39049828857593144,-0.32932540800260274,-1.0408368799279824,0,train
0.8287576266610333,0.3770130198008943,0.670024312281391,1,train
-1.5306702003410126,-1.2816816102976532,-2.8163212957852837,0,train
0.2515900695813267,0.7244080936439291,0.7283972097547606,1,train
1.1546629267610393,1.808928766377691,1.7166197712123152,1,train
-0.3564984389194856,-0.8521977630428088,0.10467253346350058,1,train
-2.413746072581852,-1.65744820430286,-3.852734053858094,0,train
0.07962868669172322,0.07329793877476634,-0.10905721136563579,0,train
-0.26650432314821354,0.23565287922590344,-1.3517915457863663,0,train
1.4387117632945683,0.78218692640622,2.1536191269064053,1,train
0.9008379761591686,0.8610106899948448,1.0669311552276721,1,train
1.9983509356211948,1.6868821950790822,2.8395133918046733,1,train
0.10021388694335595,0.017775810514436816,-0.11236708314580035,0,train
0.7450509071966643,0.4242768476719473,1.3504542375642212,1,train
0.6657829403499747,0.17612252499186676,0.802007879219967,1,train
-0.6065687505958308,-0.6217683483403739,-0.614936227902842,0,train
0.3361017392594261,0.022629123779603966,0.18592053230094657,1,train
2.6384307647667873,2.045998423330676,4.8074513328103645,1,train
-0.5307777445987409,-0.7600565715599128,-1.041764739160227,0,train
0.6138737254815243,0.8866718262767787,1.8045120585926016,1,train
-0.06191145950663646,0.16113134642994006,0.3444651968528473,1,train
0.8577763419204001,1.2086804109788003,1.3194188126396456,1,train
-0.8003022369865863,-0.47952953424402855,-0.9529538034764109,0,train
1.4557345871149832,1.6895108543056632,2.2987306270714427,1,train
-0.0694319874458451,-0.10678998842055774,-0.37114300125838073,0,train
-0.21514998125109905,-0.32625766811626905,0.24604699912396505,1,train
-0.4916259696064696,0.1309909498106146,-0.010354385853732495,1,train
0.4510116093552947,0.0296750462776037,0.4571185883046466,1,train
-0.8944824508344705,0.45487111505752476,-1.3216083767949274,0,train
0.8945720632313732,1.6580272766562762,1.405594693136822,1,train
-0.6340492064598499,-0.15955147468469189,-0.41317839138346146,0,train
-0.1396954997143003,0.008233837843050179,0.11096684477451363,1,train
1.28892713762582,0.9085877487101004,1.959993449474911,1,train
1.483514544454939,0.572212604304414,2.6524903704466105,1,train
0.22767100917765773,0.39917421805074443,1.4291051438603009,1,train
-0.5351751403599886,-0.7214486295085116,0.21014325184641858,1,train
0.041276427122997825,0.004905324790481211,-0.259150801560327,0,train
0.8270877454917782,0.6546254519398992,0.8016612111147006,1,train
0.15708819881439812,-0.06123536169541979,0.5777448505860908,1,train
0.5592081354423634,1.0357344616425834,0.40275239100967747,1,train
1.218108432963486,1.3426844061313339,1.5765060650003035,1,train
-1.8146082944728084,-1.2610400117755538,-2.494936410507773,0,train
0.08277746031848748,0.5003130725422585,-0.03963360504858432,0,train
0.12948743248992473,-0.16347160896572455,0.6402635967199642,1,train
-0.5288464585919078,-0.029679449464967755,-0.849729540399738,0,train
0.5280106138689958,0.5145025703718903,0.799913340396862,1,train
-0.8155648087692958,-0.7478720520580151,-2.259843864314997,0,train
-0.38835522523273824,-0.8072740721055132,-0.46493108369597225,0,train
-0.34701978460810307,-0.2068307927329793,-0.24173313497660048,0,train
1.8850901693949866,1.6182475534075924,3.0018669781619014,1,train
-1.129704245982582,-0.8007054771463238,-2.234144917808245,0,train
-0.1335952276212574,-0.3901847067134541,0.23549426898805864,1,train
1.0127582491004927,1.484627895906741,1.7948921391360833,1,train
0.6160232490762564,0.4797842654687249,1.2008482935044642,1,train
-1.2703017590599395,-0.8398767435516357,-2.1702796189837295,0,train
0.08086765682841132,-0.23141058949173565,-0.14206996786907783,0,train
-1.854265732528954,-1.7178383100608445,-2.340090125810781,0,train
0.7900036222259982,0.8648657292067673,1.5602533200024584,1,train
0.6167665464622805,0.17458497954956387,0.41799136017691363,1,train
-0.5818588253437214,-0.044618697811203256,-0.8277624883789028,0,train
-1.0899842820788843,-1.1376472000428226,-2.071606494156666,0,train
0.06381098043911321,-0.4006248249119826,0.3260875311652882,0,train
-0.7583326014782908,-0.45093314203678003,-0.8684273251154022,0,train
-1.034894336003838,-0.789347151279912,-2.4033498329406333,0,train
0.09042671183509474,1.1565219122576549,-0.503016350178173,0,train
1.044969222936432,1.2451241915738542,0.5905911484471739,1,train
-0.5001102948618936,0.5634337718266362,0.15520201210343565,1,train
-0.9455359827508887,-1.0786138488491073,-1.316351712568726,0,train
-0.8922166527592064,-1.0829877753619466,-0.7328229622882392,0,train
1.2214481687221261,1.8194217961183443,2.3410082636077947,1,train
-1.0301025341335521,-1.0496465267153727,-1.5725091486181022,0,train
-1.083551479111183,-1.6027849705120922,-1.972251139249571,0,train
0.6170391996254236,0.24861942463498427,0.9398256887647439,1,train
0.1525046752186849,0.062113578281457194,-0.7619035669064429,0,train
1.1189846716191791,0.9966288983253013,1.87908081996751,1,train
0.2841593528308405,0.27084299940806766,0.8026056220000515,1,train
-0.7694898631060096,-1.0369998508404517,-0.9893163457703095,0,train
1.1861924947503304,1.055065079887944,1.6252458540232413,1,train
-1.3560103690521323,-1.6406411315448401,-2.581877225712173,0,train
0.5763223157951356,0.6517737254837783,0.6772495405072074,1,train
-0.3534873640601969,-0.7138554799773718,-0.04495147398572724,0,train
1.1246288738551673,0.5157438476978495,2.456049013512784,1,train
-0.23976528395625807,-0.5263380411768757,-0.7288272262444422,0,train
0.3909470321547979,-0.016330164863119723,1.1625715964999714,1,train
-0.26943341704993823,-0.5163742090913427,-0.6794354456917837,0,train
0.18985583685912827,0.44616016607771847,0.03812764690121309,1,train
0.4666308988286544,0.47644733551373875,1.7053752671180205,1,train
-0.4487390553526967,-0.2077189784915943,-0.1373948061968402,1,train
-0.24428653810515738,0.43366883807308837,0.31126121258414974,1,train
1.4524072618146204,2.079211393150343,1.2288752427112453,1,train
-0.06180220001071515,0.8827124928442197,0.7083391483544704,1,train
2.3816146197475003,1.7138781607637912,2.718130982956686,1,train
-0.017187822161006196,-0.02776037261623511,0.8257668065994554,1,train
-1.5226009409287087,-1.5324389242268657,-1.8404469129592929,0,train
-1.871128877842068,-1.6693020463250692,-3.4391722567648073,0,train
1.3693098543647055,0.8712414655737917,2.3574326413140856,1,train
-0.4531868697622558,0.28065197632971417,0.5603263089163375,1,train
-1.0960167007691195,-1.466413944270798,-1.3170108031874248,0,train
1.650788577761461,1.2330911725884595,2.8165628745244238,1,train
-0.2592506024385207,-0.5799248749432293,-0.7007213502146543,0,train
-0.505686108374777,-1.1762157267296698,-0.5899109076869412,0,train
0.7261749795439568,0.4865132851138119,0.2276968417473062,0,train
-0.04606480814628218,-0.5267551384046739,0.11162104286586153,0,train
0.32248838057375895,-0.32191850776040065,0.25938748817825263,1,train
0.0938003419572443,0.3871652425947265,-0.37935426680801737,0,train
-0.8058946833565557,-0.09450614986277395,-0.9499365118924536,0,train
-1.0743170974099263,-1.1549789202022742,-2.0481293244527414,0,train
0.7887171693426057,1.5239142647557258,1.751997582539845,1,train
0.34627243474749814,0.38191494519694613,0.6441050631543358,1,train
-0.23719963641595182,-1.072585707838765,0.16194865989649432,0,train
-2.8301311961542694,-2.062301747713572,-3.8394754932716464,0,train
-0.7513797238086625,-0.4508771135814784,-2.053262424275821,0,train
-0.17817955169048352,0.09795875937395371,-0.888133203357284,0,train
1.2000315699729878,0.7552265608708973,1.764719134131245,1,train
0.43623047964273526,0.17018439771786395,0.7784513243153139,1,train
1.7519080906604845,0.9937932436116687,3.5153948111164697,1,train
-2.1467735878318703,-1.8876030417770857,-3.2480046288736286,0,train
-0.792025935419668,-0.5224244713007369,-1.0630410284293141,0,train
0.15791654603759422,0.08110319169491356,0.4119915189201052,1,train
-1.4143930809505445,-1.7637314198441214,-2.3739890124624154,0,train
-0.027149512390048133,0.057578554837094564,-0.6911277626458118,0,train
0.36370641164051604,0.7210693516340523,1.0209368509803278,1,train
0.4507714223176064,0.5520607858089975,0.964715392025693,1,train
0.8797321242793072,0.4798116192212087,0.9962866963890322,1,train
-1.7590241373950963,-1.9312584457524693,-2.2431484407272166,0,train
-1.275852166873123,-1.6948565755141494,-2.5464137744459454,0,train
-0.25684237626348555,0.16617842353378834,0.41360847852727856,0,train
0.12913424165334964,0.44723864022020926,0.27506204213652885,1,train
-1.0751701896554873,-0.6593762152560811,-0.15373868978811656,1,train
-0.7339641587746749,-0.5243993682414172,-1.701983159769789,0,train
-0.48145044241972246,-0.5519647884858838,-0.4930838485146163,0,train
0.6873555685822527,0.9470513563315986,1.2230109050531226,1,train
0.33158721587304174,0.0043862656989708815,0.4935331132184577,1,train
0.9122904039261195,0.018126745301215053,2.3136023161662513,1,train
0.3154512818058858,0.39242429125051836,0.8819300057831316,1,train
2.6758587207979376,2.7066660090651635,3.985982880583467,1,train
-0.3321800974325367,-0.2238603904208963,-0.8484813296329585,0,train
0.00955399151338445,0.3853311633943213,0.5711725000260539,1,train
0.09454052926995604,0.5777419937834255,1.2102061043854304,1,train
1.4356770413557327,1.1713641048709174,2.4314088457844782,1,train
2.4587218447090216,2.1954778286028542,3.415897729871332,1,train
0.2703205757585588,0.21888723970849908,0.9008435491307201,1,train
0.2800625896588779,0.08446093069483865,-0.029918509463564114,1,train
1.2776043619918978,1.018291249803157,3.203021280626106,1,train
-0.5113470070231668,0.03783123679209677,-0.9456975220135487,0,train
-0.3479342390160718,-0.38763114724077713,-0.792656576089582,0,train
-2.8780006330823924,-2.354610414929896,-4.178690695112086,0,train
0.3263209506513806,0.38899383883081706,-0.44350017209058457,0,train
-0.6855771146933294,-0.9569428520189995,-0.4779335853834654,0,train
0.852316410255097,0.023821691126288402,1.9966762324942153,1,train
-0.02261598133391546,0.11450258719172858,-0.5328602312434401,0,train
-1.2078713147507245,-1.1101084149280258,-1.412663544174741,0,train
-0.1377240982827516,-0.5754804580077465,-0.37336793476663166,0,train
-0.18375757219275915,0.38251262215577087,-0.6288793293202952,0,train
-0.2598541920643667,-0.18275678697408024,-0.2812600981396975,0,train
-0.1607040952465715,0.35975519507073117,-0.7764279842845934,0,train
0.17315153023295127,-0.2455733492103475,-0.2372296688943658,0,train
0.10349983648050584,-0.3050795790992808,1.2010613337719567,1,train
-0.13569535015394724,-0.13509688767060132,-0.8531791505731949,0,train
0.390706166522607,-0.12324282406895348,1.1196732918244812,1,train
-0.02738070639782652,0.03712966084235268,0.6179655678268067,1,train
0.12126426732403883,-0.11413798389088387,0.21148854298309536,1,train
0.011574117032865415,0.0003288284433119494,-0.35330762069106747,0,train
-0.5654737021390317,-0.5420212161552421,-1.3596748799421075,0,train
-0.8132709117836989,-1.0641274778491374,-0.9362838674680871,0,train
-0.1092179525440664,-0.20403010168167712,0.24336304710621695,1,train
-0.5559374869688699,-0.25923815690364693,-0.15120603606391236,0,train
1.1344272246165823,0.8770156595277001,0.7364480132464963,1,train
0.3743577821725286,0.019717451771820993,1.2368984054315986,1,train
-1.4187089081987718,-0.845346609789108,-2.020875473660731,0,train
0.5852715751466465,0.2697194954493509,0.3201628348067763,1,train
-0.23810543350704055,0.0929204737485897,0.13845547769903177,1,train
0.4415814627293741,0.210489534064412,0.5593691571883349,1,train
-0.5705613621077967,-0.40201196977005654,-0.3397973327098833,0,train
0.12629913003374052,-0.23234351584145468,-0.6560824785841586,0,train
0.26064831738004063,-0.14828146921895285,0.8719517843464915,1,train
-1.253937828533617,-1.1286485296561528,-1.6867408205687464,0,train
0.6724294432167046,0.5205137750411657,0.8229109431120125,1,train
-0.6354361083268916,-1.005293544332563,-1.5586561312528318,0,train
-1.0067953450682035,-1.5453832377844816,-0.7091163686590066,0,train
-0.28746130899510397,-1.4095991336598979,-1.0417225411574298,0,train
0.23067538157436998,-0.22531152684098762,0.14510343916707882,1,train
-1.5882881767143817,-1.1880630162093102,-1.6198156235618735,0,train
1.622647614572024,1.0875255229467276,2.523845171746223,1,train
0.8143776661824924,0.9634184213065009,1.0750020333906825,1,train
-0.6875296705390739,-0.47996754544507225,-0.3092757772082101,0,train
0.029239277108656415,-0.41983914135741474,-0.0361850222696134,1,train
1.5449950646146644,1.2857441333101318,2.1833347935538825,1,train
-0.48344726861057574,-0.3705711751653724,-0.1796191514179033,0,train
-0.22985518661790852,-0.7034127545622407,-0.2925691308892063,0,train
1.4860506655378074,1.1572241560767424,1.7845338918853764,1,train
1.0119795744256077,1.3676696240558495,1.2312370885093924,1,train
-1.125278123027816,-1.0156955000201122,-2.56279764299056,0,train
0.5863602374754122,1.0849948148636535,1.7686344589341605,1,train
0.8812608279566699,0.6347280734176074,0.42829856724294935,1,train
0.16951925867979004,-0.03442307263642061,0.8373413618930583,1,train
0.8053031658215134,0.7995767114322192,1.3054435119947878,1,train
-0.8367423042249164,-0.7051506501497425,-0.168643082406577,0,train
2.0623550513074753,2.914097052872295,3.1493308908716435,1,train
-0.4437722515710178,0.20266306184902394,-0.2861375697422085,0,train
-1.0086435935967462,-0.8462095118289535,-0.6856923403500207,0,train
0.029557943189322863,-0.39565742099422474,0.48336699072901357,1,train
-1.7585201863391873,-1.6647230479455901,-3.21177919433443,0,train
-0.9352280067558466,-0.7303551424567513,-1.8774740636684195,0,train
-1.279713028326154,-1.3217412815673355,-2.099288958300405,0,train
0.7200524270214359,0.20129437711188214,1.0410020507152984,1,train
1.6678874101695682,1.2409718980741333,2.9884913946066343,1,train
0.4578894762707532,0.1260310262324834,0.5282493893116451,1,train
0.9143218156832662,1.3221221163409584,2.169527723491253,1,train
-0.7952130186455056,0.04687477436009779,-1.2621175218101253,0,train
0.5950112152980239,0.684712659094697,1.35468964416885,1,train
-0.14322274321851022,0.1799529958536852,-0.3465754875079727,0,train
2.418460361404354,2.029762471056348,3.9677560660566957,1,train
1.2914575387354856,1.7579711284524846,1.565754595073937,1,train
-0.5466085748132707,-0.34713955243266204,-0.6272204325069306,0,train
-0.06478297091052368,-0.06148941047608434,0.3724063338555411,1,train
-1.9835182460765874,-1.8314856918590112,-2.9395672238250405,0,train
0.9463527152422232,0.4711424982779328,0.943534530079655,1,train
1.925432239049603,1.994803621905183,3.9965487877387407,1,train
0.28574328148590605,-0.27845731295205084,0.33157180708672895,1,train
0.8188321162527415,0.6246792096254663,0.42271173317397914,1,train
-0.6115443293187355,-0.49831603526767765,-0.2673896404861854,1,train
0.595465723637839,0.8719336569299393,1.6904705492509122,1,train
-0.36700121872681757,-0.0053422471078752864,-0.5947944507453541,0,train
0.9004409830670417,0.4487742513057172,0.7218073119977431,1,train
-1.0307659880679516,-0.688668803061701,-1.7306536550787501,0,train
-0.36053649786584335,0.015819048757463483,-0.4608615560765194,0,train
-0.7206140377469189,-0.33623975327791306,-0.920558841770442,0,train
0.7119149728602312,0.40758464854417037,0.5402155447738067,1,train
-2.45149833717407,-2.5216625759395326,-3.5099456855988125,0,train
1.9734466741761483,2.1008882721558235,2.8971583387885778,1,train
2.1739750460063543,1.7557051665890793,3.301474208005992,1,train
-0.3687582774957131,-0.03837654017072717,-1.2698104592165156,0,train
-1.7156189975988048,-1.4984186706397713,-2.562470337663669,0,train
2.0839650551500872,1.9961091654429188,3.2072363385541975,1,train
0.3354604325676648,0.14209406804652566,-0.5927311248607419,0,train
-0.2771529953930695,0.22488419707483806,-0.8465097887613072,0,train
-0.16621286228329793,-0.08177094099045662,0.10919688586506032,1,train
-0.047389411043067244,0.024888213871371544,-0.9653209764295546,0,train
1.4454953735920977,1.6492446704264156,2.2908420360473225,1,train
-0.0282523186053785,0.5739353048416364,0.20372689859444568,1,train
0.09488550111961551,0.2487647158547382,0.33971888175823983,1,train
0.4939626476246191,0.9575708501099152,0.7507986635826882,1,train
0.31570789884552847,0.7668653945030539,0.07656915706762257,1,train
-1.0763286966531564,-1.1739046387666752,-0.9194821060182193,0,train
0.2864057341449246,-0.20034019785623297,-0.24124212452543048,0,train
-1.2127800063989898,-1.373221423430464,-1.3238694891423448,0,train
0.8127725224033373,0.7418064868619548,1.5677795988072536,1,train
-0.7195887300757927,-1.3587172996250632,-0.4939938712798181,0,train
-0.030535909329447792,-0.44168757731593994,-0.7015564835254773,0,train
0.4369090517440469,0.38223060118027885,0.2938555225531787,1,train
-2.02533475493853,-1.709093919748329,-2.595284207412491,0,train
-0.9927914221668722,-1.5378177339440045,-1.5023074941231982,0,train
-0.45189988283770105,-0.5822550864440263,-0.959632627581902,0,train
-0.11015438225715585,-0.829042500076819,-0.412720071798146,0,train
0.39552269596121226,0.8484359019148102,0.6495396852077865,1,train
0.6185567864711846,0.6761723462844724,0.601012274908568,1,train
1.3435990036844243,1.0312026048631335,1.96459621954935,1,train
0.5359155832388266,0.3455931720722353,0.21468114624697254,0,train
0.39041824559853827,0.6467759218766251,0.3473285211607693,1,train
-0.6215901378848282,-1.303629679214203,-1.0983388359352575,0,train
0.3519592271664566,-0.19887537655030207,-0.364594947094261,0,train
0.9646952315708999,0.8609704955154069,1.1246510034440063,1,train
0.18962718295977185,0.29828744323607703,0.9601641541392206,1,train
0.8781374961555652,0.6533404245331644,1.590943123427475,1,train
2.27764627649294,1.1062136822599822,3.185562254953669,1,train
-1.8231427320922526,-1.9231271566482349,-2.7854429149334194,0,train
-0.29088704930351866,-0.605916363438807,-0.35995915673644246,0,train
0.5366996867696233,-0.3130986284322957,0.7635789561768593,1,train
2.746133381930002,1.5516250005292405,4.126462274369567,1,train
-1.2072104908139862,-1.2795177311170534,-1.603006770463427,0,train
-0.20646228166543296,-0.8248866703145226,-0.016395655440716472,0,train
0.7647343384276998,0.5168184362730314,1.723590014496863,1,train
1.0609201647158841,1.0061628592777363,1.4732680498128814,1,train
-1.900256621775522,-2.3728676713476,-3.0322180965102667,0,train
-0.6242897733281976,-0.4338750449058091,-0.6962097366944237,0,train
0.06547356986131342,0.0034725365881776507,-0.6222665103387035,0,train
-1.256391910016366,-1.4897377370495033,-1.4881374048236358,0,train
-0.897820625038578,-0.5134914116246034,-1.1335346522763285,0,train
2.3450656679889894,2.503707975880255,4.065839155593881,1,train
0.12011899761213052,-0.04396667709262124,-0.47524530376064184,0,train
0.7048421451040089,0.43133574221241944,0.06390209695224369,1,train
-0.04897008681247168,-0.1685759747570924,-0.21132661200953154,0,train
0.9338792596264907,-0.37270156638688634,1.5567092589122806,1,train
-0.7205994586242095,-0.9361888978249885,-1.3953078015980322,0,train
0.44753524098291614,0.13512410389735852,0.6586388657867861,1,train
3.315116147897162,2.7459336555253397,6.067147129509864,1,train
-0.35731703949981664,-0.5789867692995416,-0.6717122396392987,0,train
1.9226830449888008,1.404741404333011,2.6363629526334225,1,train
-1.041503634946767,-0.3780949274466171,-2.1176682139491536,0,train
2.064615230557266,1.8963109311879176,3.2317812520977687,1,train
